# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 922581189 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,alpha
-352160,0.779558,0.256513,4,15,0,352168,-3.07433,-2.51343,0.0303954,-0.0522333,-0.0216246,-0.0102423,-0.0300967,-0.00166166,-0.052713,0.068166,0.00302583,0.0168215,0.00122309,0.0065692,-0.00846346,0.0250589,-0.0364048,-0.00195971,-0.0110936,-0.0275987,-0.0185625,1.35521
-352161,0.880076,0.256513,4,15,0,352174,-3.08418,-2.51537,0.0303528,-0.0616477,-0.0248245,-0.0122287,-0.0310362,-0.00824932,-0.0571349,0.0615184,0.0015693,0.0243946,0.00995672,0.0238055,-0.00975787,0.0274006,-0.0377832,0.00556945,-0.00727455,-0.0218084,-0.0275927,1.35463
-352160,0.914887,0.256513,4,15,0,352170,-3.07446,-2.50927,0.0300378,-0.0597537,-0.0125392,-0.0202342,-0.029288,0.00444426,-0.0497299,0.0605252,-0.0031941,0.0136818,0.00263524,-0.00159157,-0.0097969,0.0276879,-0.0344645,-0.00507074,-0.00613811,-0.0213535,-0.0276589,1.35037
-352160,0.871882,0.256513,4,15,0,352174,-3.08076,-2.51067,0.0304012,-0.0577058,-0.0163845,-0.00210062,-0.0305519,-0.00353833,-0.0609053,0.0650438,-0.00355511,0.0204054,0.00128598,0.0213661,-0.00882913,0.0247572,-0.0371822,0.00380647,-0.00995639,-0.0228548,-0.0235262,1.35529
-352159,0.990223,0.256513,4,15,0,352166,-3.06973,-2.51572,0.0301852,-0.0615766,-0.017208,-0.0223175,-0.0278105,0.0026416,-0.0480571,0.0585257,0.000678055,0.0160902,0.00219374,0.000447531,-0.00982342,0.0277248,-0.0350755,-0.00490477,-0.00666955,-0.0219345,-0.0274484,1.35236
-352157,0.972285,0.256513,4,15,0,352166,-3.07049,-2.51869,0.0302278,-0.0591312,-0.0160641,-0.0212091,-0.0294668,0.00406947,-0.0527459,0.0616941,-0.00570409,0.0180171,0.00245017,0.00383811,-0.0113521,0.0265175,-0.0358816,-0.00244511,-0.00849257,-0.0249729,-0.0275947,1.35294
-352164,0.894595,0.256513,3,7,0,352171,-3.08846,-2.51604,0.0304273,-0.0655853,-0.0196766,-0.0173547,-0.0283349,-0.00211843,-0.0508461,0.0454618,-0.00121526,0.020739,-0.00304582,0.00648793,-0.00741891,0.0305118,-0.0303473,-0.000571146,-0.00299542,-0.0202517,-0.0207358,1.35564
-352156,0.968365,0.256513,3,15,0,352173,-3.07976,-2.51822,0.0303297,-0.0641878,-0.0203119,-0.00969534,-0.0318893,-0.00382926,-0.0595428,0.0576513,0.00053177,0.01753,0.000906197,0.0145552,-0.0078621,0.0216673,-0.0341948,-0.000588667,-0.00515093,-0.0182473,-0.023173,1.35432
-352162,0.805785,0.256513,4,15,0,352167,-3.08589,-2.51843,0.0305894,-0.0657813,-0.0124715,-0.0119512,-0.0332351,0.00442792,-0.053503,0.0650902,0.00165587,0.0254589,0.0113714,0.0172759,-0.0166721,0.0282702,-0.0340985,0.00329838,-0.0112777,-0.0221514,-0.0278818,1.35784
-352164,0.999657,0.256513,4,15,0,352172,-3.09394,-2.52388,0.0304685,-0.0670941,-0.0150876,-0.0137002,-0.0283071,0.00353172,-0.0530007,0.063989,-0.000351136,0.0214492,0.0209809,0.013004,-0.0123719,0.0215917,-0.0350779,0.000795086,-0.00887183,-0.0217284,-0.0297328,1.3562
-352168,0.846169,0.256513,4,15,0,352184,-3.0612,-2.49822,0.0298511,-0.0538196,-0.0152429,-0.0148067,-0.0279554,-0.0082759,-0.0512195,0.0566961,-0.0107277,0.0222322,-0.0157297,0.00642487,-0.00619501,0.0312099,-0.0351451,-0.00285943,-0.00774511,-0.020585,-0.020502,1.34785
-352166,0.933522,0.256513,4,15,0,352179,-3.05927,-2.4969,0.0296491,-0.0578415,-0.0145327,-0.01614,-0.0269827,-0.0140902,-0.0535753,0.0590278,-0.0101421,0.0211956,-0.00356956,0.0145321,-0.00655105,0.0292942,-0.0320121,0.00158582,-0.0045242,-0.0183969,-0.0203984,1.34513
-352161,0.993969,0.256513,4,15,0,352175,-3.06234,-2.50244,0.0298987,-0.0650926,-0.0200586,-0.00308648,-0.0292127,-0.00429716,-0.0578729,0.0587513,-0.00164781,0.0202334,0.00332814,0.00795115,-0.0124352,0.0242213,-0.0415723,0.00686394,-0.00647694,-0.0238219,-0.0212316,1.34849
-352160,0.973525,0.256513,4,15,0,352166,-3.07364,-2.50491,0.0301346,-0.0513594,-0.0125583,-0.0181935,-0.0308221,0.00385239,-0.0523352,0.0645067,-0.00488226,0.0162757,2.46447e-05,0.0128057,-0.00672888,0.0286937,-0.0310204,-0.00880162,-0.00915827,-0.0200802,-0.029001,1.35168
-352158,0.964762,0.256513,4,15,0,352169,-3.07942,-2.50965,0.0301037,-0.051394,-0.0133798,-0.0154254,-0.0308301,0.000364389,-0.0484031,0.059962,-0.0077893,0.0149677,0.00112178,0.0156895,-0.00357799,0.0270213,-0.0360998,-0.00343671,-0.00902356,-0.0203099,-0.0278615,1.35126
-352158,0.999069,0.256513,4,15,0,352165,-3.0783,-2.51719,0.0304305,-0.0589737,-0.0158585,-0.00903468,-0.0325987,0.000447308,-0.05208,0.0696787,-0.00487092,0.0193648,0.0061846,0.00833676,-0.01039,0.0312381,-0.0370789,-0.00458609,-0.00701207,-0.0219878,-0.0332425,1.35568
-352162,0.83832,0.256513,3,15,0,352175,-3.0792,-2.5143,0.0301474,-0.0637957,-0.0184618,-0.0152534,-0.0342054,-0.00946579,-0.0592886,0.0640815,-0.00933692,0.0116177,0.00108246,0.0109996,-0.0112393,0.0266974,-0.0313955,0.000750451,-0.00408359,-0.0145289,-0.0270035,1.35185
-352160,0.999971,0.256513,4,15,0,352170,-3.07966,-2.51599,0.0302138,-0.0579765,-0.0175954,-0.00849306,-0.0244339,0.0102027,-0.0523871,0.0622845,-0.00096311,0.02448,0.00128533,0.00809187,-0.0075003,0.026667,-0.039447,-0.00210669,-0.0112988,-0.0310468,-0.0264692,1.35275
-352162,0.920208,0.256513,4,15,0,352171,-3.09555,-2.51739,0.0303965,-0.0624561,-0.00601547,-0.00772076,-0.0326317,-0.00488554,-0.0510683,0.0524888,-0.00994253,0.0155842,0.00212007,0.0180286,-0.00936549,0.0282016,-0.0361477,-0.00232193,-0.0123378,-0.024398,-0.0264521,1.35522
-352162,0.976082,0.256513,4,15,0,352173,-3.08175,-2.50667,0.0302914,-0.0563313,-0.0255282,-0.00834451,-0.0292494,0.00439949,-0.0516832,0.0699963,0.00191036,0.0213454,0.00236859,0.00518859,-0.00763293,0.0229767,-0.0392753,0.0004533,-0.00627253,-0.024883,-0.0324323,1.3538
-352163,0.964681,0.256513,4,15,0,352173,-3.05545,-2.50603,0.0300508,-0.0622414,-0.0145935,-0.0101658,-0.031176,0.00603062,-0.0500826,0.054748,-0.00913847,0.0157194,0.00622575,0.0111873,-0.00768868,0.0327329,-0.0303871,-0.00251812,-0.00669921,-0.0231783,-0.0251746,1.35054
-352158,0.96266,0.256513,4,15,0,352171,-3.08781,-2.52209,0.0306057,-0.0555712,-0.0175711,-0.0138346,-0.0284465,-0.00723402,-0.0579699,0.0700597,-0.00108283,0.0209674,0.000251897,0.0125406,-0.0108475,0.0205722,-0.042001,0.00109684,-0.00967562,-0.0214132,-0.025727,1.35806
-352160,0.837885,0.256513,4,15,0,352168,-3.09497,-2.52782,0.0307998,-0.0624296,-0.0174051,-0.0125621,-0.035809,0.000952117,-0.0533081,0.0577527,-0.00609076,0.0113095,0.00389951,0.0139814,-0.00936159,0.0325905,-0.0314601,0.00262575,-0.00718021,-0.026821,-0.0238798,1.3607
-352157,1,0.256513,4,15,0,352163,-3.08854,-2.5184,0.0305578,-0.0519734,-0.0120565,-0.0139612,-0.0247767,-0.00261438,-0.052153,0.0645802,-0.00453482,0.0204652,-0.00263707,0.01085,-0.0102415,0.0216103,-0.0392794,-0.00357759,-0.00972945,-0.0178528,-0.0276535,1.35741
-352164,0.8574,0.256513,3,7,0,352168,-3.08378,-2.52904,0.0304688,-0.0549221,-0.00902245,-0.0146113,-0.0311692,-0.000371687,-0.0532052,0.0634915,-0.0039916,0.0142292,-0.00658024,0.00895662,-0.0112839,0.0188397,-0.043187,-0.00252336,-0.0125557,-0.0206319,-0.0252165,1.3562
-352160,0.976506,0.256513,4,15,0,352172,-3.08564,-2.51305,0.0305082,-0.0572482,-0.0185689,-0.0163757,-0.0293557,-0.00119475,-0.0537876,0.0601337,-0.00676323,0.0135521,-0.0036581,0.0105372,-0.0107774,0.0179689,-0.0351792,0.000516691,-0.00739584,-0.0204719,-0.0306206,1.35674
-352166,0.944195,0.256513,3,15,0,352175,-3.0692,-2.51399,0.0303463,-0.0610141,-0.0175505,-0.00987138,-0.0407094,-0.00638336,-0.049874,0.0700319,-0.00848601,0.0258645,-0.00260855,0.017905,-0.00760652,0.031104,-0.0381437,-0.00296885,-0.00860158,-0.0244488,-0.0189985,1.35454
-352161,1,0.256513,4,15,0,352170,-3.08121,-2.51498,0.0302795,-0.058118,-0.015174,-0.0150013,-0.0197572,0.00672476,-0.0581581,0.0540528,-0.000375328,0.00988723,0.00581193,0.00417534,-0.0103456,0.0214445,-0.0343134,0.00182232,-0.00772388,-0.0199298,-0.0318637,1.35364
-352158,0.999252,0.256513,4,15,0,352167,-3.08775,-2.52235,0.0304836,-0.0609699,-0.0212725,-0.0101931,-0.0315488,-0.0054329,-0.0549072,0.0656608,0.00177988,0.029617,-0.000141097,0.0173605,-0.00797744,0.0305512,-0.038445,-0.00184529,-0.00887859,-0.0227677,-0.0230293,1.3564
-352156,0.9948,0.256513,4,15,0,352164,-3.07654,-2.51182,0.0302192,-0.0599808,-0.00693207,-0.0111936,-0.0337042,-0.00589201,-0.0515806,0.059342,-0.00840293,0.0119186,0.00434985,0.00821514,-0.00780117,0.0224158,-0.0368191,-0.00268529,-0.0100148,-0.0239973,-0.025964,1.35282
-352159,0.894853,0.256513,4,15,0,352166,-3.07689,-2.51417,0.0303205,-0.0577856,-0.0263854,-0.0106832,-0.0226282,0.00142543,-0.0531923,0.0549724,0.00403504,0.0167438,0.00100197,0.00962736,-0.00778416,0.0305132,-0.0304114,-0.00258474,-0.00804477,-0.0247521,-0.0291636,1.35419
-352164,0.879818,0.256513,4,15,0,352174,-3.08154,-2.51882,0.0303762,-0.0583549,-0.0248994,-0.0116764,-0.0287287,0.000362165,-0.0410726,0.0493252,0.0012473,0.0153436,0.00268823,0.0153847,-0.0068321,0.0335048,-0.0372454,0.00222236,-0.0103143,-0.0259259,-0.0225959,1.35495
-352164,0.891589,0.256513,4,15,0,352173,-3.06069,-2.50354,0.0300148,-0.0631207,-0.0104068,-0.010325,-0.0268534,-0.00261666,-0.0678736,0.0694848,-0.00394596,0.0160946,0.00180949,0.00632661,-0.0119975,0.0187423,-0.035363,-0.00342828,-0.00630588,-0.019184,-0.0296191,1.35006
-352161,0.988493,0.256513,4,15,0,352174,-3.08354,-2.52821,0.0307041,-0.0658302,-0.0172764,-0.00842617,-0.0320157,-0.00683974,-0.0513038,0.0548624,-0.00249344,0.0153585,-0.000705257,0.00897647,-0.0136302,0.0283131,-0.0373322,0.00412992,-0.00945883,-0.0243019,-0.0242903,1.3594
-352162,0.97307,0.256513,4,15,0,352170,-3.07636,-2.52853,0.0303892,-0.0534546,-0.015359,-0.0161926,-0.0259746,0.0060138,-0.0585641,0.0675757,-0.0047695,0.0209244,0.00643135,0.013973,-0.00403859,0.0252282,-0.0355386,-0.00300821,-0.00742552,-0.0211459,-0.0258398,1.35512
-352160,0.988432,0.256513,3,15,0,352175,-3.07898,-2.5268,0.0304173,-0.0516609,-0.014737,-0.0174201,-0.028432,0.00615995,-0.0593386,0.0679129,-0.00248384,0.0242746,0.00832906,0.0115923,-0.00576936,0.0239617,-0.0360222,-0.000241159,-0.007,-0.0206326,-0.0244631,1.3555
-352158,0.768635,0.256513,4,15,0,352171,-3.08399,-2.51454,0.030498,-0.0676194,-0.017197,-0.00733238,-0.030303,-0.00695666,-0.050036,0.0557227,-0.00480844,0.012172,-0.00250739,0.0117512,-0.0103143,0.0289983,-0.035379,-0.000513294,-0.00957699,-0.0233365,-0.0265516,1.3566
-352162,0.928258,0.256513,4,15,0,352168,-3.07974,-2.5072,0.0303476,-0.0521857,-0.0240538,-0.00729942,-0.0274335,-0.00025603,-0.0615147,0.0627195,-0.000837706,0.0252084,0.00794557,0.0168483,-0.00546405,0.0271914,-0.0388843,-0.00178521,-0.00718517,-0.0241125,-0.0222075,1.35456
-352161,0.929306,0.256513,4,15,0,352172,-3.06672,-2.51219,0.0303024,-0.0630577,-0.0147697,-0.0187376,-0.0297752,-0.00622932,-0.0448862,0.0668784,-0.00665622,0.0154776,-0.00654436,0.0125656,-0.0121146,0.0257034,-0.0370735,0.000999733,-0.00877359,-0.023409,-0.0254186,1.35395
-352165,0.993151,0.256513,3,15,0,352172,-3.06959,-2.51165,0.0299738,-0.0603482,-0.0166659,-0.0182599,-0.0358195,-0.00657606,-0.0459776,0.0713973,-0.00989355,0.0196134,-0.00337994,0.0109916,-0.00490658,0.0251779,-0.0420957,-0.00305128,-0.0089056,-0.0273104,-0.0272744,1.3495
-352162,0.978011,0.256513,4,15,0,352179,-3.06413,-2.51,0.0299807,-0.0597251,-0.018573,-0.022049,-0.0368474,-0.00635147,-0.0474546,0.0691487,-0.00773468,0.0194095,-0.00272118,0.0101879,-0.0079576,0.0243139,-0.0392999,-0.00384354,-0.00943624,-0.0262783,-0.0258051,1.3496
-352159,0.970992,0.256513,4,15,0,352171,-3.08637,-2.51869,0.0304819,-0.0582803,-0.0144021,-0.00825774,-0.020718,0.00525094,-0.0644857,0.0601123,0.00125219,0.0191784,0.00717774,0.0147385,-0.0101465,0.0276644,-0.0304634,0.00237389,-0.00709394,-0.0184897,-0.0248368,1.35638
-352159,1,0.256513,4,15,0,352165,-3.08064,-2.51593,0.0303025,-0.0608563,-0.0183318,-0.0156246,-0.0378396,-0.00548493,-0.0447604,0.0629087,-0.00823263,0.0170724,-0.00196092,0.00812876,-0.00948298,0.0267267,-0.0415475,-0.00438742,-0.00924276,-0.026901,-0.025174,1.35395
-352157,0.873094,0.256513,4,15,0,352166,-3.08104,-2.51365,0.0302652,-0.0590705,-0.0224858,-0.0186544,-0.0352917,-4.10631e-06,-0.0512422,0.0659564,-0.00658477,0.012612,0.000573212,0.012959,-0.00963178,0.0271928,-0.0412132,0.0016174,-0.00436837,-0.0237238,-0.0268621,1.35344
-352157,0.949297,0.256513,4,15,0,352165,-3.07686,-2.51051,0.0302049,-0.0593561,-0.0204339,-0.0123558,-0.0341615,0.00509553,-0.0589075,0.0688845,-0.00812238,0.0203095,0.00159723,0.0147893,-0.00536581,0.0283961,-0.0362753,0.00342074,-0.00258461,-0.019325,-0.025592,1.35263
-352156,0.99298,0.256513,4,15,0,352163,-3.09488,-2.52396,0.0306335,-0.0559087,-0.0120904,-0.0126476,-0.0304878,-0.00354989,-0.051295,0.0585352,0.0016123,0.0160092,0.00278596,0.00855218,-0.0139974,0.0242943,-0.0359927,-0.00417743,-0.0116235,-0.0254733,-0.0254942,1.35844
-352157,0.96151,0.256513,4,15,0,352164,-3.09419,-2.52414,0.0306041,-0.0515631,-0.0152651,-0.00895622,-0.0308706,-0.00253377,-0.0483005,0.0595607,-0.00136519,0.0188485,0.0011423,0.0110048,-0.0151849,0.0224515,-0.0333867,-0.00120171,-0.00863964,-0.0258616,-0.0237834,1.35804
-352156,0.999113,0.256513,4,15,0,352162,-3.07497,-2.51122,0.0302219,-0.0668721,-0.0187084,-0.0171678,-0.028519,0.00238123,-0.0603852,0.0641994,-0.00393134,0.0172542,0.0044164,0.0118957,-0.00691999,0.0303175,-0.0374046,-6.73894e-06,-0.00729878,-0.0164931,-0.027047,1.35286
-352159,0.782241,0.256513,3,15,0,352170,-3.07501,-2.51435,0.0301596,-0.0664141,-0.0165694,-0.0166925,-0.0277665,0.00408227,-0.0616195,0.065231,-0.00401795,0.0173491,0.00316835,0.0133638,-0.00480227,0.0273966,-0.0375381,0.00167274,-0.00592937,-0.0137974,-0.0267492,1.35201
-352160,0.98873,0.256513,4,15,0,352166,-3.08188,-2.52054,0.0304057,-0.045859,-0.0153374,-0.00461155,-0.0308862,-0.00517526,-0.0464799,0.0575874,-0.00717628,0.0175531,0.00399319,0.015478,-0.00891973,0.0231735,-0.0346019,-0.00095503,-0.00536518,-0.0231603,-0.0264528,1.35535
-352163,0.928822,0.256513,4,15,0,352173,-3.08804,-2.51952,0.0305156,-0.0572061,-0.0172351,-0.00636943,-0.0256108,-0.00165181,-0.0526392,0.0529865,-0.000610119,0.0287974,-0.00525163,0.0139276,-0.00823158,0.0205033,-0.0352732,0.00501158,-0.0142179,-0.0254301,-0.0307018,1.35684
-352164,0.90209,0.256513,4,15,0,352177,-3.08925,-2.53239,0.0306906,-0.0621942,-0.0150403,-0.018489,-0.0331117,0.00154998,-0.0558571,0.0696004,-0.00658978,0.00760623,0.0101015,0.00911181,-0.00944565,0.0288074,-0.0362628,-0.0056594,-0.00266847,-0.0186306,-0.0225703,1.35921
-352164,0.726874,0.256513,4,15,0,352179,-3.0957,-2.52103,0.0307247,-0.0599478,-0.017461,-0.00964081,-0.0217342,-0.00171492,-0.0635075,0.0656841,-0.00320722,0.0273386,0.00822344,0.0137341,-0.0138863,0.0294948,-0.0429098,-0.00456168,-0.00615859,-0.0252548,-0.0263968,1.35968
-352158,0.97296,0.256513,4,15,0,352172,-3.07847,-2.5117,0.0302223,-0.0629941,-0.014877,-0.0106408,-0.030792,0.00208267,-0.047633,0.0571738,-0.00452482,0.00855063,0.00420035,0.0125715,-0.00492786,0.0238671,-0.0297742,0.00202341,-0.00960172,-0.0175542,-0.0257133,1.35286
-352156,1,0.256513,4,15,0,352163,-3.08063,-2.51943,0.0303893,-0.0590885,-0.0178598,-0.00565293,-0.0230696,0.00444454,-0.0535275,0.0608005,-0.00921313,0.0145163,0.00111914,0.0124317,-0.0123438,0.0274889,-0.0366313,-0.000937093,-0.00922904,-0.0272419,-0.0264894,1.35512
-352156,0.938784,0.256513,4,15,0,352163,-3.08003,-2.51188,0.0302704,-0.0600407,-0.0148675,-0.0187177,-0.0353599,-0.00506149,-0.0558393,0.0621656,0.00219286,0.0218545,0.00567591,0.0106912,-0.00734548,0.0259764,-0.0345265,-0.00110576,-0.00995126,-0.0169511,-0.0262286,1.35351
-352155,0.972762,0.256513,4,15,0,352161,-3.07988,-2.51827,0.0304021,-0.0665173,-0.0147081,-0.0156577,-0.0281647,0.00328806,-0.058196,0.0597043,-0.00259586,0.0206472,0.000931576,0.0168369,-0.011449,0.028234,-0.0360253,0.00259868,-0.00625463,-0.0263411,-0.0258792,1.3553
-352161,0.814072,0.256513,4,15,0,352166,-3.08144,-2.51548,0.0304704,-0.0563282,-0.0160246,-0.0208102,-0.020424,-0.00048799,-0.0534579,0.0587497,-0.00155867,0.0198247,0.00697315,0.0171541,-0.00407941,0.0198286,-0.0385232,0.00205256,-0.0130003,-0.0240073,-0.023381,1.35622
-352161,0.99404,0.256513,4,15,0,352169,-3.09102,-2.52372,0.0306312,-0.0610305,-0.0145544,-0.00147631,-0.0266336,0.000573018,-0.0642064,0.0657416,-0.00598615,0.0178088,0.00793083,0.00899239,-0.0151232,0.0320419,-0.0333499,0.000572379,-0.00489833,-0.0232882,-0.0237107,1.35841
-352164,0.870722,0.256513,4,15,0,352182,-3.10285,-2.53495,0.0308453,-0.0583302,-0.0177397,-0.0233199,-0.0333742,-0.00137775,-0.0447575,0.0595308,-0.00110836,0.0187656,0.000579762,0.0141308,-0.00126328,0.0227752,-0.039062,-0.00165965,-0.0116657,-0.0224853,-0.0263155,1.36132
-352167,0.924764,0.256513,4,15,0,352180,-3.10662,-2.53381,0.0309278,-0.0597855,-0.0228739,-0.0182978,-0.0296843,-0.000947017,-0.0495764,0.0627095,-0.00298697,0.0215204,0.00332212,0.0141452,0.00245732,0.0195416,-0.033249,-0.00284563,-0.0104987,-0.0274874,-0.0297257,1.36244
-352163,0.998607,0.256513,4,15,0,352178,-3.09274,-2.5251,0.0306555,-0.058958,-0.0160101,-0.00877655,-0.0306601,-0.00788301,-0.0574373,0.0653222,-0.00400642,0.0286821,0.0137794,0.0128361,-0.0143368,0.0266834,-0.0309467,0.00681486,-0.0105279,-0.020623,-0.0265577,1.35874
-352161,0.947367,0.256513,4,15,0,352171,-3.0766,-2.51386,0.0301339,-0.0603573,-0.0180888,-0.016097,-0.027757,0.0114978,-0.0583897,0.0610049,-0.00428866,0.00971832,-0.00764087,0.0118905,-0.00739926,0.0235922,-0.0387325,0.0015319,-0.0120846,-0.0239637,-0.0225612,1.35167
-352160,1,0.256513,4,15,0,352167,-3.07575,-2.51141,0.0302211,-0.058148,-0.0199304,-0.0191321,-0.0249806,0.00852881,-0.0562285,0.0606002,-0.000906947,0.00993517,-0.00574203,0.0132936,-0.00255338,0.0251803,-0.0369395,0.00308795,-0.0118145,-0.0246319,-0.0250019,1.35285
-352163,0.851497,0.256513,4,15,0,352168,-3.07676,-2.50844,0.0303092,-0.0648506,-0.0139721,-0.00662663,-0.0352852,-0.00947142,-0.0549237,0.0586457,-0.00576854,0.0267762,0.0109438,0.0128347,-0.0162523,0.027353,-0.0360242,-0.00315067,-0.00386945,-0.0198258,-0.0274373,1.35404
-352163,0.923169,0.256513,4,15,0,352177,-3.07607,-2.50817,0.030331,-0.0627599,-0.0112113,-0.00509103,-0.0345414,-0.00810399,-0.0574919,0.0578693,-0.00706495,0.027627,0.0111022,0.0104183,-0.0131378,0.0280418,-0.0342219,-0.00173453,-0.00391435,-0.0216971,-0.0295734,1.35433
-352159,0.949642,0.256513,4,15,0,352172,-3.07941,-2.5108,0.0302339,-0.0545649,-0.0261094,-0.0182496,-0.0247306,0.00169813,-0.0521304,0.0621182,-0.000427749,0.0138076,-0.00236075,0.0148987,-0.00493485,0.0244761,-0.0389946,-0.0010857,-0.0113267,-0.0232171,-0.0206606,1.35302
-352161,0.9598,0.256513,4,15,0,352169,-3.07004,-2.51198,0.0301927,-0.0588354,-0.0200448,-0.0136371,-0.0290831,-0.00110485,-0.053471,0.0556798,-0.00644336,0.0157119,0.0150183,0.0109069,-0.0116587,0.027255,-0.0343265,0.00759921,-0.00274737,-0.0202437,-0.0303852,1.35246
-352168,0.835606,0.256513,3,7,0,352173,-3.06754,-2.50566,0.0301317,-0.0567345,-0.0258823,-0.0135353,-0.0275338,-0.00105421,-0.0547778,0.0551355,-0.00955211,0.0137209,0.0167302,0.0102205,-0.0128663,0.0303304,-0.0335712,0.00674647,-0.00338025,-0.0172103,-0.0332423,1.35164
-352158,1,0.256513,4,15,0,352177,-3.07826,-2.51324,0.0302823,-0.0654803,-0.0215508,-0.0134244,-0.032096,-0.00218954,-0.0474895,0.0539013,0.00526284,0.0129177,-0.00244756,0.0148696,-0.00893076,0.0228977,-0.0364915,0.00163416,-0.00786466,-0.0200389,-0.0260028,1.35367
-352163,0.83761,0.256513,4,15,0,352172,-3.07653,-2.50905,0.0300446,-0.0670526,-0.0170103,-0.0150927,-0.0313505,-0.000532278,-0.0427208,0.0589559,0.00544962,0.0139898,-0.000665019,0.0112987,-0.0082784,0.0212389,-0.0423111,0.00319202,-0.00893323,-0.018487,-0.023085,1.35046
-352164,0.890368,0.256513,4,15,0,352177,-3.07377,-2.51068,0.0303361,-0.0593081,-0.0100023,-0.0135833,-0.0187762,-0.00811044,-0.0529169,0.0652855,-0.00261675,0.0247428,0.00026967,-0.00402522,-0.00933194,0.0282899,-0.0364356,-0.00329441,-0.0061223,-0.0198624,-0.0284744,1.3544
-352162,0.940394,0.256513,3,15,0,352179,-3.08825,-2.52668,0.0304934,-0.0597373,-0.0229691,-0.0186321,-0.02965,-0.0101206,-0.0599821,0.0665306,-0.00597647,0.0191579,0.00143568,0.00102919,-0.0063245,0.0226197,-0.0324841,0.00130515,-0.0121127,-0.0241058,-0.0231232,1.35654
-352163,0.989786,0.256513,4,15,0,352174,-3.10074,-2.52816,0.0308741,-0.0597446,-0.00962782,-0.0062933,-0.0295566,0.00933102,-0.0495744,0.056871,-0.00160685,0.0170362,0.00477182,0.0225386,-0.010618,0.0293778,-0.0410397,-0.00171557,-0.00555685,-0.0199837,-0.0246661,1.36171
-352161,0.987485,0.256513,4,15,0,352172,-3.07619,-2.51017,0.03012,-0.0611676,-0.0202531,-0.0118826,-0.0309909,-0.0128915,-0.0656613,0.0645221,-0.00592832,0.0188288,0.000940546,0.0036066,-0.00685601,0.0274395,-0.0334931,-0.00104315,-0.00592352,-0.0246874,-0.0223142,1.35148
-352167,0.777789,0.256513,4,15,0,352174,-3.0607,-2.51403,0.0299001,-0.0578099,-0.00968452,-0.0129565,-0.0290017,0.0129932,-0.0437217,0.0630206,-0.0070592,0.0144713,0.0020945,0.0179756,-0.0130775,0.0249123,-0.0380267,0.000425458,-0.0108252,-0.0206784,-0.0296462,1.34851
-352171,0.988939,0.256513,3,7,0,352180,-3.05943,-2.50572,0.0300378,-0.0627313,-0.0105385,-0.0133406,-0.0314187,0.0159191,-0.044547,0.0666293,-0.00535352,0.0108234,0.00428169,0.0213353,-0.0137338,0.0257347,-0.0412996,0.00228719,-0.0100709,-0.016554,-0.0316561,1.35037
-352163,0.994033,0.256513,4,15,0,352187,-3.07627,-2.5162,0.0304068,-0.0673966,-0.0208117,-0.0095957,-0.0327178,0.00382791,-0.0616121,0.0604457,-0.00476075,0.0199661,-0.00734575,0.0119006,-0.00387265,0.0247218,-0.0348458,0.00703047,-0.0119759,-0.0187119,-0.0301748,1.35536
-352161,0.995063,0.256513,4,15,0,352172,-3.08713,-2.5197,0.0303825,-0.0517165,-0.0117906,-0.015563,-0.0262423,-0.00470455,-0.0478261,0.0616547,-0.00261893,0.0163613,0.0145922,0.0109613,-0.0114962,0.0274165,-0.0374101,-0.00677021,-0.00564345,-0.0270478,-0.0212825,1.35503
-352158,0.996246,0.256513,4,15,0,352168,-3.08821,-2.51884,0.030438,-0.0578277,-0.0122851,-0.00942204,-0.0231392,-0.00410975,-0.0472406,0.0592054,-0.00376149,0.0168216,0.0106704,0.0137416,-0.0126472,0.0255854,-0.038242,-0.0067548,-0.0059294,-0.0241276,-0.0235599,1.35578
