# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 922812953 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-351885,0.962105,0.0552856,6,63,0,351913,-3.03804,-2.53148,-1.32638,-1.74714,-2.53134,-0.796713,-1.5608,0.0937777,0.940355,-0.824628,-0.835624,-0.186704,0.200376,-0.67077,-0.733637,0.735995,-0.671821,0.0450001,1.39655,-1.45454,-1.54497,-0.260455,0.265356,-1.16718,-1.17399,-0.100175,-1.03112,-0.377089,-0.608273,0.653191,0.0972551,0.289901,-0.753131,-1.15627,0.0308456,-0.0588498,-0.0273793,-0.0157795,-0.0297437,0.00732596,-0.062319,0.0640119,-0.000631451,0.0135672,0.00472493,0.0173397,-0.00174535,0.0315175,-0.0344392,-0.00355111,-0.00400382,-0.0200979,-0.0209508,0.348265,0.100899,1.36132,-0.226778,-0.298716,-0.432795,-0.136218,-0.266858,0.0160336,0.160777,-0.14099,-0.14287,-0.0319216,0.0342592,-0.114685,-0.125433,0.125836,-0.114864,0.00769387,0.238775,-0.24869,-0.264151,-0.0445313,0.0453692,-0.199558,-0.200722,-0.0171273,-0.176295,-0.0644726,-0.103999,0.111679,0.0166282,0.0495658,-0.128766,-0.197693,0.170975
-351879,0.986516,0.0552856,6,63,0,351915,-3.02209,-2.53424,-1.43506,-1.81308,-2.50129,-0.588968,-0.698234,-0.0605908,1.31867,-1.13812,-0.236271,0.0533877,0.0054412,-0.976719,-1.06145,0.381883,-0.837707,0.0691512,2.13162,-2.10773,-1.6169,0.608384,0.248935,-1.18734,-0.965083,-0.686182,-1.82384,-0.310005,-0.892978,0.724668,-0.0271296,0.0410532,-1.10776,-0.837502,0.0308729,-0.0588217,-0.0149226,-0.0184389,-0.0415472,0.000863433,-0.0474103,0.0617217,-0.00648363,0.0267582,0.00146352,0.00707552,-0.00729823,0.0185784,-0.044834,0.0066299,-0.00700045,-0.0220747,-0.0267527,0.705241,0.124881,1.36169,-0.213402,-0.269614,-0.371955,-0.0875827,-0.103831,-0.00901019,0.196093,-0.169245,-0.0351348,0.00793904,0.000809137,-0.145243,-0.157843,0.056788,-0.124572,0.0102832,0.316984,-0.313431,-0.240442,0.0904699,0.0370179,-0.176564,-0.143513,-0.102039,-0.271216,-0.0460994,-0.132791,0.107762,-0.00403432,0.00610483,-0.164729,-0.124541,0.148705
-351877,0.714609,0.0552856,6,63,0,351909,-3.059,-2.50306,-1.09555,-1.19288,-2.05237,-0.466831,0.367166,0.683238,1.87672,-0.588596,0.0279528,0.50071,0.444388,-0.672536,-0.559634,0.82204,-0.415752,0.526426,1.97299,-0.870865,-1.00705,0.219322,0.732836,-0.585902,-0.495408,0.277687,-0.998753,0.0989858,-0.511933,0.711036,-0.086221,0.691855,-0.812935,-0.773812,0.0300073,-0.0690529,-0.0212416,-0.0247136,-0.030707,0.000830724,-0.0570624,0.0720191,-0.000527109,0.0079127,0.00614997,0.0127335,-0.00767751,0.0316371,-0.0282728,-0.00526813,-0.00641382,-0.0209865,-0.0296416,0.694735,0.14855,1.34996,-0.195253,-0.212599,-0.365779,-0.0832,0.0654374,0.121769,0.334475,-0.104901,0.00498184,0.0892379,0.0792001,-0.119861,-0.0997396,0.146506,-0.0740966,0.0938212,0.351633,-0.155208,-0.179479,0.0390882,0.130608,-0.104421,-0.0882931,0.0494901,-0.178001,0.0176415,-0.0912382,0.126723,-0.0153666,0.123304,-0.144884,-0.137911,0.178223
-351876,1,0.0552856,6,63,0,351905,-3.08982,-2.52688,-0.569412,-1.47854,-2.94582,0.18428,0.367342,0.261858,1.03452,-0.563104,0.00785408,0.198437,0.113403,-0.334449,-0.423011,1.0859,-0.473025,0.605884,2.08402,-0.943899,-1.31358,0.626552,0.67318,-1.17587,-0.344624,-0.0985382,-0.979696,0.0940982,0.0388341,1.28783,0.644691,0.424185,-0.62816,-0.161648,0.0308406,-0.059703,-0.019466,-0.0159212,-0.0352555,0.00411347,-0.0561387,0.05715,-0.00405963,0.0186093,0.00421402,0.00884523,-0.0124213,0.0235767,-0.0398847,0.00753483,-0.00999172,-0.0218971,-0.0242448,2.66338,0.235801,1.36125,-0.0822727,-0.213631,-0.425633,0.0266262,0.0530762,0.0378352,0.149474,-0.0813613,0.00113481,0.0286716,0.0163853,-0.0483236,-0.0611197,0.156899,-0.0683461,0.0875425,0.301115,-0.136381,-0.189796,0.0905288,0.0972659,-0.169899,-0.0497938,-0.0142375,-0.141554,0.013596,0.00561103,0.186075,0.0931496,0.0612893,-0.090761,-0.0233561,0.144487
-351880,0.961247,0.0552856,6,63,0,351909,-3.08097,-2.52543,-1.55912,-1.66576,-1.67152,-0.70638,-0.262259,0.658917,1.71081,-0.938783,0.0740842,0.302799,0.507472,-0.729399,-0.491118,1.22436,-0.615255,0.430256,1.63636,-1.60478,-1.37577,0.0875513,0.513845,-0.82163,-0.638631,0.0518509,-1.22326,-0.13933,-0.780373,0.749248,-0.358189,0.496712,-0.85702,-1.3118,0.0308059,-0.068162,-0.014114,-0.027054,-0.0315921,-0.00274786,-0.0536872,0.0785552,-0.00547759,0.0168642,0.00778082,0.0112179,-0.00624112,0.0288409,-0.0350357,-0.00835625,-0.00665056,-0.0230306,-0.0278381,0.275568,0.0744156,1.36078,-0.221019,-0.236136,-0.236953,-0.100136,-0.0371775,0.0934073,0.242522,-0.133081,0.0105021,0.0429244,0.0719386,-0.103399,-0.0696202,0.173563,-0.0872178,0.0609926,0.231968,-0.227492,-0.195027,0.0124112,0.0728421,-0.116473,-0.0905316,0.00735032,-0.173408,-0.0197513,-0.110625,0.106212,-0.0507764,0.0704133,-0.12149,-0.185959,0.141759
-351888,0.996802,0.0552856,6,63,0,351914,-3.02469,-2.51955,-0.932108,-1.85298,-3.99932,-0.823016,-0.13217,-0.229909,1.22274,-0.941701,-0.477458,-0.112634,-0.177528,-0.95718,-0.788785,0.977849,-0.79079,0.25692,2.17726,-1.55425,-1.45318,0.525825,0.42686,-1.355,-0.842524,-0.493425,-1.36242,-0.461883,-0.443746,0.794676,0.32644,0.481606,-1.21929,-0.489901,0.0302107,-0.0669225,-0.021602,-0.0137766,-0.0386825,0.00545709,-0.054167,0.0542948,-0.00296572,0.0192606,0.00010139,0.00856875,-0.0128308,0.0229226,-0.0409936,0.0103024,-0.00894512,-0.0220463,-0.0211086,0.375221,0.0862094,1.35271,-0.131183,-0.260785,-0.562856,-0.11583,-0.0186013,-0.0323569,0.172086,-0.132533,-0.0671964,-0.0158519,-0.0249849,-0.134711,-0.111012,0.13762,-0.111294,0.0361584,0.306422,-0.218741,-0.204518,0.0740035,0.0600753,-0.1907,-0.118575,-0.0694436,-0.191743,-0.0650044,-0.0624519,0.111841,0.0459425,0.0677803,-0.171601,-0.0689476,0.140738
-351882,0.915707,0.0552856,6,63,0,351913,-3.04264,-2.52993,-1.35956,-1.87922,-2.25621,-0.694353,0.127513,0.652099,1.63215,-1.78382,0.282376,0.333077,0.502824,-0.873076,-0.99014,0.911539,-0.884139,0.617868,1.849,-1.68842,-1.77716,0.0678715,0.516876,-1.28203,-0.869839,0.076566,-1.5865,-0.0793597,-0.968615,0.747358,-0.51829,0.255526,-0.946236,-1.27743,0.0305018,-0.057888,-0.0187057,-0.0223214,-0.0367813,0.00378944,-0.060244,0.0726573,-0.00172801,0.0152987,-0.000311595,0.0111966,-0.00581979,0.0314723,-0.0343888,-0.0102074,-0.00663804,-0.0231935,-0.0305168,1.24437,0.147801,1.35665,-0.180136,-0.248989,-0.298938,-0.0919988,0.016895,0.0864003,0.216253,-0.236349,0.0374136,0.0441313,0.0666221,-0.115679,-0.131189,0.120775,-0.117145,0.0818649,0.244985,-0.223709,-0.235466,0.00899268,0.0684839,-0.169863,-0.11525,0.0101447,-0.210204,-0.0105148,-0.128337,0.0990217,-0.0686711,0.0338561,-0.125372,-0.169254,0.132496
-351869,0.998949,0.0552856,6,63,0,351904,-3.07623,-2.5246,-0.881552,-1.31384,-3.32053,-0.368615,0.525929,0.145947,1.4075,-0.410949,-0.332023,0.167509,0.376414,-0.502132,-0.45319,1.11562,-0.494423,0.447068,1.95966,-1.7205,-1.2286,0.711813,0.707321,-0.913219,-0.419829,-0.00912486,-1.06667,0.00818015,-0.123129,1.18854,0.504107,0.60258,-0.959752,-0.456055,0.0304533,-0.0640876,-0.00933268,-0.0169854,-0.0344965,0.00121004,-0.0529753,0.0691261,-0.00283473,0.0198759,0.00690888,0.00972772,-0.0131198,0.0235145,-0.0391848,0.00750276,-0.00965122,-0.0229987,-0.023059,2.94236,0.261752,1.35599,-0.134521,-0.200486,-0.506697,-0.0562489,0.0802544,0.0222709,0.214779,-0.0627089,-0.0506651,0.0255611,0.057439,-0.076623,-0.0691548,0.170239,-0.0754467,0.0682205,0.299035,-0.26254,-0.187478,0.108619,0.107934,-0.139353,-0.064064,-0.00139241,-0.162769,0.00124825,-0.0187889,0.181366,0.0769244,0.091951,-0.146454,-0.0695919,0.152595
-351871,0.961781,0.0552856,6,63,0,351890,-3.09956,-2.52887,-0.835508,-1.36358,-1.27035,-0.346543,-0.375141,0.795502,1.78589,-0.872319,0.712387,0.660699,0.48937,-0.394059,-0.352197,1.212,-0.314587,0.812244,2.06517,-0.574496,-0.859877,0.431214,0.700247,-0.723788,-0.371889,0.185786,-0.961577,0.215861,-0.359528,1.09322,0.0290575,0.697187,-0.311979,-0.766646,0.0305806,-0.065203,-0.0289972,-0.0219185,-0.0366142,-0.00172702,-0.0573856,0.0625359,-0.00260018,0.0119051,-0.00254626,0.0100667,-0.00698736,0.028534,-0.0312008,-0.00717789,-0.00636932,-0.0220129,-0.0286796,0.920705,0.145597,1.35772,-0.126778,-0.206906,-0.192759,-0.0525836,-0.056923,0.120707,0.270987,-0.132363,0.108096,0.100253,0.0742558,-0.0597935,-0.0534415,0.183905,-0.0477346,0.123248,0.313363,-0.0871726,-0.130476,0.0654313,0.106254,-0.109826,-0.0564295,0.0281908,-0.145907,0.0327543,-0.0545539,0.165883,0.00440911,0.105789,-0.0473389,-0.116329,0.151737
-351873,0.999688,0.0552856,6,63,0,351889,-3.10889,-2.53421,-0.886532,-1.51663,-3.35301,-0.235536,0.634492,0.468423,1.51898,-0.248882,-0.140814,0.446476,0.600964,-0.445794,-0.325968,1.42306,-0.388684,0.667703,2.35753,-1.77988,-1.34961,0.942975,1.08181,-0.925616,-0.310906,0.154383,-0.731824,0.154167,-0.0154138,1.10224,0.717791,0.757391,-0.905651,-0.324804,0.0307426,-0.0627337,-0.0073776,-0.023268,-0.0386766,0.000557337,-0.0513973,0.070562,-0.00219335,0.0235984,0.00612035,0.00943684,-0.011635,0.0242114,-0.0411712,0.00604932,-0.0102443,-0.0230267,-0.0229092,2.22395,0.203748,1.35992,-0.121123,-0.207209,-0.458105,-0.0321802,0.0866877,0.0639984,0.207531,-0.0340035,-0.0192387,0.0609999,0.0821069,-0.0609067,-0.0445355,0.194426,-0.053104,0.0912251,0.322098,-0.243176,-0.184391,0.128834,0.147803,-0.126462,-0.0424776,0.0210926,-0.0999857,0.0210631,-0.00210591,0.150593,0.0980683,0.103479,-0.123735,-0.0443764,0.136625
-351873,0.977576,0.0552856,6,63,0,351895,-3.11686,-2.53285,-1.01923,-1.49513,-3.02272,-0.235166,0.381192,0.503514,1.70576,-0.307705,0.0463475,0.376428,0.598738,-0.459418,-0.403549,1.39744,-0.481463,0.839639,2.57886,-1.823,-1.46585,1.08987,1.16826,-1.14604,-0.537071,-0.0376285,-1.0431,0.0552677,-0.19066,1.03142,0.841208,0.707063,-0.702928,-0.494963,0.0311364,-0.063124,-0.0106291,-0.021102,-0.0334645,0.00412761,-0.0501868,0.0688529,-0.00580348,0.0160835,0.00530226,0.00517216,-0.00890723,0.0233069,-0.0412677,0.00435787,-0.0092348,-0.0245078,-0.0215757,3.49551,0.252278,1.36529,-0.13753,-0.201745,-0.407871,-0.0317321,0.0514362,0.0679417,0.230167,-0.0415202,0.0062539,0.0507933,0.0807907,-0.0619916,-0.0544529,0.188564,-0.0649663,0.113297,0.347978,-0.245986,-0.197795,0.147062,0.157639,-0.154641,-0.0724696,-0.00507741,-0.14075,0.00745755,-0.0257267,0.139175,0.113508,0.0954075,-0.0948496,-0.0667878,0.134935
-351873,0.971821,0.0552856,6,63,0,351903,-3.06359,-2.50186,-0.763958,-1.75623,-1.67926,-0.363319,-0.109631,0.53643,1.76411,-0.838385,0.389846,0.395379,0.310423,-0.675723,-0.52964,1.10214,-0.445923,0.429797,1.63635,-0.92085,-1.08646,0.0830903,0.524283,-0.653067,-0.310055,0.165275,-1.02882,0.197485,-0.308981,0.968667,-0.192961,0.518552,-0.563795,-0.792563,0.0301594,-0.0641008,-0.0247799,-0.0167181,-0.0367679,-0.000994236,-0.0565248,0.0664907,-0.000280608,0.0203167,0.00107253,0.0151174,-0.00971803,0.0295172,-0.0308074,-0.00475985,-0.0075235,-0.020026,-0.0291072,0.662834,0.123488,1.35201,-0.115875,-0.26638,-0.254706,-0.0551073,-0.0166286,0.0813644,0.267577,-0.127164,0.0591309,0.0599702,0.0470842,-0.102492,-0.0803346,0.16717,-0.0676366,0.0651905,0.248197,-0.139672,-0.164792,0.0126029,0.079522,-0.0990557,-0.0470285,0.0250686,-0.156048,0.0299541,-0.0468656,0.146925,-0.029268,0.0786527,-0.0855151,-0.120214,0.151678
-351871,0.915867,0.0552856,6,63,0,351899,-3.06941,-2.51846,-1.27635,-1.00847,-2.93358,-1.10205,0.714358,0.407493,1.22093,-0.287514,-0.1236,0.216399,0.355015,-0.427916,-0.523633,0.888592,-0.484909,0.389982,2.41504,-1.5406,-1.37056,0.740424,0.829252,-1.12117,-0.485457,-0.288294,-1.10578,-0.0711995,-0.353606,0.944567,0.465128,0.604403,-0.783177,-0.797012,0.0305658,-0.0647466,-0.0154636,-0.0188008,-0.0405954,-0.00271244,-0.0541757,0.0679586,-0.00365367,0.0173218,0.00326586,0.0136939,-0.00981688,0.0255185,-0.0301616,-0.00243919,-0.00599041,-0.0253791,-0.0231027,0.578115,0.113311,1.35752,-0.190211,-0.150289,-0.437183,-0.164235,0.106459,0.0607275,0.181951,-0.0428474,-0.0184197,0.0322493,0.0529069,-0.063771,-0.0780354,0.132424,-0.0722645,0.0581179,0.359906,-0.229591,-0.204251,0.110343,0.123581,-0.167085,-0.0723461,-0.0429636,-0.16479,-0.0106106,-0.0526968,0.140766,0.0693166,0.0900723,-0.116714,-0.118776,0.149027
-351883,0.938488,0.0552856,6,63,0,351903,-3.10773,-2.5378,-1.00909,-2.1662,-2.04945,0.238117,-0.433041,0.642165,2.22822,-0.457841,0.615273,0.626834,0.318092,-0.665832,-0.566812,1.14668,-0.295747,0.729686,1.68256,-1.36483,-1.21921,0.611205,0.658483,-0.701945,-0.651536,0.100044,-1.1454,0.515322,-0.298725,1.60509,0.228215,0.661261,-0.866241,-0.604309,0.0310527,-0.0654311,-0.0198584,-0.0144014,-0.0274322,0.001247,-0.0493794,0.0608568,-0.00131614,0.0147465,0.00517465,-0.00249587,-0.00749464,0.0293876,-0.0444441,0.00146267,-0.0133413,-0.0217568,-0.0250105,1.46535,0.169027,1.36414,-0.140901,-0.302471,-0.286169,0.0332487,-0.0604664,0.0896668,0.311131,-0.0639292,0.0859117,0.0875261,0.0444159,-0.0929715,-0.0791451,0.160113,-0.0412957,0.101887,0.234939,-0.190574,-0.170241,0.0853437,0.0919452,-0.098014,-0.0909752,0.0139693,-0.159934,0.0719554,-0.0417116,0.224122,0.0318661,0.0923332,-0.120955,-0.0843808,0.139632
-351880,0.971649,0.0552856,6,63,0,351908,-3.10687,-2.52818,-0.810763,-1.12976,-3.09816,0.0676314,-0.524149,0.693974,1.624,-1.49549,0.0805366,0.465673,0.586427,-0.356933,-0.402874,1.33093,-0.376875,0.905472,3.27043,-1.99776,-1.44226,1.15638,1.22716,-1.04171,-0.0696859,0.154453,-1.11806,-0.288209,-0.203734,1.04463,0.562902,0.907627,-0.585333,-0.76593,0.0307748,-0.0637339,-0.0167752,-0.0239213,-0.0397557,-0.000668458,-0.0630982,0.0716959,-0.00319882,0.0131243,-0.00311924,0.0118289,-0.0102428,0.0240584,-0.0302761,-0.00288012,-0.00291042,-0.0222655,-0.0250842,1.96795,0.174605,1.36036,-0.100912,-0.140617,-0.385615,0.00841781,-0.0652388,0.0863761,0.202133,-0.186137,0.0100241,0.0579604,0.0729902,-0.044426,-0.0501441,0.165655,-0.0469082,0.1127,0.407057,-0.248653,-0.179512,0.143931,0.152739,-0.129657,-0.00867352,0.0192241,-0.139161,-0.0358722,-0.0253579,0.130021,0.0700621,0.112969,-0.072854,-0.0953322,0.124466
-351872,0.999749,0.0552856,6,63,0,351899,-3.10863,-2.53264,-0.905147,-1.81275,-2.11147,0.155923,0.597259,0.841706,1.91972,-0.877816,0.538195,0.715969,0.631045,-0.383269,-0.377633,1.27959,-0.154859,0.45964,1.86586,-2.08138,-1.03,0.902451,0.742062,-0.838865,-0.163201,0.22635,-1.04021,0.259726,-0.25216,1.23929,0.57555,0.644611,-0.761534,-0.840449,0.0307066,-0.0678535,-0.014634,-0.0204753,-0.0327973,0.000413802,-0.0500327,0.0614992,-0.000796214,0.020164,0.00396727,0.0146225,-0.00641947,0.0259723,-0.0386729,-0.00373382,-0.0141168,-0.022754,-0.024317,3.62771,0.261175,1.35943,-0.124118,-0.248573,-0.289533,0.0213809,0.0818987,0.115418,0.26324,-0.12037,0.0737996,0.0981768,0.0865316,-0.0525555,-0.0517827,0.175463,-0.021235,0.0630278,0.255854,-0.285408,-0.141238,0.123748,0.101755,-0.115029,-0.0223788,0.0310381,-0.142639,0.0356148,-0.0345772,0.169937,0.078922,0.0883919,-0.104425,-0.115246,0.137124
-351865,0.929823,0.0552856,6,63,0,351894,-3.10856,-2.53783,-0.648379,-1.63321,-2.31468,-0.277078,-0.123703,0.438612,1.43798,-0.67736,-0.132442,0.323383,0.388152,-0.466115,-0.394914,1.05757,-0.230664,0.90832,2.48946,-0.753461,-1.23753,0.474393,0.840797,-0.708226,-0.654968,0.0133652,-0.928065,0.0678976,-0.172446,1.10152,0.131223,0.681844,-0.459599,-0.379127,0.0308693,-0.0621658,-0.0246917,-0.0221251,-0.0388846,0.00286638,-0.0574748,0.075106,-0.00667092,0.0161245,0.00341191,0.00965146,-0.0124925,0.0269431,-0.0334172,0.00279212,-0.00204511,-0.0233072,-0.0280597,0.341403,0.0908755,1.36164,-0.100842,-0.254012,-0.360001,-0.0430938,-0.0192395,0.0682171,0.223648,-0.105349,-0.0205986,0.0502956,0.0603691,-0.0724947,-0.0614208,0.164483,-0.035875,0.141271,0.387184,-0.117185,-0.192472,0.0737821,0.130769,-0.11015,-0.101867,0.00207868,-0.144342,0.0105601,-0.0268204,0.17132,0.0204091,0.106047,-0.0714812,-0.0589655,0.15553
-351867,0.999196,0.0552856,6,63,0,351887,-3.11466,-2.52701,-0.567157,-1.09663,-2.23587,-0.240399,0.0471667,0.651133,2.07447,-0.0405291,0.443415,0.54407,0.413968,-0.270371,-0.490517,1.18342,-0.218604,0.570017,2.16085,-1.40197,-1.01265,0.488565,0.952338,-0.928498,-0.188481,0.392649,-1.09007,0.236984,-0.292418,1.19305,0.234142,0.538917,-0.618595,-0.169789,0.0308354,-0.0620936,-0.014696,-0.0306016,-0.0274072,0.0112914,-0.0513715,0.0611545,-0.00152419,0.0141151,0.0121625,0.00593803,-0.00617644,0.0218788,-0.0365883,0.00124529,-0.0106637,-0.0204753,-0.0250304,0.399795,0.100145,1.36118,-0.0898286,-0.173689,-0.354126,-0.0380754,0.00747045,0.103129,0.328564,-0.00641916,0.0702298,0.086172,0.0655658,-0.0428225,-0.07769,0.187434,-0.0346234,0.0902816,0.342244,-0.22205,-0.160387,0.0773809,0.150835,-0.147059,-0.0298523,0.0621894,-0.172649,0.0375344,-0.0463143,0.18896,0.0370843,0.0853557,-0.0979755,-0.0268919,0.158384
-351865,0.95013,0.0552856,6,63,0,351888,-3.08322,-2.51203,-1.01842,-1.2375,-2.38864,-0.533624,0.275884,0.414877,1.40442,-1.08904,-0.0892189,0.498804,0.585821,-0.615661,-0.598989,1.07167,-0.280427,0.829701,2.16948,-0.915556,-1.10304,0.80152,0.825285,-0.689192,-0.586349,-0.0921001,-0.955787,0.158949,-0.100301,0.730196,0.489366,0.694487,-0.533975,-0.963502,0.0303394,-0.066569,-0.0206224,-0.0144797,-0.0430356,-0.00795365,-0.0568203,0.0706961,-0.00407168,0.0202456,-0.00390477,0.0193488,-0.0124832,0.0307585,-0.0359938,-0.00226385,-0.00585686,-0.0240888,-0.0243229,2.10134,0.238165,1.35445,-0.167324,-0.203318,-0.392447,-0.0876729,0.045327,0.0681631,0.230743,-0.178926,-0.0146584,0.0819522,0.0962487,-0.101151,-0.0984122,0.176072,-0.0460734,0.136318,0.35644,-0.150423,-0.181227,0.131688,0.135592,-0.113232,-0.0963355,-0.0151318,-0.157033,0.0261149,-0.0164791,0.119969,0.0804014,0.114102,-0.0877305,-0.158301,0.164297
-351864,0.981628,0.0552856,6,63,0,351904,-3.10912,-2.52647,-0.727688,-0.894911,-1.82487,0.00455224,-0.087086,0.778458,1.30705,-0.47733,0.302096,0.313308,0.363805,-0.172885,-0.416537,0.921857,-0.272685,0.626523,1.73315,-1.24525,-0.745674,0.25616,0.716959,-0.728831,-0.458821,0.239447,-0.757416,0.0190753,-0.45594,1.22291,0.11836,0.434079,-0.641331,-0.156022,0.0308471,-0.0617208,-0.0154332,-0.0248762,-0.0291594,0.00893202,-0.0509503,0.06327,-0.00339032,0.0141417,0.0121545,-0.00050487,-0.00489657,0.021985,-0.0353226,0.00122729,-0.0116652,-0.0198825,-0.0255574,1.1077,0.206975,1.36134,-0.143104,-0.175989,-0.358871,0.000895223,-0.017126,0.153088,0.257039,-0.0938696,0.059409,0.0616139,0.0715443,-0.0339988,-0.0819144,0.181289,-0.0536251,0.123209,0.340833,-0.244885,-0.146641,0.0503753,0.140994,-0.143329,-0.0902298,0.0470886,-0.14895,0.00375127,-0.0896632,0.240492,0.0232761,0.0853641,-0.126121,-0.0306826,0.196656
-351867,0.875401,0.0552856,6,63,0,351889,-3.1126,-2.52059,-0.494181,-1.14274,-2.20576,-0.510927,0.311628,0.537347,1.47575,-0.400081,-0.0320528,0.290627,0.410639,-0.316236,-0.509385,1.13643,-0.102901,0.694469,2.16151,-0.922848,-0.89166,0.753787,0.796682,-0.630396,-0.270513,-0.452039,-0.772552,0.0901263,-0.213177,0.720528,0.227393,0.693064,-0.561525,-0.892637,0.030612,-0.0666156,-0.0191701,-0.0159005,-0.0421299,-0.00727531,-0.0574247,0.0704569,-0.00187228,0.018941,-0.00503838,0.0193511,-0.0146271,0.0304527,-0.037485,-0.00193134,-0.00681181,-0.0248051,-0.0250335,2.16914,0.255396,1.35814,-0.0856953,-0.198161,-0.382498,-0.0885992,0.054039,0.0931806,0.255908,-0.0693776,-0.00555824,0.0503972,0.0712084,-0.0548382,-0.0883318,0.197066,-0.0178439,0.120427,0.374824,-0.16003,-0.154622,0.130713,0.138152,-0.109316,-0.0469093,-0.0783874,-0.133967,0.0156287,-0.0369668,0.124946,0.0394319,0.120183,-0.0973734,-0.154791,0.173409
-351882,0.750233,0.0552856,6,63,0,351906,-3.09723,-2.5195,-0.491486,-1.19311,-2.91729,0.239689,0.128057,0.647291,1.63166,-0.76987,-0.42587,0.43053,0.504834,-0.27428,-0.200463,0.895894,-0.173774,0.701752,2.3088,-0.758435,-0.69799,0.706701,0.747735,-0.59674,0.0971727,-0.127615,-0.981065,0.103384,-0.192512,0.995059,0.322376,0.876196,-0.373657,-0.662667,0.0304143,-0.0514124,-0.010828,-0.0323958,-0.0305457,0.00997496,-0.0511286,0.0691474,0.000480822,0.0179871,0.0177157,0.00182935,-0.0131222,0.0274839,-0.0337069,-0.00491806,-0.0111537,-0.0251514,-0.0253734,0.653204,0.151527,1.35546,-0.0921462,-0.22369,-0.546947,0.0449381,0.0240087,0.121357,0.305911,-0.144339,-0.0798443,0.080718,0.0946489,-0.0514233,-0.0375839,0.167967,-0.03258,0.131568,0.432864,-0.142195,-0.130863,0.132496,0.140189,-0.11188,0.0182184,-0.0239259,-0.183935,0.0193829,-0.0360932,0.186559,0.0604406,0.164274,-0.070055,-0.12424,0.187485
