# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 922812954 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-351866,0.94586,0.0598665,6,63,0,351888,-3.09067,-2.53309,-0.149667,-1.10243,-2.73091,-0.0517242,0.114335,0.342883,1.31506,-0.700327,-0.0028423,0.146735,0.443675,-0.665481,-0.435913,0.828873,-0.300461,0.386734,1.97474,-1.10543,-1.09367,0.141364,0.542254,-0.630711,-0.199013,0.182277,-1.07554,-0.0165659,-0.554163,0.900115,0.374539,0.516405,-0.498961,-0.356871,0.0308563,-0.0674247,-0.0166394,-0.0204601,-0.0369483,0.00745205,-0.0512106,0.0730824,0.00314938,0.0245492,0.00569876,0.00976421,-0.0078087,0.0262771,-0.0393711,-0.00886235,-0.00920651,-0.0242164,-0.0238,3.38403,0.354398,1.36147,-0.0288336,-0.212386,-0.526115,-0.00996478,0.022027,0.0660571,0.253349,-0.13492,-0.000547576,0.0282688,0.0854749,-0.128206,-0.0839795,0.159684,-0.0578845,0.0745052,0.380439,-0.212964,-0.210698,0.027234,0.104466,-0.121508,-0.0383403,0.0351161,-0.207205,-0.00319145,-0.106761,0.173409,0.0721558,0.0994866,-0.0961259,-0.0687521,0.192652
-351871,0.930619,0.0598665,6,63,0,351897,-3.09218,-2.52232,-1.66397,-1.58002,-1.80286,-0.540713,-0.0140345,0.413499,2.05935,-0.611848,0.18764,0.475736,0.294187,-0.239456,-0.560544,1.19267,-0.278104,1.05189,2.58129,-1.27352,-1.11983,0.983298,1.00708,-0.831363,-0.648425,-0.207318,-0.822187,0.0152954,-0.15093,1.22925,0.411358,0.901449,-0.74896,-1.18417,0.0305358,-0.0606597,-0.0192689,-0.0215373,-0.033695,-0.00497592,-0.0583834,0.0605631,-0.00954257,0.0117071,0.00562526,0.0086851,-0.0101751,0.0236158,-0.0375489,0.00588647,-0.0109011,-0.0192703,-0.0272453,0.412877,0.0910878,1.35711,-0.235882,-0.223982,-0.255571,-0.0766508,-0.00198951,0.0586171,0.291931,-0.0867348,0.0265996,0.0674398,0.0417036,-0.033945,-0.079462,0.169071,-0.0394237,0.149115,0.365921,-0.180532,-0.158746,0.139391,0.142762,-0.117853,-0.0919199,-0.0293892,-0.116552,0.00216825,-0.0213957,0.174257,0.0583136,0.127788,-0.106172,-0.167867,0.141759
-351873,0.998886,0.0598665,6,63,0,351896,-3.10977,-2.52391,-1.08001,-1.23055,-3.07841,0.120977,0.316164,0.780787,1.74408,-0.408498,0.686665,1.06282,0.631698,-0.673317,-0.289088,1.45571,-0.314968,0.651227,2.46081,-0.875439,-1.36304,0.735373,0.897064,-1.29426,-0.686091,0.483722,-1.16763,0.198916,0.0128106,1.16948,0.503099,0.749592,-0.609161,-0.584031,0.0306005,-0.0585192,-0.0195567,-0.0197239,-0.0323561,0.000860425,-0.0565035,0.0682398,0.00495225,0.0265793,-0.00109778,0.0126362,-0.00536748,0.0280697,-0.0292031,-0.00167675,-0.00484466,-0.0233552,-0.0228943,1.00168,0.136795,1.35799,-0.147616,-0.168191,-0.420757,0.0165351,0.0432133,0.106718,0.238381,-0.0558336,0.0938535,0.145267,0.0863406,-0.0920291,-0.0395126,0.198967,-0.0430499,0.0890098,0.336344,-0.119655,-0.186301,0.100511,0.122611,-0.1769,-0.0937751,0.0661151,-0.159592,0.0271879,0.00175096,0.159844,0.0687637,0.102454,-0.0832602,-0.0798254,0.13668
-351872,0.992901,0.0598665,6,63,0,351894,-3.13366,-2.52491,-0.667143,-1.41948,-1.42361,-0.552505,0.224588,0.750251,2.15671,-0.320033,-0.0528245,0.301299,0.830048,0.00216615,-0.358175,1.39506,-0.0802911,1.13965,2.46578,-1.28019,-0.82152,0.86026,1.11244,-0.436018,0.417923,0.103464,-0.654288,0.310893,-0.293165,1.38814,0.663305,1.00462,-0.336982,-0.557855,0.0306296,-0.0687534,-0.0180688,-0.0248985,-0.0347214,-0.00260662,-0.0518452,0.0647083,-0.0130163,0.0110053,0.00685517,0.010925,-0.0138253,0.0241257,-0.0434031,0.000673592,-0.0121281,-0.0219562,-0.0300649,0.960794,0.144046,1.35838,-0.0980407,-0.208602,-0.209208,-0.0811939,0.0330046,0.110254,0.316942,-0.0470307,-0.00776288,0.0442778,0.121981,0.000318329,-0.052636,0.205013,-0.0117993,0.167478,0.362361,-0.188132,-0.120727,0.12642,0.16348,-0.0640755,0.0614164,0.0152047,-0.0961515,0.0456876,-0.0430824,0.203995,0.0974767,0.147635,-0.0495215,-0.0819801,0.146956
-351871,0.992353,0.0598665,6,63,0,351901,-3.11764,-2.52761,-0.737156,-1.30958,-2.61209,-0.0831969,0.380338,0.856276,1.76166,-0.444296,0.700825,0.519737,0.379504,-0.322225,-0.22168,1.25441,-0.257174,0.875546,2.43913,-0.724668,-0.948539,0.281928,0.946826,-0.587929,-0.806345,0.17932,-0.732019,0.100211,0.0706922,0.843921,0.0703537,0.645165,-0.71007,-0.0749969,0.0307567,-0.0590801,-0.02044,-0.0222123,-0.0320875,0.00283846,-0.0555171,0.0716287,0.00727434,0.0266465,0.0014652,0.0133053,-0.00343908,0.0225718,-0.0326185,-0.00728762,-0.00554824,-0.0248231,-0.0216659,1.71115,0.200237,1.36011,-0.112839,-0.200462,-0.399841,-0.0127352,0.0582196,0.131073,0.269664,-0.0680099,0.107278,0.079558,0.058092,-0.0493242,-0.0339333,0.192016,-0.0393665,0.134023,0.373367,-0.110927,-0.145196,0.0431558,0.144934,-0.0899963,-0.12343,0.0274492,-0.112053,0.0153396,0.0108211,0.129182,0.0107693,0.0987576,-0.108693,-0.01148,0.153074
-351873,0.891026,0.0598665,6,63,0,351902,-3.12548,-2.51703,-0.34886,-1.02223,-2.11907,0.331977,-0.00728359,0.544512,1.96018,-0.335832,0.0248914,0.711518,0.873593,-0.0487639,-0.124631,1.44832,-0.144823,1.19212,2.68771,-1.44555,-0.961854,0.961036,1.09026,-0.934832,0.340504,0.127741,-0.625355,0.583692,-0.0686163,1.25879,0.729393,0.737421,-0.205005,-0.839633,0.030401,-0.061168,-0.0155864,-0.0188436,-0.0413343,-0.00112693,-0.0512368,0.0633817,-0.0157545,0.0114474,0.00544116,0.00680455,-0.0105478,0.0202571,-0.0380067,0.00322641,-0.0140627,-0.0223541,-0.0247735,0.736958,0.133183,1.35528,-0.0541225,-0.158589,-0.328754,0.0515032,-0.00112998,0.0844761,0.304104,-0.0521013,0.00386167,0.110385,0.13553,-0.00756527,-0.0193354,0.224694,-0.022468,0.184946,0.416974,-0.224264,-0.149223,0.149096,0.169144,-0.145031,0.0528261,0.0198178,-0.0970181,0.0905545,-0.0106452,0.19529,0.113159,0.114404,-0.0318047,-0.130261,0.155141
-351872,0.999264,0.0598665,6,63,0,351898,-3.11896,-2.51951,-0.378422,-0.941114,-1.93045,0.44034,0.0634465,0.571669,2.07263,-0.291868,0.00117304,0.681744,0.863045,-0.174873,-0.151369,1.4271,-0.138013,1.1834,2.77728,-1.44539,-0.924514,1.0195,1.0723,-0.859643,0.44867,0.127258,-0.571502,0.58294,-0.0749228,1.14307,0.72409,0.765053,-0.306224,-0.94261,0.0303536,-0.0600313,-0.0164188,-0.0169519,-0.040231,6.81449e-06,-0.0540538,0.0636874,-0.0142177,0.0125154,0.00522275,0.00778094,-0.00784606,0.0205831,-0.0383981,0.0013953,-0.0122488,-0.0237863,-0.0255544,0.796175,0.126052,1.35464,-0.0534589,-0.132949,-0.272711,0.062206,0.00896296,0.0807586,0.292796,-0.0412316,0.000165713,0.0963086,0.121921,-0.0247039,-0.0213836,0.201603,-0.0194969,0.167177,0.392341,-0.204188,-0.130604,0.144022,0.151481,-0.12144,0.0633827,0.0179775,-0.080735,0.0823509,-0.0105842,0.161479,0.102291,0.108078,-0.0432596,-0.133161,0.141268
-351868,0.97805,0.0598665,6,63,0,351894,-3.16551,-2.52428,-0.260914,-0.984351,-2.00592,-0.3226,0.790718,1.10173,1.72804,-0.112365,0.69193,0.830344,0.414944,-0.0306592,-0.0684471,1.38555,0.135928,0.779985,1.9215,-0.768067,-0.613372,0.81959,1.0762,-0.152809,0.0745764,0.655695,-0.622098,0.474825,0.275852,1.27852,0.584938,1.11082,-0.305317,0.673831,0.0306209,-0.0697587,-0.0233234,-0.0294861,-0.0317501,0.00494393,-0.0462309,0.0678896,0.00161191,0.0200683,0.00381593,0.0138234,-0.0074707,0.0311985,-0.0361622,-0.00272116,-0.00705944,-0.0193669,-0.0261784,1.12246,0.181252,1.35827,-0.0446369,-0.168402,-0.343172,-0.0551902,0.135275,0.188483,0.295631,-0.0192233,0.118375,0.142055,0.0709884,-0.00524515,-0.0117099,0.237039,0.0232545,0.133439,0.32873,-0.1314,-0.104935,0.140215,0.184116,-0.0261425,0.0127585,0.112176,-0.106428,0.0812327,0.0471926,0.218729,0.100071,0.190038,-0.0522335,0.115278,0.171079
-351873,0.906207,0.0598665,6,63,0,351901,-3.18223,-2.52667,-0.43537,-0.812533,-1.36464,0.429771,0.325135,0.767431,2.23717,-0.327874,0.413141,0.913973,1.29543,0.117974,0.0795437,1.76301,0.325297,1.29695,2.85959,-0.579052,-0.636373,1.12636,1.37798,-0.50001,0.305227,0.412806,-0.299234,0.673342,0.133236,1.52048,0.893669,0.852371,0.0175715,-1.1143,0.0306903,-0.060306,-0.0181271,-0.0215437,-0.0361578,0.000970071,-0.0598347,0.0694386,-0.00367185,0.0130071,0.00497033,0.00811299,-0.0103028,0.0217691,-0.0343414,0.00219675,-0.00892953,-0.0266867,-0.0266424,2.64766,0.263524,1.35921,-0.0705096,-0.131592,-0.221007,0.0696027,0.0526566,0.124288,0.362317,-0.0531003,0.0669095,0.148021,0.209799,0.0191063,0.0128824,0.285525,0.0526829,0.210046,0.463119,-0.0937793,-0.103063,0.182417,0.223169,-0.0809783,0.0494325,0.0668552,-0.0484619,0.10905,0.021578,0.246246,0.144732,0.138044,0.00284577,-0.180464,0.161953
-351878,0.935512,0.0598665,6,63,0,351900,-3.18028,-2.52793,-0.196439,-0.70949,-1.90532,-0.0313522,0.37226,1.34217,1.8121,-0.514367,0.27142,0.879735,0.911014,0.0650843,0.0459439,1.26881,0.0788046,1.07098,2.0656,-0.893505,-0.420652,0.631968,0.966188,-0.572356,0.532579,1.0112,-0.450392,0.482681,0.206314,1.59126,0.724423,1.26981,0.0714687,-0.19718,0.0307739,-0.0595202,-0.0204564,-0.0198443,-0.0408907,0.00550979,-0.0552487,0.0672133,-0.00759277,0.0183138,-0.00235124,0.0162048,-0.0111332,0.0264198,-0.0348121,-0.00871524,-0.0133532,-0.017151,-0.0216592,3.66773,0.33282,1.36035,-0.034138,-0.123298,-0.331114,-0.00544852,0.0646929,0.233248,0.314914,-0.0893889,0.0471686,0.152884,0.15832,0.0113106,0.00798433,0.220499,0.013695,0.186119,0.358968,-0.155277,-0.0731027,0.109826,0.167908,-0.0994664,0.0925538,0.17573,-0.078271,0.0838823,0.0358541,0.276536,0.125893,0.220673,0.0124201,-0.0342668,0.173784
-351868,0.994655,0.0598665,6,63,0,351904,-3.1348,-2.52073,-0.128839,-1.01477,-2.11211,0.626967,0.324918,1.04157,1.74764,0.0205597,0.73391,0.821699,0.521418,0.0196934,-0.121183,1.39183,1.81605e-05,0.789958,2.15145,-0.793696,-0.824123,0.950075,0.905633,-0.718093,-0.567448,0.249577,-0.5974,0.448561,0.032531,0.982089,0.645165,1.17046,-0.535864,-0.202542,0.0305205,-0.0715527,-0.0175272,-0.0207523,-0.0286373,-0.0105551,-0.0514572,0.0649895,0.00013594,0.0147281,0.00123535,0.00518882,-0.0100913,0.0241165,-0.0385568,0.0032576,-0.00391565,-0.0252686,-0.0294527,0.445592,0.111031,1.3569,-0.0214301,-0.168788,-0.351311,0.104284,0.0540441,0.173246,0.290688,0.00341973,0.122072,0.136674,0.0867282,0.00327563,-0.0201565,0.231505,3.02067e-06,0.131395,0.357854,-0.132017,-0.137078,0.158027,0.150635,-0.119442,-0.0943844,0.0415125,-0.0993664,0.0746098,0.00541092,0.163352,0.107311,0.194684,-0.089131,-0.0336891,0.166331
-351871,0.973054,0.0598665,6,63,0,351897,-3.12355,-2.51226,-0.905205,-1.2587,-1.57871,0.298859,0.277745,0.679049,2.31853,-0.00110746,0.348064,0.628506,1.15922,-0.099195,-0.240011,1.4114,-0.0203144,1.33586,2.71764,-1.28268,-0.954166,0.77766,1.31563,-0.664219,-0.540829,0.201983,-0.833637,0.490825,-0.104401,1.86666,0.724229,0.918808,-0.0252493,-0.726828,0.0302812,-0.0591055,-0.0230793,-0.0258924,-0.0400904,0.0052691,-0.0533245,0.0617503,-0.0114879,0.0170213,0.00924471,0.0189732,-0.00838189,0.027669,-0.0353911,-0.000731585,-0.00936226,-0.0172379,-0.0225894,0.867362,0.129828,1.35366,-0.126187,-0.175465,-0.220076,0.0416615,0.0387182,0.0946607,0.323208,-0.000154383,0.0485208,0.0876149,0.161597,-0.013828,-0.0334579,0.196752,-0.00283186,0.186221,0.378844,-0.178808,-0.133013,0.108407,0.183401,-0.0925934,-0.0753926,0.0281568,-0.116211,0.0684219,-0.0145536,0.260217,0.100959,0.128084,-0.0035198,-0.101321,0.139402
-351874,0.752374,0.0598665,6,63,0,351904,-3.14027,-2.52479,-0.643597,-1.04135,-1.94089,0.00370146,0.241023,0.996901,1.69701,-0.399013,0.924761,0.859706,0.284257,-0.126676,-0.145265,1.52636,0.0037609,0.68836,2.27146,-1.50204,-0.855055,0.96857,0.926437,-0.339839,-0.450322,0.367876,-0.720823,0.560583,0.531659,1.68521,0.747667,0.896666,-0.632186,0.0548648,0.030642,-0.0697916,-0.022099,-0.013612,-0.0320441,0.00257612,-0.0527401,0.0713622,-0.00075704,0.030392,0.0108569,0.010594,-0.0116776,0.0241458,-0.0372476,0.00205335,-0.00678456,-0.0212211,-0.0258155,1.60968,0.178502,1.35855,-0.0905499,-0.146511,-0.273071,0.000520771,0.0339104,0.140258,0.238758,-0.0561385,0.130108,0.120955,0.039993,-0.0178225,-0.0204379,0.214749,0.000529135,0.0968478,0.319579,-0.211328,-0.120301,0.136271,0.130344,-0.0478131,-0.0633573,0.0517577,-0.101415,0.0788703,0.0748009,0.237098,0.105192,0.126155,-0.0889445,0.00771911,0.140693
-351869,0.986826,0.0598665,6,63,0,351904,-3.12563,-2.53714,-0.520355,-1.22932,-1.53197,-0.165928,0.0281693,0.406327,1.70911,-0.513377,0.521678,0.309643,0.633115,-0.551406,-0.372297,0.811975,-0.192833,0.853986,2.14156,-0.50205,-0.945701,0.850366,0.914025,-0.408318,-0.270773,-0.0476066,-0.516094,0.252232,-0.260727,1.18161,0.379487,0.623048,-0.162801,-0.802969,0.0311169,-0.0664182,-0.0264954,-0.0244869,-0.0347007,-0.00338682,-0.0577742,0.0675893,0.00236252,0.0203979,0.0033287,0.0103888,-0.0106098,0.027133,-0.0381998,-0.00606064,-0.0101098,-0.0243053,-0.0256072,1.82031,0.245768,1.36502,-0.0947878,-0.223932,-0.279064,-0.0302254,0.00513131,0.0740165,0.311331,-0.0935168,0.0950288,0.0564045,0.115328,-0.100444,-0.0678177,0.147909,-0.0351264,0.155562,0.390106,-0.0914533,-0.172269,0.154903,0.166499,-0.0743791,-0.0493241,-0.00867201,-0.0940117,0.0459466,-0.0474939,0.215243,0.0691273,0.113494,-0.0296558,-0.146269,0.18216
-351869,0.96875,0.0598665,6,63,0,351901,-3.11645,-2.51701,-0.925142,-1.16872,-2.13206,0.246169,0.610628,0.95599,1.83868,-0.780461,-0.0725335,0.838234,0.514918,0.0224902,-0.239599,1.14686,-0.0773166,0.69484,2.29294,-1.51717,-0.910129,0.784025,1.07489,-0.995493,0.0790367,0.536078,-1.17108,0.304747,0.0361239,0.882324,0.488683,0.872585,-0.813256,-0.0782512,0.0304911,-0.0608852,-0.0182294,-0.0180414,-0.0445861,0.00852395,-0.056076,0.0696946,-0.00716302,0.019968,0.00632034,0.010809,-0.00638393,0.026303,-0.0341678,0.00368253,-0.00773526,-0.0183158,-0.0243289,1.41183,0.18698,1.3565,-0.145583,-0.183913,-0.335508,0.038738,0.0960905,0.150438,0.28934,-0.122816,-0.0114141,0.131907,0.0810292,0.00353913,-0.0377041,0.180474,-0.0121668,0.109342,0.360825,-0.238747,-0.143221,0.123377,0.169148,-0.156654,0.0124375,0.084359,-0.184285,0.047956,0.00568458,0.138845,0.0769008,0.137313,-0.127977,-0.0123139,0.157363
-351869,0.972812,0.0598665,6,63,0,351897,-3.13353,-2.52518,-1.01169,-1.31759,-2.24107,-0.249214,0.0760143,0.879883,2.32002,0.0442593,0.812539,1.18139,0.910945,-0.456524,-0.182574,1.60703,0.00430174,1.04001,2.92889,-0.579334,-0.7701,0.910047,1.3206,-0.464019,-0.442125,0.278296,-1.08713,0.239835,-0.131035,1.82039,0.360034,0.88918,-0.200744,-0.221051,0.0305946,-0.0599546,-0.0197215,-0.0267079,-0.0305372,-0.00373252,-0.0534664,0.0664106,-0.00259656,0.0196358,0.00703719,0.00655654,-0.00831456,0.0307765,-0.036856,0.00113793,-0.00478484,-0.0211824,-0.0235479,1.20862,0.150924,1.35791,-0.138887,-0.18088,-0.307657,-0.0342124,0.0104353,0.120791,0.318496,0.00607597,0.111546,0.162183,0.125056,-0.0626721,-0.025064,0.220615,0.000590549,0.142774,0.402081,-0.0795317,-0.10572,0.124932,0.181294,-0.0637011,-0.0606955,0.0382049,-0.149243,0.0329249,-0.0179887,0.249906,0.049426,0.122068,-0.0275584,-0.0303461,0.137281
-351877,0.991443,0.0598665,6,63,0,351899,-3.09242,-2.51854,-0.655715,-1.85101,-2.59489,-0.158002,0.453432,0.902757,1.87061,-1.22929,-0.30355,0.287764,0.441852,-0.175341,-0.351889,1.37186,-0.324016,0.825869,2.06035,-1.90339,-1.47784,0.592618,1.05514,-1.1656,-0.185855,0.125063,-1.27242,0.188876,-0.101721,0.832513,0.690382,0.859543,-0.811735,-0.986791,0.0305744,-0.0761294,-0.0166404,-0.0173126,-0.0387079,0.00597996,-0.0584702,0.0693571,-0.00384784,0.017589,0.00357063,0.00756444,-0.0128728,0.0204025,-0.0424926,0.00741645,-0.0116682,-0.0206693,-0.0220869,0.802355,0.114367,1.35763,-0.0837206,-0.236334,-0.331311,-0.0201734,0.0578934,0.115263,0.238837,-0.156953,-0.0387567,0.0367412,0.0564149,-0.0223873,-0.0449286,0.175157,-0.0413699,0.105446,0.263062,-0.243022,-0.188688,0.0756645,0.134718,-0.148822,-0.0237296,0.0159679,-0.16246,0.0241153,-0.0129876,0.106294,0.0881468,0.109745,-0.103641,-0.125992,0.127678
-351879,0.983029,0.0598665,6,63,0,351899,-3.09169,-2.51629,-0.62665,-1.77108,-2.78306,-0.109809,0.358163,0.935103,1.91545,-1.15083,-0.315416,0.399354,0.347113,-0.124754,-0.355064,1.41409,-0.317075,0.837905,2.03288,-1.77926,-1.46677,0.601432,1.01154,-1.04396,-0.162704,0.110527,-1.23677,0.248698,-0.0404886,0.795464,0.735148,0.919373,-0.767152,-0.923405,0.0305738,-0.075706,-0.0165799,-0.0176444,-0.0375903,0.00755356,-0.0574713,0.0702178,-0.00256104,0.0176538,0.00514684,0.00870182,-0.0112998,0.0189351,-0.0422794,0.00896974,-0.00977604,-0.0213848,-0.0218201,0.826548,0.117518,1.35763,-0.0810022,-0.228934,-0.359745,-0.0141941,0.0462969,0.120874,0.247595,-0.148759,-0.0407714,0.0516213,0.0448686,-0.016126,-0.0458963,0.182789,-0.0409858,0.10831,0.262775,-0.229991,-0.189598,0.0777425,0.130755,-0.134945,-0.0210315,0.0142869,-0.159868,0.0321473,-0.00523365,0.102823,0.0950269,0.11884,-0.0991638,-0.119361,0.129262
-351871,0.60021,0.0598665,6,63,0,351904,-3.11319,-2.5311,-1.03412,-1.02397,-1.64599,-0.220277,-0.164502,0.210812,1.5667,-0.582398,0.10504,0.496754,0.597713,-0.61283,-0.434226,0.961541,-0.150302,0.550644,1.97528,-0.767998,-0.811401,0.671448,0.687495,-0.566345,-0.212336,0.159808,-0.627996,0.0930166,-0.225957,1.1388,0.013565,0.426397,-0.44099,-0.181094,0.0310334,-0.0542698,-0.0195052,-0.0267803,-0.0366154,-0.0073018,-0.0517379,0.0647343,-0.00462121,0.0166934,0.00391331,0.0108861,-0.00745824,0.0335221,-0.0300463,-0.00973819,-0.00630375,-0.0228604,-0.0298115,0.455039,0.124692,1.36388,-0.191155,-0.189278,-0.304257,-0.0407177,-0.0304079,0.0389682,0.289601,-0.107655,0.0194165,0.091824,0.110486,-0.11328,-0.0802658,0.177739,-0.027783,0.101785,0.365126,-0.141963,-0.149986,0.124116,0.127082,-0.104688,-0.0392499,0.0295401,-0.116084,0.0171939,-0.0417678,0.210504,0.00250747,0.0788186,-0.0815161,-0.0334749,0.184848
-351875,0.968263,0.0598665,6,63,0,351898,-3.08523,-2.5219,-0.577578,-1.56665,-2.70982,-0.43189,0.358838,0.531009,1.74378,-0.698823,-0.0177781,0.308506,0.220253,-0.344144,-0.451214,0.992009,-0.378551,0.318265,1.95851,-1.58213,-1.48219,0.34032,0.40798,-1.18773,-0.536138,-0.173658,-1.08722,-0.00730677,-0.332809,0.731646,0.556657,0.761735,-0.743163,-1.03273,0.0306061,-0.0741022,-0.0166185,-0.0163879,-0.0362087,0.0106826,-0.0569976,0.0710355,-0.00224187,0.0201676,0.00359475,0.00917997,-0.0123327,0.0193541,-0.0417839,0.0081015,-0.00999095,-0.0224802,-0.0207728,2.88338,0.247713,1.35807,-0.0842576,-0.228544,-0.395311,-0.0630044,0.0523477,0.077464,0.254384,-0.101945,-0.00259348,0.0450051,0.0321307,-0.050204,-0.0658234,0.144715,-0.0552234,0.0464288,0.28571,-0.230802,-0.216223,0.0496461,0.0595165,-0.173267,-0.0782123,-0.0253334,-0.158605,-0.00106592,-0.0485505,0.106733,0.0812056,0.111123,-0.108413,-0.150655,0.145881
-351884,0.998771,0.0598665,6,63,0,351904,-3.08052,-2.53867,-0.9642,-1.76925,-2.02827,-0.284492,-0.307578,0.472235,1.43137,-1.26417,-0.190069,0.452112,0.181624,-0.941362,-0.899003,1.20043,-0.6208,0.663666,2.40703,-1.58763,-1.38714,0.691431,1.01248,-1.34539,-0.151767,-0.262118,-1.57906,-0.0389706,-0.600798,1.22565,-0.310082,0.277387,-1.39061,-0.756425,0.0310635,-0.0584144,-0.020912,-0.024484,-0.0363245,-0.00852688,-0.0481816,0.0696547,0.00325848,0.0161857,-0.000413169,0.0103886,-0.00743347,0.0339964,-0.0280597,-0.00658763,-0.00221445,-0.0227065,-0.0294018,1.32608,0.157143,1.36429,-0.131577,-0.241436,-0.276781,-0.0388223,-0.0419727,0.0644422,0.195328,-0.172511,-0.0259372,0.0616962,0.0247848,-0.12846,-0.12268,0.163814,-0.0847156,0.0905652,0.328469,-0.216651,-0.189291,0.0943541,0.138166,-0.183594,-0.0207105,-0.0357691,-0.215482,-0.00531801,-0.0819861,0.167255,-0.0423144,0.0378528,-0.189765,-0.103223,0.136462
-351879,0.992155,0.0598665,6,63,0,351917,-3.04748,-2.51263,-1.22175,-1.75508,-3.22435,-0.588668,0.358121,0.254621,1.42021,-0.543854,-0.0295112,0.103857,0.391305,-0.578978,-0.552745,0.943855,-0.568331,0.328246,1.60223,-1.50763,-1.54053,0.263741,0.317689,-0.883467,-1.20409,-0.00486643,-1.16979,-0.0777838,-0.461626,0.890214,0.258037,0.632669,-0.408448,-0.874555,0.0302416,-0.068639,-0.0161726,-0.0170664,-0.0361367,0.0116854,-0.0603804,0.0642097,-0.00918545,0.0203884,0.00840588,0.0129632,-0.0112883,0.0199811,-0.0442532,0.00543724,-0.0144811,-0.0219136,-0.0218525,2.29475,0.240784,1.35312,-0.194197,-0.278971,-0.512511,-0.0935688,0.0569233,0.040472,0.225742,-0.0864457,-0.0046908,0.016508,0.062198,-0.0920287,-0.0878589,0.150026,-0.0903363,0.0521748,0.254675,-0.239638,-0.244867,0.0419216,0.0504967,-0.140427,-0.19139,-0.000773519,-0.185938,-0.0123637,-0.0733755,0.1415,0.041015,0.100563,-0.0649228,-0.139011,0.15895
-351874,0.998381,0.0598665,6,63,0,351901,-3.09132,-2.5394,-0.963076,-1.32992,-2.01599,-0.0881587,-0.79868,0.503861,1.49792,-1.26015,-0.198826,0.46019,0.268765,-0.770887,-0.713806,0.932829,-0.483835,0.655548,2.31939,-1.38733,-1.17167,0.527533,0.893429,-1.24417,0.109681,-0.0955541,-1.18488,0.0112126,-0.388002,0.654796,0.1093,0.336218,-1.07807,-0.593787,0.0310499,-0.0589807,-0.0211916,-0.0224999,-0.0347546,-0.00194492,-0.0491184,0.065776,0.00302066,0.0140813,-0.00215853,0.00885633,-0.00592698,0.0320897,-0.0303345,-0.00591139,-0.00239565,-0.0248247,-0.0286965,2.23519,0.230991,1.36411,-0.148798,-0.205477,-0.311476,-0.0136208,-0.123398,0.077848,0.231434,-0.194697,-0.0307192,0.0711008,0.041525,-0.119104,-0.110285,0.144125,-0.074754,0.101284,0.358353,-0.214347,-0.181027,0.0815054,0.138037,-0.192228,0.016946,-0.0147634,-0.183068,0.00173238,-0.0599475,0.101168,0.0168872,0.0519466,-0.166565,-0.0917419,0.154503
