# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1974191585 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-210436,0.970654,0.0353094,6,63,0,210462,-3.29601,-2.55377,-1.18551,-1.33062,-1.58962,0.417439,-1.29328,0.0251279,0.0300912,-0.217076,0.0638055,0.0243703,0.105808,-0.58076,-0.267421,0.452344,-0.902482,-0.0675548,1.42133,-0.914367,-1.18535,-0.544571,0.418081,-1.37277,-0.579801,0.775146,-1.34356,0.217562,0.0154114,1.09933,0.54261,0.56699,-0.267382,-0.152581,-0.846731,0.804742,0.632252,-1.15842,0.336591,0.604943,0.0342702,-0.0722431,-0.0183696,-0.00840011,-0.0299533,-0.00814456,-0.033082,0.00973721,0.0208034,0.00269638,0.017751,-0.00531743,0.0278067,-0.030731,-0.00516242,-0.00846757,2.82917,0.492626,0.344514,0.17974,1.40875,-0.242819,-0.27254,-0.32559,0.0855009,-0.264893,0.00514675,0.00616335,-0.044462,0.0130688,0.00499159,0.0216719,-0.118953,-0.0547739,0.0926502,-0.184849,-0.0138367,0.29112,-0.187283,-0.242787,-0.11154,0.0856323,-0.281175,-0.118756,0.158767,-0.275191,0.0445615,0.0031566,0.225167,0.111139,0.116132,-0.0547657,-0.031252,-0.216836,0.206083,0.161911,-0.296655,0.0861962,0.154917,0.204822,0.256086
-210435,0.863991,0.0353094,7,255,0,210471,-3.28712,-2.56434,-1.11781,-1.25774,-1.72645,0.60464,-1.43889,0.199582,0.159175,-0.427141,0.299216,0.117385,0.274628,-0.769089,-0.165936,0.332624,-0.922473,-0.14853,1.18337,-1.03356,-1.58701,-0.229276,0.112863,-1.54431,-0.981246,0.500799,-1.45565,0.149226,0.042498,0.469428,0.599491,0.624628,-0.426375,-0.241265,-0.926041,0.952286,0.57021,-1.55709,-0.151699,0.659676,0.0341783,-0.07229,-0.0188434,-0.0073702,-0.0327298,-0.0130606,-0.0285526,0.0162918,0.0214476,0.00891325,0.0145986,-0.00115952,0.034215,-0.0270528,-0.00709919,-0.00763956,2.52677,0.606909,0.327476,0.167596,1.40745,-0.230284,-0.259111,-0.355673,0.124564,-0.296431,0.0411167,0.0327923,-0.0879969,0.0616427,0.0241829,0.0565773,-0.158443,-0.0341851,0.0685251,-0.190042,-0.0305992,0.24379,-0.212927,-0.326946,-0.047234,0.0232514,-0.318149,-0.20215,0.103172,-0.299884,0.0307427,0.00875517,0.0967086,0.123503,0.128682,-0.0878392,-0.0497039,-0.199219,0.204865,0.122669,-0.334976,-0.0326351,0.141916,0.206014,0.21513
-210438,0.962262,0.0353094,6,63,0,210468,-3.36577,-2.55572,-1.69447,-1.28476,-1.64748,0.503838,-0.920739,0.0147664,0.61282,-0.451333,0.0358959,0.115109,-0.195583,-0.711295,-0.442194,0.262523,-0.785092,0.225125,1.66141,-1.702,-1.28435,-0.424551,0.443519,-1.46819,-0.976232,0.553079,-1.46148,-0.162762,0.0449368,0.234947,0.213611,0.313919,-0.694934,0.185448,-0.840438,1.41685,0.918779,-1.27004,0.5382,1.13037,0.0344022,-0.0831706,-0.0123723,-0.0291674,-0.0303113,-0.00754548,-0.0322686,0.0117528,0.00864331,0.00520386,0.0132878,-0.00254629,0.0388455,-0.0291952,0.00067173,-0.00823023,0.660435,0.837801,0.16493,0.186556,1.41061,-0.343889,-0.260739,-0.334353,0.102253,-0.186862,0.0029968,0.12437,-0.0915969,0.00728499,0.023361,-0.039693,-0.144356,-0.0897421,0.0532784,-0.159332,0.0456886,0.337178,-0.345416,-0.260656,-0.0861616,0.090011,-0.297965,-0.198124,0.112246,-0.296603,-0.0330322,0.00911981,0.0476819,0.0433517,0.063709,-0.141035,0.0376362,-0.171295,0.288777,0.187262,-0.258855,0.109694,0.230388,0.202947,0.203816
-210439,0.962113,0.0353094,7,127,0,210466,-3.4031,-2.57331,-0.892895,-1.45901,-1.94104,1.24377,-1.1562,0.578001,0.747358,-0.430077,0.172685,0.434369,0.301327,-0.322963,0.236971,0.530261,-0.767446,0.178012,1.59716,-1.04385,-1.48991,-0.57236,0.179718,-2.08926,-0.976887,0.605073,-1.68137,0.324851,0.599873,0.92753,0.968225,0.844202,-0.312705,-0.2862,-0.521632,1.28794,0.919449,-1.32195,0.399483,0.99494,0.0345416,-0.0602428,-0.0346327,-0.00918356,-0.0340642,0.00125505,-0.0319103,0.0138955,0.0456787,0.000919772,0.0217416,-0.00770703,0.0310132,-0.02612,-0.00923461,-0.00493004,1.2545,1.12242,0.182165,0.225142,1.41258,-0.145221,-0.237294,-0.315692,0.202287,-0.188045,0.0940064,0.121551,-0.069948,0.0280856,0.070646,0.049008,-0.0525269,0.038541,0.086242,-0.124818,0.028952,0.259763,-0.169772,-0.24232,-0.0930889,0.0292295,-0.339798,-0.158882,0.0984094,-0.273459,0.0528339,0.0975636,0.150854,0.157473,0.137302,-0.0508586,-0.0465478,-0.110852,0.273701,0.195392,-0.280928,0.084894,0.211435,0.162641,0.21251
-210440,0.697957,0.0353094,7,127,0,210467,-3.23202,-2.55899,-1.87567,-1.23243,-2.54318,0.953684,-0.702384,0.341679,0.726993,-0.558319,0.196083,0.263498,0.189904,-0.82637,-0.483154,0.532899,-0.876965,0.387437,2.1594,-1.66047,-1.34048,-0.304782,0.592786,-1.38806,-0.496449,1.23753,-1.45631,0.131549,0.486592,0.680015,0.746642,0.653163,-0.471039,0.482719,-0.658839,0.231356,0.13851,-0.83548,-0.145596,0.109465,0.0343563,-0.0818701,-0.00831145,-0.0291487,-0.0256083,-0.00774632,-0.0322757,0.0103203,0.0124521,0.0105026,0.0102377,-0.00622651,0.0393455,-0.0300805,0.000181135,-0.00861284,0.114612,1.682,0.0557098,0.584364,1.40996,-0.308654,-0.202804,-0.418497,0.156935,-0.115582,0.0562256,0.119632,-0.0918752,0.0322668,0.0433604,0.0312499,-0.135985,-0.0795063,0.0876921,-0.144311,0.0637555,0.355344,-0.273242,-0.220584,-0.050154,0.0975469,-0.228415,-0.081694,0.203645,-0.239646,0.0216473,0.0800719,0.111901,0.122865,0.107482,-0.0775127,0.0794347,-0.296858,0.104244,0.0624097,-0.376449,-0.0656023,0.0493223,0.164557,0.450578
-210440,0.960112,0.0353094,7,127,0,210465,-3.30581,-2.54338,-1.65025,-1.37344,-2.32958,1.79356,-0.317236,0.0902977,0.84659,-0.53849,-0.108638,0.415292,-0.0905989,-0.539014,-0.0943348,0.5253,-0.71043,0.283093,1.98774,-1.62025,-1.6655,-0.660095,0.531213,-1.36352,-0.783698,1.10883,-1.53263,0.501594,0.482189,1.04132,1.01811,0.920601,-0.591074,0.229337,-0.620752,0.568111,0.403115,-0.738431,-0.0795694,0.327393,0.0337116,-0.0743498,-0.0209519,-0.0146365,-0.0304479,-0.00141864,-0.0299195,0.0126162,0.0183747,0.00279855,0.0271941,-0.0101447,0.0361146,-0.0279123,-0.00332299,-0.0144788,0.0740333,0.593497,0.0409697,0.267018,1.4009,-0.248484,-0.206804,-0.350774,0.270064,-0.0477674,0.0135965,0.127474,-0.0810825,-0.016358,0.0625321,-0.0136418,-0.0811614,-0.0142043,0.0790964,-0.106972,0.0426263,0.299301,-0.243968,-0.250781,-0.099393,0.0799868,-0.205311,-0.118004,0.166961,-0.230774,0.0755269,0.072605,0.156795,0.153301,0.138618,-0.0890003,0.0345321,-0.215154,0.196908,0.139721,-0.255942,-0.0275789,0.113475,0.150574,0.346602
-210450,0.991074,0.0353094,7,127,0,210478,-3.20928,-2.55606,-1.53327,-1.38975,-1.75827,1.13713,-0.953429,0.570346,0.790005,-1.10433,0.609987,0.134995,0.47383,-0.983619,-0.352011,0.494613,-0.954256,0.0788704,1.62343,-1.20352,-1.18986,-0.540564,0.263368,-2.21857,-0.445943,0.432911,-1.52977,0.362875,-0.000703893,0.0665491,0.825934,0.631472,-1.14751,0.261412,-1.25639,0.347328,0.273951,-1.60471,-0.530306,0.171834,0.034249,-0.0668106,-0.0291081,-0.0248139,-0.0407788,-0.00885054,-0.0381574,0.0187348,0.0332702,0.0055956,0.00276813,-0.0106531,0.0325216,-0.0391217,-0.0079344,-0.0114116,0.179995,0.699567,0.0711557,0.234754,1.40845,-0.257158,-0.233086,-0.294894,0.190718,-0.159907,0.0956572,0.132498,-0.185215,0.102306,0.022641,0.0794697,-0.164971,-0.0590386,0.0829555,-0.160046,0.013228,0.272279,-0.201851,-0.199561,-0.0906623,0.0441715,-0.372095,-0.0747927,0.0726069,-0.256571,0.0608607,-0.000118055,0.0111615,0.138524,0.105909,-0.192458,0.0438435,-0.352632,0.0974851,0.0768903,-0.450396,-0.148842,0.0482288,0.167718,0.280671
-210448,0.997995,0.0353094,7,127,0,210487,-3.10635,-2.55023,-1.04693,-1.29686,-1.8574,1.05987,-1.09275,0.266682,0.547625,0.132428,-0.461471,0.40287,0.116545,-0.323796,0.0395155,0.490022,-0.985657,0.375847,2.27208,-1.57919,-1.74214,-0.371056,0.784831,-1.27076,-0.974601,1.44486,-1.59739,0.210441,1.12363,1.45401,0.914257,1.1423,0.129716,-0.311588,-1.43843,-0.0343725,-0.286171,-1.71551,-0.564538,-0.206985,0.0340624,-0.0758638,-0.0176315,-0.0125096,-0.0227446,0.00071744,-0.0230222,0.00583151,0.0209848,0.00199847,0.0289339,-0.00229883,0.0331896,-0.0194203,-0.00120787,-0.00347604,3.03383,2.10504,0.235896,0.474947,1.40582,-0.141789,-0.175637,-0.251554,0.143541,-0.147994,0.0361177,0.0741666,0.0179352,-0.0624985,0.054562,0.015784,-0.0438527,0.00535171,0.0663653,-0.133491,0.0509021,0.307716,-0.213875,-0.235944,-0.0502534,0.106292,-0.172103,-0.131993,0.195682,-0.216339,0.0285007,0.152177,0.196921,0.123821,0.154706,0.0175678,-0.0421994,-0.470872,-0.0112519,-0.0936787,-0.561576,-0.184803,-0.0677569,0.135433,0.327352
-210452,0.835618,0.0353094,7,127,0,210480,-3.39416,-2.58151,-1.57204,-0.965169,-1.71896,1.22886,-0.789513,0.603744,0.853694,-0.894283,0.631851,0.0654476,0.65822,-0.766911,-0.133564,0.566991,-0.773855,0.409803,1.74185,-1.04559,-1.0192,-0.107691,0.737951,-1.94649,-0.528015,0.647906,-1.5426,0.523362,0.117981,0.488549,1.30302,0.673518,-1.26289,0.511948,-1.01297,0.855039,0.640726,-1.32553,0.105467,0.616045,0.0349507,-0.0643687,-0.0283164,-0.0303693,-0.0381518,-0.00525417,-0.0347762,0.0208271,0.0342437,0.0119904,0.00389794,-0.011354,0.0390897,-0.0348407,-0.00658962,-0.0102825,0.470268,0.473122,0.111864,0.184911,1.41837,-0.256438,-0.157443,-0.280404,0.200457,-0.128789,0.0984855,0.139258,-0.145879,0.10307,0.0106761,0.107372,-0.125102,-0.0217876,0.0924901,-0.126235,0.0668489,0.284138,-0.170561,-0.166257,-0.0175671,0.120378,-0.31752,-0.0861321,0.105689,-0.251636,0.0853732,0.0192456,0.0796943,0.212554,0.109867,-0.206008,0.0835113,-0.272314,0.229859,0.172245,-0.35634,0.0283526,0.165611,0.163124,0.268828
-210450,0.940406,0.0353094,7,127,0,210479,-3.36201,-2.5794,-1.50133,-0.948854,-1.79321,1.27181,-0.829898,0.590574,0.771753,-0.96885,0.609252,0.085703,0.655349,-0.707412,-0.0365606,0.538872,-0.783225,0.386403,1.79256,-1.07455,-1.06718,-0.105563,0.708502,-2.01987,-0.532708,0.686656,-1.52137,0.465066,0.149231,0.491937,1.34236,0.680475,-1.24744,0.518058,-1.00283,0.868477,0.573174,-1.30721,0.14369,0.587724,0.0350134,-0.0655121,-0.0269362,-0.0311701,-0.0394453,-0.00615344,-0.0367303,0.0226516,0.0342344,0.0125753,0.00437359,-0.0113796,0.0387877,-0.0341073,-0.00681278,-0.0104918,0.55384,0.564862,0.112142,0.184274,1.41926,-0.226231,-0.142981,-0.270215,0.191646,-0.125055,0.0889923,0.116294,-0.145994,0.0918067,0.0129144,0.0987531,-0.106598,-0.00550923,0.0812014,-0.118022,0.0582261,0.270117,-0.161921,-0.160811,-0.015907,0.106762,-0.304369,-0.0802725,0.103471,-0.229252,0.0700796,0.0224872,0.0741289,0.202277,0.102539,-0.187973,0.0780649,-0.245877,0.212937,0.140533,-0.320508,0.0352304,0.144101,0.150688,0.245184
-210451,0.995301,0.0353094,7,127,0,210486,-3.19369,-2.54689,-1.365,-1.97643,-1.93451,1.26304,-1.2783,0.193323,0.717357,-0.248034,-0.786446,0.497002,-0.623193,-0.580861,-0.247307,0.567298,-1.02407,0.186842,2.06243,-1.71159,-1.52838,-0.466845,0.00256914,-1.63504,-0.941536,1.28868,-1.61268,0.0221361,0.935604,1.10916,0.346048,1.02968,0.209552,-0.402644,-1.45677,0.465281,0.201907,-1.58903,-0.355558,0.0977607,0.0337539,-0.0742662,-0.0170299,-0.010251,-0.0250931,0.000701419,-0.0236425,0.00657326,0.031504,-0.00702853,0.0156292,-0.0022923,0.0361811,-0.0284867,-0.00615511,-0.0022474,1.98098,0.939785,0.207177,0.232861,1.40149,-0.200926,-0.290927,-0.284756,0.185917,-0.188163,0.0284568,0.105594,-0.0365102,-0.115763,0.0731578,-0.0917329,-0.0855017,-0.0364031,0.0835052,-0.150742,0.0275028,0.303586,-0.251942,-0.224975,-0.0687188,0.000378173,-0.240676,-0.138592,0.189691,-0.237384,0.00325839,0.137719,0.163266,0.0509377,0.151567,0.0308457,-0.0592685,-0.349924,0.111763,0.0484991,-0.381694,-0.085407,0.0234827,0.147198,0.240206
-210449,0.974777,0.0353094,7,127,0,210480,-3.20066,-2.56398,-1.5667,-1.37277,-1.69912,0.858136,-1.06861,0.509364,0.757001,-0.66842,0.833951,0.00858745,0.988622,-0.813792,-0.299532,0.568371,-0.885036,0.204226,1.69659,-1.37571,-1.5875,-0.664682,0.607556,-2.12231,-0.730892,0.496047,-1.59397,0.135586,-0.0653525,0.383711,1.20913,0.445994,-1.36619,0.377724,-0.960178,0.21381,0.0339086,-0.942756,-0.196143,0.0843857,0.0346557,-0.0647623,-0.0287609,-0.0277886,-0.0348595,-0.0089111,-0.0380904,0.0190516,0.0247683,0.0164334,0.0156197,-0.00925654,0.0319194,-0.0283569,-0.00095323,-0.0110007,0.996202,0.567683,0.153069,0.260927,1.41419,-0.24027,-0.210528,-0.260578,0.131604,-0.163882,0.0781162,0.116094,-0.102509,0.127895,0.00131697,0.151616,-0.124803,-0.0459364,0.0871656,-0.13573,0.0313201,0.26019,-0.210979,-0.243459,-0.101936,0.093175,-0.325478,-0.11209,0.0760739,-0.244452,0.0207935,-0.0100225,0.0588461,0.185433,0.0683978,-0.209519,0.0579279,-0.332521,0.0740447,0.0117429,-0.326487,-0.0679265,0.0292237,0.15336,0.346311
-210438,0.998518,0.0353094,7,127,0,210482,-3.2288,-2.55537,-1.28121,-1.56099,-1.34915,1.31677,-1.26997,0.394229,0.764604,-0.689012,0.508258,0.0511526,0.772033,-0.541225,-0.359084,0.423377,-0.856083,0.329811,1.75382,-1.53442,-1.41465,-0.580151,0.381016,-1.83905,-0.374086,0.570789,-1.84939,-0.0522539,0.167273,0.305376,1.32405,0.679824,-1.19533,0.634855,-1.0061,0.347798,0.144446,-1.33717,-0.176175,0.150723,0.0343892,-0.0679856,-0.0259367,-0.0275807,-0.036709,-0.008549,-0.0363094,0.0175792,0.0348186,0.0108414,0.0159647,-0.0075455,0.033371,-0.030749,-0.00465542,-0.012332,0.750494,0.902847,0.137417,0.311793,1.41043,-0.203229,-0.247609,-0.214006,0.208871,-0.201447,0.0625338,0.121284,-0.109293,0.0806214,0.00811398,0.122462,-0.0858508,-0.0569589,0.0671573,-0.135795,0.0523157,0.278195,-0.243394,-0.224396,-0.0920252,0.0604378,-0.291716,-0.0593386,0.0905402,-0.293355,-0.00828867,0.0265333,0.0484396,0.210025,0.107836,-0.189607,0.100703,-0.330141,0.114126,0.0473985,-0.438778,-0.0578099,0.0494584,0.158623,0.32814
-210444,0.577056,0.0353094,7,127,0,210472,-3.28282,-2.57865,-1.41123,-1.28479,-2.44751,1.05083,-1.09136,0.392313,0.723226,-0.550404,-0.3028,0.613443,-0.509247,-0.657524,-0.0222191,0.718379,-0.900581,0.264546,2.18028,-1.26354,-1.54268,-0.165258,0.506598,-1.58863,-0.988707,1.20081,-1.34412,0.507263,0.96321,1.31141,0.48528,1.15611,-0.103353,0.198905,-1.09843,0.417329,0.0958892,-1.63952,-0.285351,0.180399,0.0349324,-0.0701226,-0.0239308,-0.0112127,-0.0303433,-0.00141895,-0.0244699,0.0057037,0.0245294,-0.00681927,0.0182918,-0.00747673,0.0375706,-0.0243728,-0.00219226,-0.00384723,0.316285,1.24039,0.0794829,0.295276,1.41811,-0.199449,-0.181579,-0.345907,0.148515,-0.154242,0.0554456,0.102214,-0.0777886,-0.0427948,0.086698,-0.071972,-0.092928,-0.00314022,0.101529,-0.127279,0.0373883,0.30814,-0.178576,-0.218028,-0.023356,0.0715976,-0.224521,-0.139734,0.16971,-0.189964,0.0716915,0.136131,0.185341,0.0685847,0.163392,-0.0146069,0.0281113,-0.291218,0.110644,0.0254225,-0.434675,-0.0756531,0.0478279,0.14133,0.265124
-210450,0.984144,0.0353094,7,127,0,210479,-3.23533,-2.53685,-0.965448,-1.44046,-0.805919,1.67569,-0.788843,0.874993,1.20581,-0.0643749,0.94535,0.489476,1.32257,-0.295875,0.0760412,1.00387,-0.671936,0.696427,2.18442,-1.22553,-1.21512,-0.35391,0.616858,-1.85966,-0.24848,1.11574,-1.34122,0.297448,0.520131,0.65401,1.71901,0.878161,-0.623885,-0.0975769,-1.74807,0.433541,0.231572,-1.72791,-0.32535,0.166085,0.0334838,-0.0716857,-0.0234789,-0.0294414,-0.0327497,-0.00661847,-0.036536,0.0187585,0.030682,0.0162924,0.0146412,-0.00735525,0.0343298,-0.0302097,-0.00579795,-0.00689434,4.39917,1.50776,0.265664,0.291442,1.39771,-0.122286,-0.182452,-0.102079,0.212247,-0.0999167,0.110829,0.15273,-0.00815387,0.11974,0.0619981,0.16752,-0.0374762,0.00963155,0.127152,-0.085109,0.088211,0.276684,-0.155228,-0.153909,-0.0448271,0.0781327,-0.235549,-0.031473,0.141322,-0.169882,0.0376754,0.065881,0.0828384,0.217734,0.11123,-0.0790227,-0.0123593,-0.414901,0.1029,0.0549632,-0.410116,-0.0772214,0.03942,0.126662,0.237349
-210449,0.976457,0.0353094,7,127,0,210476,-3.3368,-2.56401,-1.21813,-0.890298,-2.02479,1.06224,-0.360353,0.749575,0.953064,-0.088552,0.023812,0.797779,-0.167747,-0.52869,0.166749,0.683025,-0.447124,0.648872,2.51168,-0.763753,-1.28438,0.143526,0.886996,-1.4939,-0.65335,1.27734,-1.42653,0.71774,1.46326,1.3992,0.756107,1.61901,0.0724729,0.600728,-1.03334,1.01197,0.459975,-2.0906,-0.120749,0.57705,0.0343311,-0.0621348,-0.0255058,-0.0111758,-0.0297547,0.000585741,-0.0247825,0.0101231,0.0233654,-0.00772165,0.0174621,-0.00678379,0.03614,-0.0256443,-0.00288073,-0.00554802,0.22153,0.118442,0.061747,0.0586205,1.40961,-0.159806,-0.116798,-0.265632,0.139355,-0.0472746,0.0983367,0.125032,-0.0116171,0.00312389,0.10466,-0.0220067,-0.0693587,0.0218758,0.0896059,-0.0586581,0.0851254,0.329507,-0.100197,-0.168498,0.0188292,0.116365,-0.195984,-0.0857129,0.167574,-0.187146,0.0941602,0.191964,0.183561,0.0991935,0.212397,0.0095077,0.0788095,-0.17601,0.17237,0.0783485,-0.356096,-0.0205674,0.09829,0.13119,0.170332
-210442,0.993041,0.0353094,7,127,0,210477,-3.42802,-2.55003,-0.748525,-1.14725,-0.937289,1.81747,-0.989257,1.15111,1.37866,-0.201603,0.876901,0.543271,1.00646,0.0142137,0.370047,1.12247,-0.229669,0.800417,2.28589,-1.26352,-1.03227,-0.0556521,0.835836,-1.38297,-0.116762,1.34074,-1.01975,0.658596,0.402177,1.14333,1.70575,1.36284,-0.345974,0.303026,-0.571022,0.987831,0.634064,-1.19468,0.43576,0.691592,0.0341242,-0.0772394,-0.0222859,-0.0323017,-0.0308775,-0.00686751,-0.0406731,0.017729,0.0343301,0.0183593,0.019096,-0.00646551,0.03404,-0.0283077,-0.00317284,-0.00959763,3.54629,0.37915,0.31628,0.14485,1.40669,-0.125716,-0.192682,-0.157419,0.305247,-0.166147,0.193331,0.231548,-0.0338596,0.147277,0.0912433,0.169037,0.00238722,0.0621501,0.188521,-0.0385733,0.134431,0.383919,-0.21221,-0.173371,-0.00934687,0.14038,-0.232272,-0.0196103,0.22518,-0.171269,0.110612,0.0675463,0.192024,0.286484,0.228891,-0.0581069,0.0508937,-0.134327,0.232378,0.149158,-0.281037,0.102508,0.16269,0.167952,0.23524
-210438,0.997477,0.0353094,7,127,0,210472,-3.34535,-2.56528,-0.548714,-0.875694,-1.15122,1.29033,-0.349351,0.794286,0.853436,-0.27294,0.512324,0.367176,0.352831,-0.234328,0.267365,0.647113,-0.233876,0.272887,1.90527,-0.672018,-0.869708,0.505264,0.709848,-1.22394,-0.357416,1.14008,-0.680155,0.307822,0.667938,0.7687,0.854985,0.931499,-0.0382039,0.141968,-1.14871,0.703075,0.265732,-1.50522,-0.0602066,0.383066,0.0343682,-0.0630584,-0.0284008,-0.00835464,-0.0362953,0.00504627,-0.0226522,0.000822044,0.0170443,0.00506571,0.000976789,-0.00942633,0.0421234,-0.0350039,-0.0037239,-0.00341646,0.0896289,0.391665,0.0613732,0.149863,1.41013,-0.112486,-0.179517,-0.236001,0.264517,-0.0716171,0.162829,0.174955,-0.0559528,0.105027,0.0752711,0.0723304,-0.0480372,0.05481,0.132658,-0.0479447,0.0559419,0.390581,-0.137764,-0.17829,0.103579,0.145519,-0.250908,-0.0732704,0.233716,-0.139432,0.0631036,0.136927,0.157584,0.175272,0.190958,-0.00783181,0.0291034,-0.275071,0.168359,0.0636325,-0.360443,-0.0144171,0.0917294,0.205,0.239461
-210431,0.958036,0.0353094,6,63,0,210465,-3.35708,-2.57053,-0.774579,-0.666448,-1.1841,1.35493,-0.365456,0.648718,0.665694,0.0643716,-0.0643986,0.388618,0.451707,-0.113313,0.0269349,0.661752,-0.351666,0.415051,1.63993,-1.2747,-0.556086,-0.291867,0.398,-1.15709,-0.415725,0.964197,-0.942823,0.618576,0.756791,0.857352,0.89951,0.94168,0.112726,0.454616,-0.960757,0.773834,0.379173,-1.66753,-0.129746,0.506408,0.0347008,-0.0634952,-0.0275538,-0.0146208,-0.0297955,9.30914e-05,-0.0319762,0.00787954,0.0350949,-0.00604499,0.00256172,-0.00135542,0.0296145,-0.0306436,-0.00758354,-0.00427619,0.187053,0.585826,0.0923288,0.167888,1.41483,-0.165357,-0.142273,-0.252781,0.28925,-0.0780173,0.138488,0.142112,0.013742,-0.0137478,0.0829619,0.0964301,-0.02419,0.00575005,0.14127,-0.0750734,0.0886047,0.350091,-0.272121,-0.118713,-0.0623076,0.0849648,-0.247015,-0.0887486,0.205836,-0.201273,0.132053,0.161559,0.183027,0.192027,0.201029,0.0240647,0.097051,-0.210741,0.169739,0.0831712,-0.365771,-0.0284597,0.11108,0.213479,0.219349
-210428,0.94445,0.0353094,7,127,0,210454,-3.25259,-2.56571,-0.53701,-0.417607,-0.981505,0.808807,-0.420266,0.596933,0.95262,-0.173644,0.244045,0.673244,0.517349,-0.0328875,0.396483,0.847239,-0.210954,0.616605,1.36894,-0.141547,-0.66993,0.0916355,0.639217,-0.996227,-0.0874695,1.02126,-0.983667,0.685446,0.977422,1.0533,1.05919,1.00913,-0.150883,0.321759,-1.43987,0.166741,-0.0927538,-1.93628,-0.572275,-0.106492,0.0343404,-0.075113,-0.0162169,-0.0234819,-0.0317672,-0.00723053,-0.0289396,0.0152655,0.0252847,0.0151343,0.0302678,-0.0135816,0.0409196,-0.0250204,-0.00135523,-0.00919206,1.51906,1.63301,0.266505,0.340215,1.40974,-0.116118,-0.0902997,-0.212232,0.174889,-0.0908747,0.129076,0.205986,-0.0375473,0.0527701,0.145576,0.111867,-0.00711129,0.0857321,0.183199,-0.0456149,0.133329,0.296008,-0.0306068,-0.14486,0.0198145,0.138219,-0.215415,-0.0189136,0.220829,-0.212699,0.148215,0.211349,0.227757,0.229029,0.218205,-0.0326255,0.0695743,-0.383337,0.0443917,-0.0246939,-0.515499,-0.152357,-0.0283516,0.216231,0.266231
