# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1973870967 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-210444,0.969399,0.0295611,7,127,0,210476,-3.42519,-2.55175,-0.908713,-1.19877,-2.29869,1.26286,-0.216571,0.456833,0.765469,0.245774,0.243484,-0.0386565,0.64065,-0.498262,-0.0510519,0.940252,-0.644489,0.706412,2.28403,-1.46685,-1.90196,-0.287739,0.473077,-1.74658,-0.730774,1.28049,-1.47798,-0.00756171,0.919948,0.802867,1.33499,1.00575,-0.316374,0.558565,-0.222202,1.1204,0.745313,-0.828825,0.428386,0.884906,0.0341482,-0.0644647,-0.0218306,-0.0133081,-0.0398245,-0.00390632,-0.0332853,0.012364,0.0306129,0.00318505,0.0229104,-0.0102772,0.0361482,-0.0223063,-9.06431e-05,-0.00277843,1.25379,0.401372,0.141454,0.16848,1.40703,-0.114797,-0.15144,-0.290391,0.159536,-0.0273592,0.0577112,0.096701,0.0310484,0.0307591,-0.00488344,0.0809326,-0.0629449,-0.00644934,0.118781,-0.0814177,0.0892403,0.28854,-0.185306,-0.240273,-0.0363498,0.0597634,-0.220644,-0.092318,0.161763,-0.186712,-0.000955263,0.116216,0.101425,0.168648,0.127055,-0.0399672,0.0705629,-0.0590912,0.297953,0.198204,-0.220413,0.113923,0.235327,0.126329,0.265934
-210451,0.971693,0.0295611,7,127,0,210474,-3.44082,-2.56436,-1.79967,-1.64596,-1.61642,0.492784,-1.42682,0.733512,1.03007,-1.07549,-0.244276,0.805657,-0.349965,-0.671188,-0.196327,0.434193,-0.979035,0.214434,1.94093,-1.2111,-1.14401,-0.466578,0.661357,-2.04629,-1.34004,0.828228,-1.83776,0.415405,0.678693,0.862768,0.801744,0.948662,-0.868719,-0.0729159,-0.0712543,1.71291,1.47018,-1.26073,0.797223,1.32686,0.0345596,-0.0780846,-0.0315573,-0.0264719,-0.0202277,-0.00231644,-0.0274241,0.00953879,0.0236428,0.00891157,0.0160888,-0.00350924,0.034669,-0.0344374,-0.0109163,-0.0110125,0.439012,3.20437,0.102184,0.323538,1.41283,-0.277546,-0.253842,-0.249285,0.0759975,-0.220045,0.113123,0.158858,-0.165863,-0.0376725,0.124249,-0.0539719,-0.103511,-0.0302778,0.0669617,-0.150988,0.0330702,0.299331,-0.186776,-0.17643,-0.0719561,0.101995,-0.31558,-0.206663,0.12773,-0.283422,0.0640641,0.104669,0.133057,0.123646,0.146303,-0.133975,-0.0112452,-0.0128785,0.30959,0.26572,-0.227864,0.14409,0.239816,0.154221,0.18074
-210451,0.998545,0.0295611,7,127,0,210479,-3.5208,-2.57476,-0.822839,-1.15298,-1.83566,1.93024,-1.01884,0.331113,0.929047,-0.208276,0.491138,0.0215348,0.32555,-0.9579,-0.269521,0.793514,-0.641268,0.33394,2.21102,-0.853132,-1.90313,-0.145438,0.311427,-1.93971,0.0910624,1.12037,-1.51894,0.514719,0.505947,0.800364,1.189,0.985618,-0.23882,0.348953,-0.556813,1.4928,1.04604,-0.44759,0.428278,1.17694,0.0348091,-0.0666981,-0.0249864,-0.0159103,-0.0344649,0.00360618,-0.0295272,0.0127662,0.0346812,0.00219269,0.00603078,-0.011817,0.0378817,-0.0191137,0.000911622,-0.00401612,2.04577,0.79836,0.234581,0.216115,1.41636,-0.134952,-0.189098,-0.301063,0.316574,-0.167097,0.0543051,0.152371,-0.0341589,0.0805505,0.00353188,0.0533927,-0.157103,-0.0442036,0.130142,-0.105173,0.0547688,0.362625,-0.13992,-0.312128,-0.023853,0.0510765,-0.318128,0.014935,0.183749,-0.249118,0.0844179,0.0829793,0.131266,0.195005,0.161649,-0.0391683,0.057231,-0.134677,0.361066,0.253007,-0.108259,0.103588,0.284669,0.164008,0.241872
-210462,0.780715,0.0295611,7,127,0,210493,-3.46815,-2.56804,-1.57259,-0.936864,-1.72515,2.44772,-1.2466,0.410258,1.14629,0.224822,0.73079,-0.0409064,0.798025,-0.707447,0.10571,0.771803,-0.726756,-0.102402,2.17093,-1.53213,-1.70777,0.0126658,0.40263,-1.96334,-0.190922,1.2325,-1.53415,0.635124,0.420632,0.323459,1.20695,1.39124,-0.342761,0.658187,-0.648017,1.91371,1.55074,-1.418,0.790395,1.46187,0.0344851,-0.0669081,-0.0167755,-0.0389979,-0.033921,0.00177744,-0.037627,0.00717281,0.0403605,-0.00429887,0.0159789,-0.00394277,0.0436228,-0.0288255,-0.00364074,-0.0176379,3.05347,0.516258,0.244831,0.11266,1.41178,-0.220336,-0.131264,-0.241711,0.34295,-0.174661,0.0574813,0.160607,0.0314998,0.102391,-0.0057314,0.111811,-0.0991205,0.014811,0.108137,-0.101826,-0.0143476,0.304169,-0.214667,-0.239276,0.00177461,0.0564125,-0.275083,-0.0267501,0.172686,-0.21495,0.0889873,0.0589348,0.0453199,0.169105,0.194926,-0.0480243,0.0922186,-0.101606,0.300062,0.24315,-0.222337,0.123931,0.229216,0.14011,0.156796
-210460,0.993,0.0295611,7,127,0,210494,-3.31971,-2.56235,-1.21305,-1.56675,-2.18554,0.367907,-0.666338,0.716853,0.56229,-0.972744,-0.724584,0.879107,-0.0986051,-0.354648,-0.235478,0.610771,-0.9232,0.876905,2.00613,-1.25762,-1.48223,-0.585333,0.7086,-1.56348,-1.23597,0.737984,-1.58723,-0.0680735,1.01566,1.4235,0.859526,0.574554,-0.0954145,-0.439927,-0.645182,0.558835,0.417921,-0.810834,0.116741,0.340134,0.0340852,-0.0742642,-0.0300409,-0.000962719,-0.0305467,-0.0108413,-0.023943,0.0167031,0.0157727,0.0123762,0.0160292,-0.0110342,0.026988,-0.0274286,-0.00521952,0.00370339,0.438223,0.188781,0.0913784,0.150542,1.40615,-0.167447,-0.216269,-0.301685,0.0507848,-0.0919793,0.0989523,0.0776169,-0.134275,-0.100019,0.121349,-0.0136112,-0.0489545,-0.0325048,0.084309,-0.127436,0.121046,0.276921,-0.173599,-0.204603,-0.0807976,0.0978131,-0.215818,-0.17061,0.101869,-0.219097,-0.00939667,0.140199,0.196495,0.118647,0.0793098,-0.0131707,-0.0607262,-0.223543,0.193625,0.144802,-0.280938,0.0404485,0.11785,0.138037,0.346481
-210461,0.962955,0.0295611,7,127,0,210491,-3.39738,-2.56699,-1.71543,-1.27164,-1.74362,1.42915,-1.71539,0.400573,1.08837,0.160898,0.532521,-0.179134,0.748811,-0.825598,0.0151626,0.573942,-0.733344,-0.130695,2.24579,-1.3397,-1.49961,-0.347103,0.316377,-2.06504,-0.607776,1.41377,-1.68718,0.483409,0.296235,0.92826,0.978343,1.393,-0.421355,0.78253,-0.890709,1.24697,0.983452,-1.21783,0.244689,0.920752,0.0341847,-0.0687738,-0.0172974,-0.0378448,-0.0269795,0.00144952,-0.033965,0.00711971,0.037244,-0.0053418,0.0151478,-0.00404111,0.0440111,-0.0284173,-0.00409975,-0.0171288,3.69755,5.81013,0.256946,0.54851,1.40754,-0.229222,-0.169922,-0.23299,0.190968,-0.229217,0.0535261,0.145432,0.0214998,0.0711575,-0.0239366,0.100059,-0.11032,0.00202609,0.0766924,-0.0979923,-0.017464,0.300091,-0.179016,-0.200384,-0.0463812,0.0422755,-0.275938,-0.0812134,0.188914,-0.225448,0.064595,0.039584,0.124038,0.13073,0.186139,-0.0563031,0.104565,-0.202688,0.283759,0.223792,-0.277127,0.055681,0.209524,0.133624,0.227558
-210457,0.863891,0.0295611,7,127,0,210489,-3.20825,-2.56297,-0.741018,-1.44125,-0.933031,1.45852,-0.374735,1.05986,1.026,-0.874369,0.398836,1.15925,0.10119,0.0398441,-0.00117145,0.987797,-0.506564,1.28633,2.38246,-1.99593,-1.38507,-0.0999189,1.10561,-1.51531,-0.96151,0.903131,-1.4867,0.499975,0.939913,1.48645,1.38572,0.954982,-0.652823,-0.187991,-0.982148,0.117454,-0.00760709,-1.21252,-0.125957,-0.0853815,0.0342466,-0.0758709,-0.0289627,-0.00197178,-0.035118,-0.00386763,-0.0285119,0.0182067,0.0220554,0.0153399,0.0184971,-0.00964009,0.0267093,-0.0275204,-0.00374362,0.00367658,0.521431,0.17784,0.0980011,0.152565,1.40842,-0.100568,-0.195601,-0.126628,0.197945,-0.0508577,0.143841,0.139246,-0.118666,0.0541285,0.157329,0.0137331,0.0054075,-0.000158986,0.13406,-0.068749,0.174576,0.32334,-0.27088,-0.187977,-0.0135606,0.150049,-0.205652,-0.130493,0.12257,-0.20177,0.0678547,0.127562,0.201735,0.188065,0.129607,-0.0885987,-0.0255135,-0.355318,0.0424922,-0.00275207,-0.438661,-0.0455682,-0.030889,0.135716,0.361777
-210451,0.940011,0.0295611,7,127,0,210486,-3.25585,-2.54656,-1.64175,-1.62778,-1.42629,1.48981,-0.933969,1.16605,1.45556,-0.262705,0.102206,0.655382,0.355762,-0.27476,0.192262,0.646676,-0.839151,0.98204,2.04978,-1.1021,-1.17918,-0.400475,0.634723,-1.44419,-0.856223,1.29916,-1.25487,0.284489,0.52458,0.683583,1.80835,1.65396,-0.496982,0.665479,-0.947548,0.520874,0.146768,-1.66778,-0.186014,0.239913,0.0337827,-0.0748315,-0.0232007,-0.031619,-0.0327497,-0.00518966,-0.0224488,0.0096377,0.0190675,-0.00337416,0.0161386,-0.00792357,0.0397216,-0.0274696,-0.00351902,-0.0209758,0.718944,0.833973,0.112174,0.208457,1.4019,-0.217195,-0.215348,-0.188691,0.197094,-0.123559,0.154263,0.192563,-0.0347545,0.0135214,0.0867037,0.0470655,-0.0363493,0.0254352,0.085552,-0.111015,0.129919,0.271175,-0.145802,-0.156,-0.0529808,0.0839707,-0.191059,-0.113274,0.171872,-0.166013,0.0376365,0.0693993,0.0904346,0.239236,0.218811,-0.0657482,0.0880396,-0.216293,0.118898,0.0335022,-0.380698,-0.0424605,0.054764,0.132295,0.228266
-210440,0.996596,0.0295611,7,127,0,210473,-3.06985,-2.56979,-0.490387,-0.672449,-2.0108,1.1772,-0.692189,0.283076,0.579876,-0.536439,0.446161,0.552306,0.642045,-0.34213,0.0861657,0.780359,-0.631508,0.289,2.17373,-0.912887,-1.10872,-0.0381126,0.759773,-1.52907,-0.218188,0.999193,-1.25669,0.452905,1.14153,1.2625,0.520027,0.731247,-0.474949,0.0842545,-1.053,-0.157252,-0.274918,-1.16647,-0.578663,-0.284211,0.0345598,-0.0692755,-0.0225633,-0.00841374,-0.0273409,-0.00506039,-0.0389891,0.0151072,0.0332051,0.00858504,0.0168616,-0.00566953,0.0309849,-0.0283198,-0.00491915,0.00776198,1.72574,0.834626,0.228602,0.513279,1.41283,-0.0853359,-0.117018,-0.349914,0.204854,-0.120453,0.0492602,0.100909,-0.0933497,0.0776398,0.0961109,0.111727,-0.0595366,0.0149943,0.135796,-0.109894,0.0502911,0.378267,-0.158858,-0.192937,-0.00663225,0.132214,-0.266084,-0.0379685,0.173877,-0.218687,0.0788134,0.198647,0.219698,0.0904937,0.12725,-0.0826494,0.0146618,-0.591613,-0.0883495,-0.154458,-0.655361,-0.325112,-0.159679,0.174018,0.561833
-210434,0.845214,0.0295611,7,127,0,210466,-3.14029,-2.56375,-0.664811,-0.927011,-1.24046,1.25203,-0.357,0.434909,0.78947,-0.100909,0.29472,0.454751,0.205673,-0.292919,-0.131408,0.396947,-0.29477,0.24353,2.292,-1.24894,-0.92455,-0.320258,0.496477,-1.45753,0.0165381,1.00626,-0.967445,0.301482,0.959191,1.20676,0.447798,0.800538,-0.6512,0.130025,-1.22139,-0.0295022,-0.271166,-1.30088,-0.571809,-0.224766,0.0344964,-0.0814372,-0.0300486,-0.0167979,-0.0264898,-0.00400544,-0.0314998,0.012706,0.0238411,0.00852021,0.023488,-0.00332186,0.0360221,-0.0295356,0.000590493,-0.00183508,2.74649,2.21081,0.330761,0.590955,1.41194,-0.132686,-0.185017,-0.247575,0.249886,-0.0712516,0.0868009,0.157566,-0.0201398,0.0588214,0.090761,0.041049,-0.0584619,-0.0262269,0.0792242,-0.0588314,0.0486048,0.457446,-0.249269,-0.184525,-0.0639185,0.0990888,-0.290901,0.00330074,0.200834,-0.193086,0.060171,0.191439,0.24085,0.0893732,0.159775,-0.129969,0.0259509,-0.485437,-0.0117255,-0.107774,-0.517029,-0.227264,-0.0893326,0.199584,0.397446
-210430,0.974077,0.0295611,7,127,0,210463,-3.1949,-2.55455,-1.47125,-1.04394,-1.57273,1.07198,-0.965309,0.709191,0.673013,-0.0156757,0.0606555,0.466588,0.362727,-0.420493,0.301152,0.719112,-0.61771,0.39982,1.22216,-0.650205,-1.10089,-0.125215,0.595899,-1.15454,-0.934771,0.924408,-1.33766,0.484943,0.332306,0.668668,1.34881,1.02164,0.0701914,0.360327,-0.908828,0.131761,0.00186607,-1.28356,-0.317212,-0.0651287,0.0341583,-0.0698139,-0.0130853,-0.0113359,-0.0291172,-0.0177477,-0.0336316,0.0163427,0.0307936,-0.000524922,0.0156601,-0.0062003,0.0328306,-0.0258727,-0.00544508,-0.00677453,1.34923,0.996002,0.195657,0.428053,1.40717,-0.247822,-0.175845,-0.264915,0.180568,-0.162599,0.119458,0.113364,-0.00264046,0.010217,0.0785934,0.0610989,-0.0708291,0.0507269,0.121129,-0.104049,0.0673469,0.205864,-0.109523,-0.185437,-0.0210917,0.100375,-0.194473,-0.157456,0.15571,-0.22532,0.0816853,0.0559746,0.112633,0.227198,0.172088,0.0118232,0.0606946,-0.389807,0.0565136,0.00080038,-0.550534,-0.136056,-0.0279344,0.168443,0.428912
-210437,0.99341,0.0295611,7,127,0,210466,-3.36206,-2.57482,-0.484256,-0.818085,-1.5059,0.216116,-0.744129,0.461203,1.05604,-1.14391,0.275036,0.477521,0.387867,-0.554079,0.0369787,0.648743,-0.432314,0.368775,2.02882,-0.738795,-0.899177,0.241767,0.550134,-1.50246,0.0423393,1.23302,-0.913608,0.127984,0.667136,0.9179,0.759941,0.859876,-0.233645,-0.031421,-0.724859,0.610696,0.340484,-1.21334,-0.00995361,0.432246,0.0346767,-0.0808119,-0.0270345,-0.0298678,-0.0252768,-0.00455539,-0.0153258,0.00724332,0.0205778,0.00525034,0.0154735,-0.0054589,0.0397445,-0.0267121,-0.00437732,-0.0065932,0.247123,1.18961,0.0947747,0.340925,1.41449,-0.0923231,-0.155967,-0.2871,0.0412024,-0.141868,0.087928,0.201333,-0.218087,0.0524355,0.0910391,0.0739467,-0.105635,0.00704997,0.123682,-0.0824204,0.0703067,0.386793,-0.140851,-0.171428,0.0460928,0.104883,-0.286444,0.00807196,0.235074,-0.174179,0.0244001,0.127189,0.174997,0.144882,0.163935,-0.0445443,-0.0059904,-0.226574,0.190889,0.106427,-0.379262,-0.00311126,0.13511,0.190649,0.312576
-210445,0.81501,0.0295611,7,127,0,210475,-3.15257,-2.54489,-1.25639,-1.18336,-1.10811,1.91537,-0.714009,0.651163,1.07307,0.440607,0.258305,0.587885,0.362084,0.225197,0.0312124,0.781571,-0.498663,0.821397,2.16439,-1.60926,-1.21407,-0.138235,0.675431,-2.04625,-0.451694,1.83871,-1.09908,0.240903,0.194113,0.36947,1.09827,1.10104,-0.192771,-0.0203389,-0.933856,0.00842211,-0.120437,-1.01573,-0.309614,-0.123631,0.034015,-0.0668643,-0.0173771,-0.0176788,-0.0293521,-0.00240402,-0.0499985,0.0151061,0.0366108,0.00694633,0.0104378,-0.00356188,0.0269341,-0.0206672,-0.00690257,-0.0114131,1.03366,1.1678,0.144767,0.523405,1.40516,-0.178898,-0.1685,-0.157785,0.272731,-0.101668,0.0927196,0.152795,0.0627384,0.0367802,0.0837094,0.0515575,0.032066,0.00444436,0.111288,-0.0710051,0.116959,0.308189,-0.229144,-0.172872,-0.0196834,0.0961752,-0.291367,-0.0643171,0.261815,-0.156499,0.0343023,0.0276398,0.0526091,0.156383,0.156778,-0.0274488,-0.00289607,-0.452306,0.00407919,-0.0583328,-0.49196,-0.149959,-0.0598798,0.142391,0.484343
-210453,0.976068,0.0295611,7,127,0,210488,-3.41548,-2.56128,-0.997927,-1.4221,-1.83361,0.325412,-0.663291,0.872138,1.03675,-0.833423,0.476674,0.697811,0.541793,-1.14953,0.286994,0.716057,-0.868718,0.1841,2.49644,-0.524277,-1.22854,-0.20786,0.847202,-1.10012,-0.688947,0.692174,-1.69165,0.418851,1.76923,1.49544,1.21795,1.47352,-0.486587,0.901466,-0.622204,0.816875,0.723846,-0.635734,0.245517,0.598985,0.0345551,-0.0749869,-0.0250163,-0.0213495,-0.0340101,-0.00142587,-0.0199476,0.00698194,0.018586,0.00423091,0.0214305,-0.00998625,0.0434894,-0.0353496,-0.00208338,-0.00232134,1.34942,1.6097,0.148204,0.394336,1.41277,-0.127317,-0.181433,-0.233933,0.0415164,-0.0846233,0.111268,0.132269,-0.106329,0.0608145,0.0890274,0.0691224,-0.146658,0.036615,0.0913552,-0.110832,0.0234877,0.318498,-0.0668877,-0.156739,-0.026519,0.108087,-0.140354,-0.0878966,0.0883083,-0.215823,0.0534374,0.22572,0.190789,0.155388,0.187993,-0.0620793,0.11501,-0.193387,0.253893,0.224978,-0.197592,0.0763092,0.18617,0.127581,0.31081
-210451,0.999898,0.0295611,7,127,0,210479,-3.40903,-2.55757,-1.54593,-1.56109,-1.53153,2.58252,-1.23791,0.895335,0.978996,0.167186,-0.0340743,0.772363,0.483516,0.155,-0.117937,1.00702,-0.524041,0.798183,2.19722,-1.95841,-1.67684,-0.348536,0.728746,-2.6026,-0.397471,1.39167,-1.62284,0.750793,0.566476,0.706284,2.10457,1.1591,-0.0102685,0.217668,-0.7822,0.876267,0.571051,-0.986268,0.0567743,0.643729,0.0345172,-0.0646638,-0.027429,-0.0136724,-0.0345701,-0.00955039,-0.039405,0.0112706,0.0290615,0.00147134,0.0069647,-0.00760799,0.0305826,-0.0210675,-0.0040365,-0.0151128,0.859576,2.27846,0.113088,0.420558,1.41223,-0.188567,-0.190416,-0.186811,0.315006,-0.150996,0.10921,0.119414,0.0203927,-0.00415625,0.0942101,0.0589775,0.0189063,-0.0143855,0.122833,-0.0639207,0.0973594,0.268009,-0.238879,-0.204535,-0.0425131,0.0888898,-0.317455,-0.0484821,0.16975,-0.197948,0.091579,0.0690967,0.0861499,0.256707,0.141382,-0.00125252,0.0265503,-0.217933,0.244142,0.159104,-0.27479,0.0158182,0.179353,0.121976,0.278616
-210439,0.986098,0.0295611,7,127,0,210473,-3.34557,-2.55362,-0.847486,-0.970891,-1.42743,1.4291,-0.202683,0.746618,1.44022,0.10585,1.03983,0.59562,0.187163,-0.00132903,0.241254,0.864822,-0.635077,0.808277,1.90626,-0.957004,-1.44549,0.111029,0.682813,-1.18335,-0.656873,1.14637,-1.05367,0.201175,0.383292,1.55786,1.47166,1.22078,-0.485052,0.659431,-0.927452,0.812476,0.658343,-1.66792,0.120681,0.455033,0.0341997,-0.0838708,-0.0252252,-0.0229147,-0.0311071,0.00256082,-0.0280798,0.00788861,0.0281656,0.00928334,0.0218405,-0.00973158,0.0384613,-0.0306128,-0.00527312,-0.00151552,0.928843,0.959244,0.139135,0.219629,1.40776,-0.122348,-0.140164,-0.206072,0.206313,-0.0292605,0.107786,0.207919,0.0152811,0.150116,0.0859871,0.0270199,-0.000191866,0.0348288,0.124851,-0.0916834,0.116688,0.275199,-0.138159,-0.208679,0.0160289,0.0985749,-0.170835,-0.09483,0.165496,-0.152113,0.0290429,0.0553343,0.224902,0.212458,0.17624,-0.070025,0.0951993,-0.207977,0.182195,0.147631,-0.374026,0.0270622,0.102039,0.144366,0.224246
-210437,0.994096,0.0295611,7,127,0,210462,-3.40732,-2.5612,-0.77561,-1.09922,-1.26931,1.38121,-0.488758,0.714403,1.374,-0.242793,0.630317,0.561806,0.366136,-0.0349441,0.335334,0.835572,-0.410156,0.525889,2.33791,-0.915878,-1.45805,-0.357086,0.929336,-1.25965,-0.715794,1.07202,-0.928004,0.247623,0.500643,1.13324,1.7218,1.16714,-0.503791,0.357001,-0.53709,0.659532,0.360536,-0.81032,0.0748624,0.497323,0.0344536,-0.0816339,-0.027381,-0.0227086,-0.0235673,-0.000490953,-0.0239489,0.00397554,0.040316,0.015181,0.0226016,-0.00632352,0.0387879,-0.0294528,0.00123701,-0.00896896,1.03932,0.871314,0.164991,0.323072,1.41133,-0.125525,-0.177898,-0.205425,0.223536,-0.0791006,0.115619,0.222368,-0.0392936,0.102011,0.0909228,0.0592556,-0.00565536,0.0542704,0.135229,-0.0663797,0.0851099,0.378368,-0.148226,-0.235972,-0.0577909,0.150404,-0.203862,-0.115844,0.173497,-0.150188,0.0400754,0.0810241,0.183404,0.278656,0.188891,-0.0815336,0.0577772,-0.185891,0.228269,0.124784,-0.280458,0.0259105,0.172128,0.16184,0.346108
-210438,0.968756,0.0295611,7,127,0,210462,-3.50542,-2.5557,-0.786151,-0.442097,-1.30352,1.41606,-0.633889,0.763822,0.744574,0.128563,0.252517,0.800766,0.750425,-0.210455,0.242262,0.806321,-0.143451,0.758773,1.88207,-0.822767,-0.56102,0.255034,0.621166,-1.17644,0.0806641,1.31221,-1.17331,0.846036,1.16572,0.88649,0.704417,1.12143,0.294026,0.608471,-0.436622,1.23012,0.845681,-0.866126,0.553182,0.951766,0.0341466,-0.0593225,-0.016531,-0.0165589,-0.0386719,-0.00503839,-0.0329396,0.0243773,0.0181381,-0.00662307,0.00978362,-0.00794365,0.0320667,-0.0268682,-0.00940398,-0.00471253,0.590394,0.79214,0.168288,0.218893,1.40701,-0.172182,-0.0968274,-0.285494,0.310144,-0.138833,0.167291,0.163076,0.0281576,0.0553058,0.175383,0.164357,-0.0460935,0.0530599,0.176599,-0.0314185,0.166185,0.412208,-0.180201,-0.122874,0.0558572,0.136047,-0.257662,0.0176669,0.287399,-0.256977,0.185298,0.255315,0.194158,0.15428,0.245614,0.0643971,0.133266,-0.107383,0.302538,0.207988,-0.213016,0.13605,0.234078,0.219019,0.245941
-210437,0.958508,0.0295611,7,127,0,210467,-3.57035,-2.55647,-0.512154,-0.893364,-0.971822,1.50617,-0.252756,0.835855,1.15412,-0.530812,0.124369,0.333554,0.383865,-0.217373,0.0437514,0.759422,-0.282861,0.47863,2.05351,-0.298169,-0.976491,-0.113798,0.572333,-0.84855,-0.6192,0.832082,-0.531389,0.382149,0.857896,1.30079,1.38586,0.992182,-0.06602,0.347063,-0.12699,1.49898,1.161,-0.448697,0.696047,1.12846,0.0342733,-0.0668897,-0.0194418,-0.0260304,-0.0187345,0.00817292,-0.0280493,0.0153358,0.027825,0.00706114,0.011007,-0.00501952,0.0340294,-0.0247819,-0.0113487,-0.00597363,3.19549,2.41716,0.347504,0.40872,1.40879,-0.0995614,-0.173668,-0.18892,0.292796,-0.0491352,0.162488,0.224359,-0.103189,0.024177,0.0648422,0.0746224,-0.0422568,0.00850517,0.14763,-0.0549875,0.0930444,0.399197,-0.0579633,-0.189827,-0.022122,0.11126,-0.164956,-0.120371,0.161755,-0.103301,0.0742888,0.166773,0.252871,0.269407,0.192878,-0.0128341,0.0674682,-0.0333843,0.394064,0.305214,-0.117958,0.182983,0.296661,0.194398,0.262889
-210441,0.791486,0.0295611,7,127,0,210471,-3.46107,-2.56129,-0.739026,-0.55061,-1.8748,1.19607,-0.230389,0.586278,0.884344,0.0166673,0.4189,0.61315,0.524803,-0.25338,0.21651,0.838001,-0.345487,0.184943,1.34346,-0.798697,-0.861821,-0.0927459,0.731867,-1.41908,-0.18649,1.46057,-1.20605,0.240903,0.643372,1.46846,0.798758,1.30065,-0.690252,0.235592,-0.455981,1.07929,0.84865,-1.05629,0.561897,0.766649,0.034418,-0.0754758,-0.0285585,-0.0257989,-0.0352376,-0.00126388,-0.0194742,-0.00124375,0.0121921,0.0069813,0.0200323,-0.00279745,0.0307915,-0.0345468,0.00128091,-0.00255657,1.10463,1.47879,0.198873,0.304439,1.41083,-0.139839,-0.104187,-0.35475,0.226321,-0.0435944,0.110936,0.167336,0.0031538,0.0792646,0.116021,0.0993037,-0.0479448,0.0409682,0.158567,-0.0653734,0.0349951,0.25421,-0.15113,-0.163074,-0.0175494,0.138484,-0.268519,-0.0352877,0.27637,-0.228211,0.0455839,0.121739,0.277862,0.151142,0.246109,-0.13061,0.0445789,-0.114154,0.2702,0.212459,-0.26444,0.140671,0.19193,0.189221,0.250349
