# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 1029900279 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-351549,0.923962,0.0161914,7,127,0,351579,-3.30931,-2.53492,-1.28169,-1.30819,-2.70403,-0.212423,-0.385476,0.558802,1.5842,-0.937779,0.192897,0.792578,0.675277,-0.215603,-0.162752,1.50027,0.0572472,1.08401,1.91641,-0.695464,-0.926004,0.779036,1.14159,-1.03594,0.220639,0.409966,-0.632921,0.128263,0.217752,1.174,0.515875,1.06213,-0.543344,-0.300771,-1.06829,1.2234,0.779419,-2.09407,0.0561129,0.520489,0.0308873,-0.063127,-0.0202007,-0.0250468,-0.0253989,0.0178428,-0.0450061,0.0640581,-0.00605248,0.00945992,0.00899416,0.016153,-0.0146942,0.0277383,-0.0387183,-0.00189184,-0.00859262,-0.0183029,-0.0173349,1.51698,0.370405,0.173538,0.129808,1.36189,-0.180587,-0.184321,-0.380991,-0.0299299,-0.0543127,0.0787339,0.22321,-0.132131,0.0271788,0.111672,0.0951449,-0.030378,-0.0229314,0.211385,0.00806601,0.152735,0.270018,-0.0979893,-0.130472,0.109764,0.160847,-0.145962,0.0310875,0.0577632,-0.0891771,0.018072,0.0306807,0.165414,0.0726857,0.149652,-0.076556,-0.0423779,-0.227851,0.260935,0.16624,-0.446638,0.0119681,0.111013,0.140898,0.213287
-351549,0.962819,0.0161914,8,255,0,351588,-3.22915,-2.54543,-0.356326,-0.848838,-1.80575,-0.483787,0.559915,1.21548,1.68255,0.0453386,0.608227,0.841113,0.873983,0.206007,-0.0636451,1.55816,0.157957,0.943008,2.35477,-1.10202,-0.712943,0.958345,1.41952,-0.423612,-0.343511,0.450361,-0.764365,0.634799,0.518401,1.13788,0.568407,0.990984,0.13706,-0.456247,-1.15085,0.291911,0.136953,-2.07926,-0.159797,-0.0275601,0.0312296,-0.0608193,-0.00704041,-0.0124873,-0.0394762,0.00216012,-0.0555415,0.077157,-0.0118629,0.0238245,0.00206522,0.00685537,-0.00435852,0.0265543,-0.0343168,1.19132e-05,-0.00832447,-0.0268644,-0.0300729,1.35004,0.474522,0.200614,0.219534,1.36656,-0.0615228,-0.146559,-0.311778,-0.08353,0.0966741,0.209864,0.290507,0.00782809,0.105016,0.145225,0.150901,0.0355689,-0.0109889,0.269029,0.0272727,0.162818,0.406572,-0.190274,-0.123096,0.165467,0.245092,-0.0731402,-0.05931,0.0777587,-0.131974,0.109603,0.0895063,0.196465,0.0981403,0.171102,0.0236646,-0.078775,-0.366769,0.0930299,0.0436461,-0.662647,-0.0509263,-0.00878321,0.172659,0.318693
-351550,0.99756,0.0161914,8,255,0,351583,-3.13657,-2.53129,-0.470471,-0.90661,-2.1254,-0.357483,-0.00181675,0.95104,1.82085,-0.379617,0.00631913,0.990725,0.71818,-0.0202765,0.188233,1.37342,0.0879208,1.15937,2.02816,-0.430218,-0.660426,1.09473,1.58075,-0.72025,-0.417386,0.738027,-0.429296,0.453757,0.880077,2.03392,0.599453,1.2827,-0.131225,0.072762,-1.61196,0.186928,-0.0795056,-2.16222,-0.979204,-0.330583,0.0308096,-0.0655877,-0.0235692,-0.0247426,-0.0328907,0.0169884,-0.043244,0.0571246,0.00140616,0.0148119,0.00782894,0.00791141,-0.0082328,0.0247457,-0.0382291,0.00178317,-0.00547394,-0.0186415,-0.0227616,0.942304,1.04743,0.142481,0.264078,1.36083,-0.0690551,-0.133071,-0.311963,-0.0524709,-0.00026666,0.139592,0.267261,-0.0557197,0.000927513,0.145417,0.105413,-0.00297616,0.0276285,0.201588,0.0129049,0.17017,0.297691,-0.0631467,-0.0969363,0.160683,0.23202,-0.105717,-0.0612633,0.108326,-0.0630114,0.0666018,0.129176,0.298535,0.0879869,0.188273,-0.019261,0.0106799,-0.415934,0.0482331,-0.0205148,-0.557917,-0.252664,-0.0853003,0.146779,0.25803
-351548,0.983952,0.0161914,8,255,0,351580,-3.28273,-2.5342,-1.13643,-1.23016,-1.78803,0.190193,0.483513,0.836794,1.5003,-0.201029,0.658426,0.685166,0.954254,0.150955,0.035002,1.15552,-0.0831554,1.06815,2.0258,-1.13361,-0.89006,0.465397,1.28206,-0.432686,0.264006,0.368604,-0.610707,0.396824,0.0283802,0.457935,0.543277,1.00536,-0.23127,-0.563951,-1.10796,0.97555,0.58067,-1.90848,-0.259883,0.393422,0.0307004,-0.0608789,-0.00960468,-0.0199107,-0.029454,-0.00425043,-0.053857,0.0777846,-0.0116281,0.0160827,0.00116321,0.0102094,-0.0098736,0.0260701,-0.0346133,-0.00288449,-0.00890447,-0.026754,-0.0284162,0.999556,0.778481,0.180839,0.197442,1.35935,-0.205557,-0.222509,-0.323417,0.0344018,0.0874573,0.151358,0.271372,-0.036362,0.119095,0.123932,0.172604,0.0273045,0.00633112,0.20901,-0.0150411,0.193205,0.366424,-0.205046,-0.160993,0.0841804,0.231898,-0.0782638,0.0477531,0.0666727,-0.110464,0.0717771,0.00513339,0.0828308,0.0982673,0.181848,-0.041832,-0.102007,-0.247935,0.218305,0.129941,-0.427073,-0.0581558,0.0880388,0.180879,0.223777
-351546,0.979158,0.0161914,8,255,0,351581,-3.49798,-2.52812,-0.644227,-1.473,-2.788,-0.370556,-0.240853,0.894986,1.64767,-0.457766,0.464011,0.68,0.557931,0.0237524,-0.0548671,1.37005,-0.110235,0.532909,2.49888,-0.777351,-1.08338,1.20329,1.14929,-1.0158,-0.707259,0.273549,-0.803056,0.618571,0.177606,1.49546,0.411783,0.696475,-0.197492,-0.0281043,-0.248703,1.51643,1.26122,-1.03184,0.640093,1.10852,0.0310285,-0.0621809,-0.0183931,-0.0258455,-0.0331224,0.0182231,-0.0434952,0.0577822,0.00206417,0.0171642,0.00361462,0.0073015,-0.00294457,0.0260583,-0.0378393,-0.000500988,-0.0074879,-0.0237932,-0.0265419,2.18561,2.52215,0.215013,0.453016,1.36381,-0.0936951,-0.21423,-0.405481,-0.053893,-0.0350292,0.130165,0.239634,-0.0665767,0.067485,0.098898,0.0811444,0.00345451,-0.00797977,0.199258,-0.0160323,0.0775052,0.363433,-0.113057,-0.157565,0.175004,0.167151,-0.147736,-0.102862,0.0397845,-0.116795,0.0899638,0.0258306,0.217498,0.059889,0.101294,-0.0287229,-0.00408743,-0.070943,0.432563,0.359764,-0.294333,0.182588,0.316206,0.145438,0.285252
-351547,0.98519,0.0161914,8,255,0,351580,-3.37731,-2.5405,-0.810666,-1.03912,-1.97512,0.290464,-0.464487,0.75452,1.80615,-0.427124,-0.158231,0.893138,1.10361,-0.448346,-0.434638,1.3415,-0.0976226,1.01875,2.05013,-0.953863,-0.999595,0.190115,1.58981,-1.0766,-0.180589,0.282389,-0.945956,0.0454953,0.310113,1.14388,0.60638,1.06132,-0.664336,-0.377344,-0.610347,1.20678,0.882769,-1.55022,0.164151,0.665733,0.0311648,-0.0650934,-0.0130587,-0.0258509,-0.0304672,0.00555153,-0.0415235,0.075778,-0.0114199,0.0127477,0.0064964,0.00594904,-0.0188487,0.0197177,-0.0388026,-0.00754866,-0.00836318,-0.020415,-0.0305704,2.37639,1.33696,0.22853,0.297436,1.36567,-0.120179,-0.154046,-0.292805,0.0430603,-0.0688586,0.111855,0.267755,-0.0633198,-0.0234572,0.132405,0.163606,-0.0664657,-0.0644336,0.198872,-0.0144722,0.151026,0.303924,-0.141407,-0.148187,0.0281838,0.235684,-0.159603,-0.0267717,0.0418632,-0.140235,0.00674452,0.0459732,0.169576,0.0898938,0.157337,-0.0984856,-0.0559399,-0.157004,0.310428,0.227081,-0.398774,0.0422259,0.171251,0.148247,0.257237
-351541,0.999439,0.0161914,8,255,0,351571,-3.33252,-2.53976,-1.50887,-1.4905,-2.4998,-0.189692,-0.0536897,0.894028,1.4566,-0.403129,-0.683874,0.845391,0.621566,-0.222657,-0.108851,1.29218,-0.270254,0.851103,1.98482,-1.33851,-1.0744,1.0706,1.06111,-0.557434,-0.341045,0.276897,-0.881572,0.775787,0.173169,0.844747,0.00684226,0.782911,-0.364332,-0.611852,-0.79601,0.891703,0.650684,-1.50541,0.0686657,0.481876,0.0311894,-0.0648371,-0.0130179,-0.027538,-0.0369536,0.00585093,-0.0474707,0.0654953,0.0037295,0.011972,0.00496576,0.00444908,-0.00543416,0.031081,-0.040218,0.00271581,-0.0092706,-0.0224527,-0.0225012,2.21629,0.617873,0.21973,0.240533,1.36601,-0.222703,-0.219993,-0.368961,-0.0279978,-0.00792439,0.131955,0.214989,-0.0595003,-0.100937,0.124777,0.0917408,-0.0328634,-0.016066,0.190721,-0.0398885,0.12562,0.292952,-0.197559,-0.158578,0.158016,0.156616,-0.0822751,-0.050337,0.040869,-0.130117,0.114503,0.025559,0.124681,0.00100989,0.115555,-0.0537741,-0.090307,-0.243581,0.272863,0.199111,-0.46066,0.0210119,0.147455,0.147596,0.306002
-351547,0.978549,0.0161914,8,255,0,351576,-3.68229,-2.52907,-1.0639,-1.50803,-2.32555,-0.584171,9.37327e-05,0.892333,1.95122,-0.995873,0.945002,0.614158,0.567727,-0.327044,-0.517457,1.36984,-0.412142,1.04065,2.42017,-0.983799,-1.07195,-0.0080549,1.4208,-1.10315,-0.557851,0.431038,-1.15584,-0.400123,0.170486,1.46413,0.557083,1.05198,-0.774714,-0.65443,0.185311,0.915837,0.840473,-0.0665527,0.587575,0.723496,0.030763,-0.0592241,-0.0193856,-0.0130151,-0.0257664,0.00754591,-0.0476581,0.0672509,-0.0133465,0.0201383,0.0012366,0.00909158,-0.0103559,0.0200878,-0.0337568,-0.00352848,0.000153259,-0.0239232,-0.0298676,1.00703,1.98313,0.131096,0.999934,1.3602,-0.138986,-0.197005,-0.303805,-0.0763148,1.22451e-05,0.116573,0.254903,-0.130099,0.123453,0.0802324,0.0741667,-0.0427244,-0.0675995,0.178952,-0.0538414,0.135948,0.316165,-0.128522,-0.140038,-0.00105228,0.18561,-0.144113,-0.0728765,0.05631,-0.150997,-0.0522712,0.022272,0.191271,0.0727762,0.137428,-0.101207,-0.0854934,0.131582,0.650301,0.596788,-0.0472565,0.417215,0.513727,0.130638,0.710062
-351540,0.920565,0.0161914,8,255,0,351574,-3.40698,-2.53385,-1.63646,-1.4262,-2.58879,-0.889741,0.25931,0.7032,1.1974,-0.646468,-0.384578,0.616439,0.453645,-0.362251,-0.393921,1.0779,-0.294805,0.729005,1.84141,-1.41306,-1.43654,1.27379,1.09716,-1.16345,-0.716668,-0.128276,-1.05518,0.495657,0.145841,0.821903,0.263317,0.712143,-0.444184,-1.48662,-0.314488,1.06333,0.817818,-0.887777,0.457562,0.711691,0.0310508,-0.0706485,-0.0101913,-0.0272843,-0.0281769,0.001287,-0.0532902,0.0745293,0.00187452,0.0111627,0.00883862,0.007575,-0.00954504,0.0288023,-0.0369789,0.000941722,-0.00988823,-0.0204927,-0.0211134,1.5368,0.981006,0.185464,0.349779,1.36412,-0.244826,-0.213369,-0.387301,-0.133111,0.0387946,0.105204,0.179139,-0.096716,-0.0575354,0.0922234,0.0678684,-0.0541951,-0.0589332,0.161261,-0.0441049,0.109064,0.275488,-0.211403,-0.214916,0.190567,0.164142,-0.17406,-0.107218,-0.019191,-0.157862,0.0741537,0.0218188,0.122962,0.039394,0.106541,-0.0664529,-0.222408,-0.111061,0.375513,0.288811,-0.313517,0.161587,0.251333,0.149607,0.353149
-351537,0.608348,0.0161914,8,255,0,351565,-3.24204,-2.5375,-1.32034,-1.54456,-2.44879,-0.940814,0.0615805,0.499386,1.6005,-0.691879,0.100494,0.398969,0.483766,-0.307562,-0.471273,1.05861,-0.418784,0.749487,1.99757,-1.04722,-1.08223,-0.157496,1.16547,-1.06717,-0.787579,0.405443,-1.16962,-0.28745,-0.174409,0.98932,-0.075627,0.745062,-0.817685,-0.273453,-0.655543,0.565375,0.324507,-1.25118,-0.0011646,0.213899,0.0311419,-0.0578457,-0.0192434,-0.0187041,-0.035581,0.0139673,-0.0477695,0.0607542,-0.0127143,0.0185536,-0.00366919,0.00815789,-0.00969048,0.022521,-0.0360408,-0.00132136,-0.00646027,-0.0242944,-0.0280013,0.508305,0.690765,0.102106,0.334129,1.36536,-0.189092,-0.221204,-0.350704,-0.134739,0.00881926,0.0715195,0.229216,-0.0990876,0.0143922,0.0571384,0.0692825,-0.0440476,-0.0674934,0.151609,-0.0599762,0.107338,0.286082,-0.149977,-0.154992,-0.0225559,0.166914,-0.152835,-0.112793,0.0580656,-0.167507,-0.0411672,-0.024978,0.141685,-0.0108309,0.106704,-0.117105,-0.0391626,-0.263542,0.227293,0.130459,-0.503,-0.000468196,0.085992,0.143215,0.402022
-351536,0.980861,0.0161914,8,255,0,351564,-3.18872,-2.54483,-1.63706,-1.61469,-2.72417,-0.800162,0.00885032,0.584341,1.25749,-1.39735,0.122602,0.571926,0.405892,-0.720461,-0.498785,0.998298,-0.414305,0.412876,2.01769,-0.897654,-1.41694,0.485766,1.12307,-1.25054,-0.62283,0.198433,-1.26008,-0.113163,0.176857,1.00725,0.183798,0.825209,-0.896203,-0.224715,-0.856667,0.352565,0.225467,-1.30719,-0.142869,0.0862394,0.0313075,-0.0587844,-0.0124832,-0.0202047,-0.0233987,0.00904915,-0.0469726,0.0660673,-0.00361287,0.024109,-0.0043183,0.0114975,-0.00599491,0.0238554,-0.0321081,-0.000793336,-0.00647167,-0.0232021,-0.0264927,0.538352,0.656576,0.10518,0.338645,1.36762,-0.234675,-0.231468,-0.390513,-0.114704,0.00126871,0.0837661,0.180263,-0.200313,0.0175751,0.0819864,0.0581852,-0.103279,-0.0715015,0.143107,-0.0593912,0.0591864,0.289239,-0.12868,-0.20312,0.0696352,0.160994,-0.179266,-0.0892835,0.0284456,-0.180634,-0.0162221,0.0253527,0.144391,0.0263477,0.118295,-0.128472,-0.0322132,-0.358026,0.147347,0.0942292,-0.546311,-0.0597091,0.036042,0.143351,0.417929
-351540,0.957659,0.0161914,8,255,0,351571,-3.1224,-2.51703,-0.760159,-1.22806,-1.92445,-0.107408,-0.214,0.583308,0.918384,-0.0497979,-0.221325,0.461353,0.568405,-0.195799,-0.406081,0.837188,-0.27131,0.861384,1.75487,-1.40692,-0.835425,0.518962,0.917642,-0.692491,-0.21922,-0.0823345,-0.934516,0.147741,0.023984,0.86039,0.317965,0.438683,-0.256518,-0.97891,-1.20795,0.382754,0.0900193,-1.90277,-0.319072,-0.0579752,0.0304109,-0.0677178,-0.0176287,-0.0243966,-0.0385208,0.00516808,-0.0496622,0.0690329,-0.0078323,0.00753747,0.0105889,0.00538502,-0.0092409,0.0257893,-0.0413115,-0.00398668,-0.0119646,-0.0172666,-0.0232064,0.350816,2.14101,0.107234,0.477119,1.35542,-0.137625,-0.222338,-0.348418,-0.0194459,-0.0387444,0.105607,0.166272,-0.00901581,-0.0400705,0.0835272,0.102909,-0.035449,-0.0735202,0.151571,-0.0491202,0.155952,0.317715,-0.25472,-0.151252,0.0939572,0.166137,-0.125374,-0.0396894,-0.0149065,-0.169192,0.0267483,0.00434226,0.155772,0.057567,0.0794227,-0.0464422,-0.17723,-0.393882,0.124806,0.0293531,-0.620445,-0.104041,-0.0189043,0.181048,0.326075
-351535,0.962638,0.0161914,8,255,0,351576,-3.32605,-2.53869,-1.24617,-1.14898,-2.0947,-0.658213,0.0090391,0.375304,1.0394,-1.08266,0.151623,0.324865,0.168989,-0.295718,-0.176592,0.691658,-0.346442,0.415201,1.47801,-0.583756,-1.05156,0.380056,0.762719,-1.03396,-0.528101,0.370946,-0.912861,-0.099372,0.00670746,0.607333,-0.0467421,0.469484,-0.706326,-0.119689,-0.64137,1.11808,0.96478,-1.44516,0.310366,0.70045,0.0310996,-0.0599652,-0.0151925,-0.0187971,-0.0318185,0.00732656,-0.0472839,0.0698773,-0.00133991,0.0280332,-0.00396139,0.00729041,-0.00789364,0.0250226,-0.0311159,0.00261379,-0.00612556,-0.0291674,-0.030441,1.58598,1.38797,0.257784,0.323574,1.36478,-0.255085,-0.23519,-0.428775,-0.134733,0.00185026,0.0768229,0.212759,-0.221615,0.0310364,0.0664983,0.0345912,-0.060532,-0.0361474,0.141579,-0.070915,0.0849896,0.302541,-0.119492,-0.215249,0.0777956,0.156125,-0.211647,-0.1081,0.0759308,-0.186858,-0.0203409,0.00137298,0.124318,-0.00956787,0.0961009,-0.144581,-0.0244998,-0.176154,0.307083,0.26498,-0.396916,0.0852428,0.192381,0.204695,0.274653
-351542,0.997491,0.0161914,8,511,0,351565,-3.44589,-2.53227,-0.532964,-1.05661,-1.81345,-0.0304798,-0.0648682,1.01409,1.09994,0.0856822,-0.10965,0.609279,0.740972,-0.0501072,-0.191314,0.999071,-0.197761,0.899747,1.76417,-1.32723,-0.907392,0.554619,1.00807,-0.864801,-0.148806,0.112335,-0.691345,0.174432,0.125537,0.980246,0.499684,0.62705,-0.117317,-0.87071,-0.230609,1.41708,1.10323,-1.28021,0.619929,0.879401,0.0308664,-0.0686712,-0.0174572,-0.0215672,-0.0347713,0.00407239,-0.0504045,0.0626005,-0.0135075,0.00482851,0.0114652,0.00711042,-0.0107214,0.0275727,-0.0414008,-0.00341189,-0.0101329,-0.0153294,-0.0194765,2.15977,1.8323,0.265298,0.386186,1.3616,-0.0962117,-0.190741,-0.327367,-0.00550227,-0.0117101,0.183065,0.198564,0.0154675,-0.0197943,0.109988,0.133762,-0.00904546,-0.0345364,0.180354,-0.0357002,0.162424,0.318472,-0.239595,-0.163804,0.100121,0.181978,-0.156116,-0.0268627,0.0202789,-0.124803,0.0314889,0.0226622,0.176956,0.0902041,0.113196,-0.0211784,-0.157182,-0.0657921,0.40429,0.314747,-0.365241,0.176864,0.250891,0.180522,0.285297
-351531,0.927931,0.0161914,7,255,0,351560,-3.60961,-2.53265,-1.20294,-1.05836,-2.07291,-0.864983,0.325473,0.373215,1.55594,-0.663133,0.215864,0.627946,0.534368,-0.0957862,-0.0943828,1.15379,-0.00377865,0.681396,1.874,-1.18916,-0.789948,0.711278,1.15628,-0.678736,-0.228129,0.741147,-0.625862,0.235666,0.338376,0.816706,0.120613,0.806387,-0.366876,-0.191644,0.0997499,1.88085,1.5904,-0.590379,1.07249,1.36607,0.0309858,-0.069641,-0.0149829,-0.0249208,-0.0269578,0.00557179,-0.0443063,0.0688534,-0.0035709,0.00994096,0.00527239,0.00992979,-0.00743688,0.0261799,-0.0371627,0.00256102,-0.00889239,-0.0230838,-0.0273979,0.994401,1.77925,0.172157,0.390936,1.36323,-0.207677,-0.182717,-0.357869,-0.149331,0.0561899,0.0644321,0.268619,-0.114484,0.0372669,0.108409,0.0922538,-0.0165366,-0.0162943,0.199192,-0.00065235,0.117637,0.32353,-0.205297,-0.136377,0.122796,0.199621,-0.117177,-0.0393843,0.127952,-0.108049,0.0406856,0.0584175,0.140997,0.0208227,0.139215,-0.0633378,-0.0330855,0.0292348,0.551241,0.466115,-0.173029,0.314327,0.400368,0.172641,0.293081
-351543,0.594905,0.0161914,7,127,0,351567,-3.56311,-2.53679,-0.857433,-0.879736,-2.31352,-0.311887,0.0362694,1.05512,1.21777,-0.277484,-0.25983,0.689,0.770432,-0.15797,-0.0307676,1.1794,-0.0750892,1.12438,1.79008,-0.859001,-0.747058,0.462332,1.10042,-0.810885,-0.0586182,0.267217,-0.720988,0.379179,0.327128,0.879542,0.524471,0.856565,-0.193657,-0.233333,0.0368072,1.68571,1.51909,-0.845132,0.904363,1.30859,0.0309332,-0.0595947,-0.00777665,-0.0220061,-0.035488,0.0105243,-0.0421104,0.0630944,0.00286341,0.0170636,-0.00753023,0.0175545,-0.0106635,0.0284964,-0.0309677,0.00834359,-0.00596262,-0.0235446,-0.0290566,0.510983,4.297,0.130503,0.587872,1.36251,-0.156537,-0.160608,-0.422366,-0.0569393,0.00662149,0.192626,0.222321,-0.0506586,-0.0474357,0.125787,0.140653,-0.0288396,-0.00561706,0.215316,-0.0137086,0.205272,0.326805,-0.156823,-0.136386,0.0844052,0.200897,-0.148039,-0.0107016,0.0487843,-0.131627,0.0692245,0.0597218,0.160573,0.0957496,0.156378,-0.0353549,-0.0425982,0.0104384,0.47806,0.430807,-0.239676,0.256474,0.371112,0.182564,0.283596
-351541,0.960367,0.0161914,8,255,0,351574,-3.416,-2.5356,-0.535287,-0.94022,-1.91821,-0.514295,-0.0753932,0.584373,1.58832,0.0848324,0.528158,0.798117,0.747999,0.16077,-0.0229188,1.19334,-0.0152419,0.588836,2.3528,-0.162524,-0.741208,0.882149,1.35627,-0.559529,-0.788394,0.621107,-0.550705,0.30617,0.107357,1.28816,0.585677,0.946731,-0.295152,-0.270613,-0.440312,1.06895,0.909595,-1.29594,0.275929,0.736866,0.0311009,-0.0603603,-0.0143843,-0.0223711,-0.0220042,0.00102486,-0.0456472,0.0652755,-0.00319652,0.0167938,0.00165861,0.00561244,-0.0085154,0.0265763,-0.0410127,-0.007271,-0.00938735,-0.0205874,-0.0191907,0.94712,0.652529,0.16734,0.246535,1.3648,-0.0920415,-0.161669,-0.329831,-0.0884319,-0.0129637,0.100482,0.273109,0.0145867,0.0908157,0.137234,0.128617,0.0276441,-0.00394084,0.205192,-0.00262081,0.101249,0.40456,-0.0279456,-0.127449,0.151684,0.233207,-0.0962098,-0.135563,0.106798,-0.0946926,0.0526453,0.0184598,0.221497,0.100706,0.162788,-0.0507507,-0.0465313,-0.134381,0.32624,0.277604,-0.395515,0.0842125,0.224888,0.171948,0.305196
-351546,0.9699,0.0161914,8,255,0,351573,-3.57021,-2.53475,-0.877801,-0.800179,-2.00161,0.322187,0.313488,1.1799,1.50788,-0.587059,-0.0882474,0.79152,0.736399,-0.00252348,0.0586926,1.09905,0.104262,1.33152,1.78178,-1.04405,-0.604103,0.714768,1.42823,-0.593002,0.632218,0.360355,-0.550887,0.589852,0.784069,1.00276,0.449429,1.04569,0.00798799,-0.234168,0.283756,1.53565,1.34645,-0.737463,0.826464,1.158,0.0309919,-0.0634866,-0.018645,-0.0222359,-0.0353737,0.00615079,-0.0538928,0.0761825,-0.00865191,0.00562528,0.00879652,0.00715998,-0.0119558,0.0272606,-0.0348657,0.00265125,-0.00581051,-0.0224296,-0.0320711,1.56052,0.443241,0.215626,0.203014,1.36331,-0.151517,-0.138119,-0.345498,0.0556127,0.0541111,0.203662,0.260276,-0.101332,-0.0152324,0.136624,0.12711,-0.000435578,0.0101309,0.189707,0.0179967,0.229833,0.307552,-0.180214,-0.104274,0.123376,0.246527,-0.102358,0.109127,0.0622009,-0.0950887,0.101814,0.135338,0.173086,0.0775759,0.180497,0.00137881,-0.0404197,0.0865266,0.468272,0.410578,-0.224877,0.252016,0.353113,0.17261,0.304933
-351545,0.999746,0.0161914,7,127,0,351576,-3.57359,-2.52892,-1.08121,-0.916853,-1.70642,0.25628,-0.0261884,0.801837,1.95567,-0.340173,0.525977,0.67603,0.871802,0.0886679,0.162866,1.67541,0.052325,1.22507,2.17322,-0.615301,-0.537341,0.388608,1.45054,-0.793414,-0.184227,0.420946,-0.529842,0.454638,0.59884,1.18471,0.432597,1.31307,-0.253782,-0.736481,-0.21022,1.83154,1.51534,-0.695298,1.0791,1.30211,0.0308905,-0.0590116,-0.0248818,-0.0136326,-0.0366253,0.00904261,-0.0459772,0.0689125,-0.00595114,0.0116105,0.00329612,0.0110151,-0.00976213,0.0272472,-0.0382118,0.000965097,-0.0140521,-0.019694,-0.0292207,1.99341,0.807171,0.203412,0.240035,1.36193,-0.155772,-0.132093,-0.245848,0.0369228,-0.00377301,0.115522,0.281758,-0.0490094,0.0757786,0.097397,0.125602,0.0127746,0.0234645,0.24138,0.00753858,0.176498,0.3131,-0.0886477,-0.0774158,0.0559875,0.208982,-0.114309,-0.0265419,0.0606466,-0.0763354,0.0655006,0.0862761,0.170684,0.0623252,0.189176,-0.036563,-0.106106,-0.056165,0.489337,0.404857,-0.185764,0.288305,0.347887,0.144072,0.267172
