# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 1973870797 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-210521,0.933458,0.0805087,6,63,0,210549,-3.21494,-2.55806,-0.845166,-1.05507,-1.97774,1.32554,-0.301189,0.387226,1.03644,0.237101,0.537612,0.55883,0.297931,-0.593186,0.275999,0.600575,-0.373985,0.713664,1.72324,-0.790313,-0.546358,-0.439144,0.332597,-1.00503,-0.315183,0.794079,-1.31275,0.113083,0.823893,0.963458,1.06654,0.966448,-0.167681,-0.145824,0.034216,-0.0736451,-0.0247994,-0.01544,-0.0244103,-0.00890184,-0.0382392,0.0111203,0.0196954,0.00544277,0.0133454,-0.00783113,0.0364579,-0.0228125,-0.00234925,-7.46516e-05,0.478895,0.134208,1.40799,-0.163908,-0.204617,-0.383554,0.25707,-0.0584113,0.0750969,0.201002,0.0459823,0.104262,0.108377,0.0577794,-0.11504,0.053526,0.116473,-0.0725291,0.138405,0.334197,-0.15327,-0.105958,-0.0851657,0.0645024,-0.194912,-0.0611252,0.154,-0.254589,0.0219308,0.159782,0.186849,0.206841,0.187429,-0.0325193,-0.0282804,0.193936
-210528,0.906098,0.0805087,6,63,0,210550,-3.20085,-2.53739,-1.03546,-1.10337,-1.04662,1.40449,-1.20205,0.51423,1.36667,-0.328409,0.504558,0.694303,0.691967,-0.0553517,0.207913,0.907402,-0.327679,0.155272,2.70154,-1.7498,-1.13269,-0.0475517,0.543511,-1.52791,-0.684065,1.48209,-1.17571,1.1957,0.587286,1.23074,1.16522,1.18018,-0.0694677,0.614153,0.033706,-0.0697991,-0.0251932,-0.0187919,-0.0427001,0.000618163,-0.0316366,0.0184899,0.0337321,0.00500128,0.020319,-0.00435622,0.0336315,-0.0276847,-0.0058567,-0.0160499,2.89856,0.239598,1.40082,-0.145722,-0.155279,-0.147293,0.197656,-0.169167,0.0723686,0.192334,-0.0462177,0.0710075,0.0977107,0.0973819,-0.00778976,0.0292601,0.127701,-0.046115,0.0218517,0.380193,-0.246253,-0.159406,-0.00669205,0.0764894,-0.215026,-0.0962698,0.208578,-0.16546,0.168273,0.08265,0.173205,0.163984,0.166088,-0.00977634,0.0864309,0.140732
-210535,0.897642,0.0805087,6,63,0,210555,-3.18619,-2.54109,-1.1774,-0.956344,-1.44426,1.13769,-1.27884,0.343202,1.4665,-0.792193,0.382763,0.537423,0.940431,-0.0876472,-0.0970959,0.72598,-0.48351,0.519735,2.71093,-1.28573,-1.68109,0.00827535,0.32245,-1.64472,-0.288301,1.44195,-1.1285,0.997837,0.529596,1.32215,1.22994,1.24625,-0.046045,0.46345,0.0335948,-0.0754598,-0.0196921,-0.0250757,-0.0398298,-0.000768003,-0.0327896,0.0196567,0.0406373,0.00663359,0.0186,-0.00386021,0.0340558,-0.0249496,-0.00473652,-0.0174691,3.95101,0.315796,1.39927,-0.187058,-0.151938,-0.229455,0.180749,-0.203175,0.0545258,0.232988,-0.125859,0.0608111,0.0853824,0.14941,-0.0139249,-0.015426,0.115339,-0.0768172,0.0825723,0.430695,-0.204269,-0.267081,0.00131474,0.0512288,-0.261302,-0.0458034,0.229088,-0.17929,0.15853,0.0841389,0.210055,0.195406,0.197996,-0.00731535,0.07363,0.158874
-210538,0.974423,0.0805087,6,63,0,210562,-3.2018,-2.56336,-0.760605,-1.41554,-2.41543,2.22113,-0.30586,0.663346,1.07008,0.328019,1.06733,0.300637,-0.0487545,-0.480849,0.631646,0.739609,-0.59361,0.450684,1.39436,-1.2209,-0.692453,-0.371406,0.408782,-1.13041,-0.0848187,1.10118,-1.64152,0.212466,0.802622,1.34687,1.12508,0.978903,-0.0510264,0.315317,0.0343645,-0.0719797,-0.0250577,-0.00933905,-0.0304681,0.00468578,-0.0347991,0.00444701,0.0215077,-0.00380389,0.00744017,-0.0102846,0.0349673,-0.0340785,-0.00596829,0.00273279,0.829119,0.149814,1.41008,-0.125142,-0.232897,-0.397409,0.36544,-0.0503229,0.10914,0.17606,0.0539687,0.175607,0.0494635,-0.00802153,-0.0791136,0.103924,0.121687,-0.0976661,0.0741506,0.229413,-0.200873,-0.113929,-0.0611071,0.0672566,-0.185985,-0.0139552,0.181176,-0.270078,0.0349568,0.132055,0.221599,0.185108,0.161058,-0.00839534,0.0518788,0.164529
-210534,0.999853,0.0805087,6,63,0,210561,-3.15701,-2.54381,-1.52333,-1.90829,-1.13735,0.838558,-1.64734,0.430404,0.912897,-0.388426,-0.369558,0.441243,0.838738,-0.633404,-0.00781444,0.717335,-0.899654,0.435187,2.72774,-1.64519,-1.34276,-0.544286,0.0285884,-1.8227,-0.912477,1.42538,-2.33463,0.89631,0.598743,0.553846,0.680769,1.20765,-0.0648202,0.316049,0.0338462,-0.0707945,-0.0181031,-0.0126756,-0.0389718,-0.0223644,-0.0346248,0.0232224,0.0320277,0.0130648,0.0123017,-0.0105299,0.0351054,-0.0288994,-0.0064027,-0.0029366,0.962014,0.126794,1.40279,-0.196927,-0.246691,-0.14703,0.108403,-0.212957,0.0556398,0.118013,-0.0502132,-0.0477741,0.057041,0.108427,-0.0818823,-0.0010102,0.0927324,-0.116301,0.0562581,0.352624,-0.212679,-0.173583,-0.0703617,0.00369573,-0.235626,-0.117959,0.184264,-0.301806,0.115869,0.0774016,0.0715975,0.0880054,0.156117,-0.00837953,0.0408567,0.129273
-210535,0.999417,0.0805087,5,63,0,210560,-3.15072,-2.54248,-1.89439,-2.01654,-1.30822,1.0234,-1.7967,0.798921,1.06364,-0.0378266,-0.209847,0.499692,0.604304,-0.645186,0.1563,0.728837,-0.966258,0.645501,2.494,-1.22548,-1.48976,-0.687035,0.113255,-2.18086,-0.996177,1.25649,-2.39496,0.712592,0.555863,0.989725,0.71897,1.26511,-0.428556,0.258944,0.0336588,-0.0708339,-0.0239606,-0.0147194,-0.0339646,-0.0232848,-0.0286557,0.0195347,0.0310276,0.0124642,0.0191072,-0.0102123,0.0347511,-0.0319117,-0.00544465,0.000645857,0.874683,0.113728,1.40016,-0.230362,-0.245216,-0.159082,0.124447,-0.218483,0.0971506,0.129341,-0.00459981,-0.0255179,0.0607637,0.0734848,-0.0784562,0.0190064,0.0886283,-0.117499,0.0784944,0.303276,-0.149021,-0.181158,-0.083545,0.0137721,-0.265197,-0.121137,0.152792,-0.291233,0.0866529,0.0675942,0.120353,0.0874284,0.15384,-0.0521134,0.0314882,0.121602
-210542,0.772954,0.0805087,6,63,0,210571,-3.16118,-2.54111,-1.76143,-1.87285,-1.59194,1.0538,-1.99728,0.614819,1.06696,-0.0675845,-0.474749,0.578008,0.395924,-0.662317,0.33459,0.676774,-0.872099,0.667958,2.52204,-1.49868,-1.63038,-0.749882,0.0397131,-2.18487,-0.73453,1.13715,-2.35245,0.814064,0.639593,0.810933,0.648789,1.02833,-0.519629,-0.187338,0.0337286,-0.0717181,-0.0208404,-0.00924818,-0.0408991,-0.0220815,-0.0236254,0.0186089,0.0273192,0.0143692,0.0199543,-0.00676229,0.0381504,-0.027089,-0.00892233,0.00652064,1.07252,0.134007,1.40114,-0.227925,-0.242342,-0.205993,0.136359,-0.258443,0.079556,0.138061,-0.00874526,-0.0614313,0.0747927,0.0512316,-0.0857021,0.0432951,0.0875729,-0.112847,0.086432,0.326345,-0.193926,-0.210967,-0.0970328,0.00513877,-0.282716,-0.0950463,0.147144,-0.304402,0.105338,0.0827617,0.104933,0.0839516,0.133063,-0.0672387,-0.024241,0.129397
-210541,0.999868,0.0805087,5,63,0,210571,-3.16321,-2.55519,-1.06114,-1.18356,-2.04571,1.20408,-2.0528,0.558418,1.0336,-0.835219,-0.302565,0.683402,-0.140316,-0.613991,-0.27616,0.400493,-0.959672,0.987242,2.90555,-1.14963,-2.05862,-0.195433,0.146959,-1.45996,-0.240121,0.606478,-2.09192,0.367868,0.271594,0.777471,0.766059,1.28947,-0.983589,0.0792192,0.0340011,-0.0727563,-0.0241723,-0.00779863,-0.0385796,-0.00101379,-0.0317215,0.02502,0.0230869,0.0104409,0.0176435,-0.0129728,0.0414781,-0.0275717,-0.00113035,-0.00230819,1.93826,0.170304,1.40496,-0.129805,-0.14478,-0.250243,0.14729,-0.25111,0.068309,0.126436,-0.102169,-0.0370115,0.0835977,-0.0171643,-0.0751069,-0.0337814,0.0489907,-0.117393,0.120765,0.355423,-0.140629,-0.251822,-0.0239065,0.0179769,-0.178591,-0.029373,0.0741879,-0.255895,0.0449998,0.0332229,0.0951047,0.0937087,0.157735,-0.120318,0.00969055,0.122326
-210536,0.827807,0.0805087,6,63,0,210568,-3.1995,-2.55461,-0.761788,-1.69065,-1.29611,1.17343,-0.210398,0.33426,1.15377,-0.0441218,0.735472,0.0643793,0.783044,-0.631191,0.240786,0.758251,-0.697335,0.0550197,1.46703,-1.65307,-0.927309,-0.299636,0.246722,-2.03547,-0.839185,1.39761,-1.29282,0.306489,0.687665,1.84922,1.37819,0.783149,-0.297013,0.506229,0.0341919,-0.0723989,-0.0264005,-0.0277224,-0.030005,-0.013051,-0.0335993,3.64063e-05,0.0302591,0.00100803,0.0130775,-0.000657026,0.0292031,-0.0283756,-0.0075739,-0.0106963,1.40012,0.162869,1.40765,-0.104855,-0.232707,-0.178401,0.161514,-0.0289598,0.0460086,0.158808,-0.00607307,0.101233,0.00886137,0.107781,-0.0868791,0.0331426,0.104368,-0.0959834,0.00757309,0.201927,-0.227533,-0.127638,-0.0412428,0.0339596,-0.280169,-0.115508,0.192371,-0.177947,0.0421862,0.0946525,0.254532,0.189699,0.107795,-0.0408818,0.069679,0.137643
-210533,0.949059,0.0805087,6,63,0,210567,-3.17364,-2.55351,-1.42768,-1.23909,-2.11711,1.23918,-1.70243,0.635625,1.03272,-0.523073,0.208295,0.836708,-0.0597848,-0.469883,-0.182135,0.591867,-0.688954,0.713485,2.79486,-1.16622,-1.80955,-0.642536,0.119021,-1.27463,-0.348755,0.753581,-1.75447,0.490444,0.38294,0.140355,0.736239,1.15047,-0.392683,-0.0027774,0.0340824,-0.072754,-0.0226415,-0.00370952,-0.0371747,0.00221222,-0.0363742,0.0260454,0.0243329,0.00815304,0.0170981,-0.0147099,0.0401105,-0.0300623,-0.00796065,-0.00670412,1.0206,0.151265,1.40611,-0.213768,-0.185531,-0.316997,0.185543,-0.254907,0.0951729,0.15463,-0.0783203,0.0311883,0.125281,-0.00895164,-0.0703561,-0.0272713,0.0886209,-0.103158,0.106831,0.418478,-0.174619,-0.270946,-0.0962077,0.0178212,-0.190852,-0.0522195,0.112834,-0.262699,0.0734347,0.057338,0.0210155,0.110238,0.172261,-0.0587969,-0.000415863,0.149731
-210539,0.886456,0.0805087,6,63,0,210565,-3.15137,-2.55079,-1.46079,-1.68689,-0.676881,0.752514,-1.00763,-0.0276776,0.890729,-0.0980133,0.636226,0.398018,0.283999,-1.3246,-0.199444,0.616989,-1.0595,1.27272,2.28444,-0.931311,-1.599,-0.950126,0.311571,-2.02661,-0.176495,0.431204,-1.40355,0.220732,0.26844,1.25804,0.728302,0.928793,-0.723465,-0.360943,0.0340114,-0.0845159,-0.038348,-0.0136772,-0.0366114,-0.000430082,-0.0384216,0.0148304,0.0283252,0.00182205,0.022016,-0.00672381,0.0390793,-0.0257059,-0.0035897,-0.0104119,1.8872,0.173338,1.40511,-0.184321,-0.212848,-0.0854077,0.094951,-0.127142,-0.00349232,0.112391,-0.0123672,0.0802779,0.0502213,0.0358345,-0.167136,-0.0251656,0.0778507,-0.133686,0.16059,0.288247,-0.117511,-0.201759,-0.119885,0.0393135,-0.255714,-0.0222699,0.0544086,-0.177098,0.0278517,0.0338713,0.158738,0.091896,0.117194,-0.0912856,-0.0455432,0.126178
-210534,0.990691,0.0805087,6,63,0,210565,-3.1755,-2.55079,-0.47485,-1.38341,-1.93993,0.951891,-0.850561,0.634362,0.886244,-1.16104,0.702069,0.52503,0.336788,-0.60851,0.171344,0.604717,-0.670402,-0.170385,2.50657,-1.47933,-1.11983,-1.18978,0.318664,-1.62221,-1.34431,1.50437,-1.89297,0.360995,0.526593,0.992055,1.04273,1.25042,-0.00902299,0.547567,0.034012,-0.0703838,-0.0178508,-0.0205006,-0.0267209,0.000110412,-0.0422339,0.0269449,0.0340876,0.0130213,0.0147205,-0.00428558,0.0368463,-0.0313536,-0.00817658,0.00273676,1.55727,0.18744,1.40512,-0.0713242,-0.207793,-0.291385,0.142977,-0.127757,0.0952833,0.133117,-0.174392,0.105453,0.0788613,0.0505868,-0.0914003,0.0257365,0.0908306,-0.100697,-0.0255924,0.376496,-0.222201,-0.168203,-0.178709,0.0478645,-0.243661,-0.20192,0.225962,-0.284331,0.0542227,0.0790961,0.14901,0.156622,0.187818,-0.00135528,0.0822465,0.150204
-210534,0.71818,0.0805087,6,63,0,210557,-3.16082,-2.54607,-0.631531,-1.26495,-1.84986,0.450708,-0.750736,0.639084,1.07973,-1.25284,0.781164,0.606868,0.260893,-0.507612,0.245569,0.579389,-0.723237,0.150238,2.26581,-1.58027,-1.21967,-1.14229,0.3665,-1.60855,-1.08456,1.33419,-1.82707,0.394954,0.545002,0.805118,1.15892,1.14588,-0.0389644,0.501067,0.0337786,-0.0748252,-0.0199732,-0.0200924,-0.0232205,0.00648854,-0.0406665,0.0264279,0.0327897,0.0103767,0.0190213,-0.00727979,0.0367702,-0.0288927,-0.0103036,0.00311155,1.27623,0.181092,1.40184,-0.101234,-0.202771,-0.296532,0.0722486,-0.120343,0.102445,0.173081,-0.20083,0.125221,0.0972809,0.0418211,-0.0813702,0.0393648,0.092876,-0.115935,0.0240832,0.36321,-0.253317,-0.195512,-0.183109,0.05875,-0.257851,-0.173855,0.213871,-0.29288,0.0633112,0.0873637,0.12906,0.185776,0.183684,-0.006246,0.080321,0.1603
-210530,0.964909,0.0805087,5,63,0,210556,-3.16714,-2.54467,-1.26672,-1.50628,-1.34613,0.594711,-0.829055,0.828674,1.19034,0.26387,0.286615,0.313312,0.0394599,-1.13957,0.17405,0.639694,-0.717287,0.270007,1.98255,-1.52319,-0.926975,-1.1213,0.193164,-1.79878,-1.43292,0.763454,-1.46705,0.40936,0.551651,1.13817,1.09248,1.14954,-0.225251,0.144326,0.0338921,-0.0773331,-0.0192622,-0.0220404,-0.0232115,-0.00260179,-0.0391099,0.0233081,0.0316612,0.00483131,0.0128848,-0.0090158,0.0415579,-0.0297914,-0.0048498,-0.00565874,1.12418,0.15066,1.40343,-0.179994,-0.214035,-0.191279,0.0845056,-0.117805,0.117751,0.169142,0.0374947,0.0407266,0.0445201,0.00560707,-0.161928,0.0247316,0.0908975,-0.101923,0.0383668,0.28171,-0.216437,-0.131719,-0.159332,0.0274477,-0.255599,-0.203612,0.108483,-0.208461,0.0581681,0.0783871,0.161729,0.155237,0.163345,-0.0320071,0.020508,0.142095
-210532,0.993724,0.0805087,6,63,0,210554,-3.14457,-2.54484,-0.680398,-1.66558,-1.50215,1.49006,-0.449541,0.240572,1.07351,-0.368428,0.871184,0.444245,0.171427,-0.73726,-0.112363,0.642225,-1.03399,0.378027,2.54841,-1.73906,-1.89124,-1.19989,-0.150132,-1.4762,-0.516066,1.21605,-2.04637,0.494836,1.17087,-0.0608013,1.3526,1.01976,-0.825089,0.110567,0.0337817,-0.0701004,-0.018758,-0.019555,-0.038841,-0.010749,-0.0318424,0.011906,0.0249402,0.00819566,0.0139169,-0.00730476,0.0267765,-0.0216563,-0.00329496,-0.00932283,1.63845,0.160438,1.40188,-0.0852814,-0.208764,-0.18828,0.186765,-0.0563457,0.0301534,0.134554,-0.046179,0.109195,0.0556819,0.0214868,-0.0924086,-0.0140837,0.0804969,-0.129601,0.0473821,0.319419,-0.217975,-0.237049,-0.150395,-0.0188177,-0.185027,-0.064684,0.15242,-0.256493,0.062023,0.146758,-0.00762087,0.169535,0.127818,-0.103417,0.0138586,0.125341
-210529,0.809092,0.0805087,6,63,0,210557,-3.24408,-2.56508,-0.585506,-0.720922,-1.72584,1.33791,-0.297353,0.53519,1.00957,-0.1285,0.613401,0.761388,0.590977,-0.0931537,0.158446,0.749282,-0.401475,0.379536,2.18752,-0.888304,-0.885764,0.557889,0.620083,-0.781769,-0.0533125,1.16916,-1.11855,0.869494,-0.119654,1.60457,0.720158,0.867221,-0.11209,0.594794,0.0346256,-0.0697157,-0.0248277,-0.02168,-0.033814,-0.0140276,-0.0420686,0.0222919,0.0297082,0.00107836,0.00995113,-0.00504868,0.035701,-0.0247444,0.00234616,-0.0118232,1.11495,0.178934,1.41376,-0.0992196,-0.122167,-0.292461,0.226721,-0.0503894,0.090693,0.171081,-0.0217755,0.103947,0.129025,0.100147,-0.0157858,0.0268502,0.126973,-0.0680339,0.064316,0.370697,-0.150532,-0.150101,0.0945396,0.105079,-0.132478,-0.00903432,0.198125,-0.189549,0.147344,-0.0202766,0.27191,0.122038,0.146959,-0.0189948,0.100794,0.16946
-210514,0.915201,0.0805087,5,31,0,210548,-3.21809,-2.55889,-0.621219,-0.754846,-1.61932,1.12354,-0.0990493,0.53846,0.944796,-0.287536,0.292175,0.438712,0.16327,-0.0964552,0.346802,0.603173,-0.295651,0.634338,1.82904,-0.648635,-0.709108,-0.0178467,0.162908,-1.25498,-0.326514,1.25891,-1.09834,0.64251,0.783952,0.86776,0.86201,0.970476,0.0196217,0.815616,0.0341505,-0.0643958,-0.0248641,-0.014393,-0.0351643,-0.00665982,-0.0314921,0.00573728,0.0220787,-0.000401769,0.0151219,-0.0015581,0.0332938,-0.024115,-0.00519121,-0.0113308,0.954058,0.201709,1.40706,-0.128287,-0.155882,-0.334405,0.23202,-0.0204546,0.111197,0.195109,-0.0593787,0.0603367,0.0905979,0.0337167,-0.0199188,0.0716176,0.124561,-0.0610544,0.130996,0.377712,-0.133949,-0.146437,-0.00368549,0.0336419,-0.259164,-0.0674281,0.259976,-0.226817,0.132684,0.161893,0.1792,0.178013,0.200412,0.00405206,0.168432,0.206509
-210520,0.982254,0.0805087,5,31,0,210540,-3.2039,-2.54686,-0.50675,-0.604273,-0.754871,1.07528,-1.03535,0.490428,0.94403,0.124427,0.533312,0.499662,0.365889,-0.271354,0.12156,0.536332,-0.335682,0.330973,1.70706,-0.817678,-0.763811,-0.30537,0.524901,-0.69841,0.0417825,0.853603,-0.768251,0.339722,0.597501,1.05059,0.96146,0.910757,0.0453569,0.149056,0.0338718,-0.0775827,-0.0191313,-0.0197547,-0.0190768,0.00578966,-0.0327368,0.0220112,0.0365006,0.00956666,0.00187001,-0.0109051,0.0373899,-0.0323502,-0.0112744,-0.00197583,0.341222,0.129305,1.40315,-0.112174,-0.133761,-0.167098,0.238024,-0.229185,0.108561,0.20897,0.027543,0.118054,0.110605,0.080993,-0.0600668,0.0269085,0.118722,-0.0743064,0.073264,0.377873,-0.181001,-0.169077,-0.0675965,0.116192,-0.1546,0.00924894,0.188953,-0.17006,0.0752007,0.132262,0.232557,0.212828,0.201605,0.0100402,0.0329949,0.221359
-210526,0.648239,0.0805087,5,31,0,210555,-3.18615,-2.54993,-0.900916,-0.867788,-1.71429,0.837987,0.0356402,0.282154,0.909103,0.0455291,0.506135,0.466121,0.371863,-0.293366,0.150387,0.621591,-0.306275,0.702304,1.78632,-1.00969,-0.603844,-0.115479,0.130114,-1.18783,-0.279685,1.10793,-0.997226,0.509237,0.754526,0.731462,0.874221,0.885092,-0.617053,-0.17114,0.0338182,-0.0721138,-0.0260142,-0.0237278,-0.0267126,-0.000947476,-0.0354193,0.0106939,0.0309542,-0.00333634,0.0193717,-0.000245493,0.0356155,-0.0222561,-0.00826902,-0.0157883,0.293116,0.123291,1.4024,-0.205162,-0.197618,-0.390387,0.190831,0.0081162,0.0642538,0.207026,0.0103682,0.11526,0.106148,0.0846828,-0.066807,0.034247,0.141552,-0.0697467,0.159933,0.406792,-0.229933,-0.137511,-0.0262976,0.0296303,-0.2705,-0.0636916,0.252304,-0.227094,0.115967,0.171825,0.166573,0.199083,0.201558,-0.140519,-0.0389731,0.227726
-210523,1,0.0805087,5,31,0,210549,-3.17195,-2.54343,-0.585199,-0.964508,-0.967072,1.26578,-1.19013,0.576178,0.898551,-0.318733,0.299661,0.296875,0.288162,-0.250993,0.132067,0.480707,-0.487614,-0.123352,1.87447,-0.979528,-1.27238,-0.210479,0.381004,-1.08318,-0.524338,0.810015,-1.28783,0.240755,0.133299,1.2616,0.869137,0.868467,0.0453906,0.618235,0.0336451,-0.0723377,-0.0172267,-0.0148626,-0.0302243,-0.0106952,-0.0289945,0.0201201,0.0150662,0.00622462,0.00424129,-0.00899619,0.0359573,-0.0311999,0.000150972,-0.000439012,1.35723,0.196909,1.39997,-0.0989103,-0.163021,-0.163455,0.213942,-0.201156,0.0973856,0.151873,-0.0538722,0.0506486,0.0501778,0.0487051,-0.0424228,0.022322,0.0812491,-0.0824164,-0.0208489,0.316822,-0.16556,-0.215058,-0.0355752,0.0643974,-0.183079,-0.0886236,0.136909,-0.217668,0.0406924,0.0225302,0.213236,0.146902,0.146788,0.00767192,0.104494,0.16902
-210522,0.973645,0.0805087,6,63,0,210548,-3.17343,-2.55133,-1.16464,-1.15314,-1.903,1.05836,-0.196982,0.313111,1.0457,0.0569606,0.166379,0.496971,0.244708,-0.493749,0.0723551,0.65665,-0.567077,0.972986,1.93355,-1.05801,-0.740657,-0.166864,0.149466,-1.42389,-0.422017,1.1874,-1.27586,0.604206,0.848778,0.630536,0.989725,0.919516,-0.507281,0.000822683,0.0340183,-0.074598,-0.0295769,-0.0191751,-0.0419716,-0.00579397,-0.0459772,0.010105,0.0317632,0.000200066,0.024524,-0.00480222,0.0343502,-0.0242388,-0.00799738,-0.0115932,1.02342,0.186001,1.4052,-0.214131,-0.212016,-0.349887,0.194591,-0.0362171,0.0575686,0.192263,0.0104728,0.0305904,0.0913731,0.044992,-0.0907808,0.0133032,0.120732,-0.104263,0.178893,0.355503,-0.194526,-0.136177,-0.0306796,0.0274809,-0.261797,-0.0775921,0.218315,-0.23458,0.111089,0.156056,0.11593,0.181971,0.169062,-0.0932687,0.000151259,0.18386
-210529,0.930283,0.0805087,6,63,0,210551,-3.2273,-2.54819,-0.580515,-0.958337,-1.02982,1.26698,-1.08662,0.94718,0.679978,-0.44753,1.04672,0.34874,0.826549,-0.14639,0.523192,0.798104,-0.401592,0.560167,2.23354,-0.864523,-0.669216,-0.423742,0.480998,-1.58291,-0.410187,1.09039,-1.21038,0.618417,0.627093,1.42332,1.34324,1.1869,0.566186,0.993022,0.0339457,-0.063741,-0.0240274,-0.0212168,-0.0285978,-0.0118491,-0.0283732,0.0147009,0.0207464,0.00673372,0.00490386,-0.00607056,0.0379476,-0.0251511,-0.00480008,-0.00026662,1.43846,0.212146,1.40419,-0.102683,-0.169513,-0.182157,0.224106,-0.192205,0.16754,0.120276,-0.0791602,0.185146,0.061686,0.146202,-0.0258938,0.0925436,0.141171,-0.0710346,0.0990838,0.395073,-0.152919,-0.118373,-0.0749526,0.0850801,-0.279989,-0.0725549,0.192871,-0.214095,0.109387,0.110922,0.251761,0.237596,0.209942,0.100148,0.175648,0.176882
-210528,0.9994,0.0805087,6,63,0,210551,-3.23735,-2.55997,-0.236697,-0.851148,-1.12029,1.1388,-0.0689445,0.489998,1.58064,-0.312976,0.312907,0.774964,0.102024,-0.16505,0.429846,0.810414,-0.374591,0.627824,1.92831,-1.35501,-1.16218,-0.364906,0.403328,-1.11404,-0.419182,1.00799,-0.961255,0.596047,1.01115,0.959263,1.40781,1.06207,-0.0191063,0.730877,0.0341677,-0.0795794,-0.0225113,-0.00848239,-0.0174554,-0.0164578,-0.0446541,0.0115409,0.028876,-0.00146989,0.0102474,-0.000737669,0.0363838,-0.0300968,-0.00462822,-0.0107718,1.39583,0.214797,1.40731,-0.0430331,-0.154745,-0.203676,0.207042,-0.0125346,0.089085,0.287372,-0.0569012,0.0568887,0.140894,0.0185487,-0.0300073,0.0781491,0.147339,-0.0681032,0.114143,0.350581,-0.246351,-0.211292,-0.0663425,0.0733278,-0.20254,-0.0762103,0.18326,-0.174763,0.108366,0.183834,0.174401,0.25595,0.193091,-0.00347366,0.132879,0.181807
-210527,0.870156,0.0805087,5,31,0,210553,-3.22156,-2.5539,-0.647122,-0.906915,-1.05974,0.964572,-0.575988,1.04985,1.08503,0.710259,0.543404,0.681464,0.436307,-0.397325,0.174621,0.824649,-0.475621,0.309413,2.58181,-0.712448,-0.853146,0.0746265,0.232234,-1.02121,-0.502754,1.12201,-1.36205,0.652745,1.0964,1.17988,1.15863,1.36011,-0.268466,0.873735,0.0341536,-0.0644582,-0.0280222,-0.0278612,-0.0323984,-0.00323867,-0.0439665,0.0112111,0.0170761,0.00828673,0.0178039,-0.00965418,0.0341489,-0.0222242,0.00551562,-0.00207063,2.34861,0.228821,1.40711,-0.096622,-0.135412,-0.158229,0.144021,-0.086001,0.156754,0.162006,0.106049,0.0811359,0.10175,0.0651451,-0.0593247,0.0260728,0.123129,-0.0710151,0.0461986,0.385492,-0.106376,-0.127384,0.0111425,0.0346749,-0.152478,-0.0750663,0.167528,-0.203369,0.0974616,0.163705,0.176168,0.172995,0.203078,-0.0400848,0.130458,0.14931
