# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1973870976 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-210530,0.991101,0.08623,5,31,0,210553,-3.16957,-2.56325,-1.81304,-0.964534,-1.5097,1.61969,-0.946249,0.036998,0.889267,-0.106104,0.59947,0.227592,0.037223,-0.596459,0.103448,0.30262,-0.628705,0.151149,2.00706,-1.1182,-1.01135,-0.489202,0.260307,-1.22406,-0.00562366,0.689891,-1.52072,0.0131143,0.190509,0.746306,0.735291,0.698225,-0.767311,0.424101,0.0343651,-0.0723471,-0.019859,-0.0130543,-0.0317962,-0.0196352,-0.0431937,0.0210767,0.0247084,-0.00271553,0.020107,-0.00798674,0.0384452,-0.0334226,-0.0190987,-0.00593115,1.00034,0.189337,1.41009,-0.343218,-0.182591,-0.285794,0.306615,-0.17913,0.00700391,0.168343,-0.020086,0.113483,0.0430843,0.00704651,-0.112913,0.0195833,0.0572876,-0.119017,0.0286134,0.379946,-0.21168,-0.191455,-0.0926085,0.0492774,-0.231721,-0.00106459,0.1306,-0.287881,0.00248261,0.0360644,0.14128,0.139194,0.132178,-0.145256,0.0802846,0.189305
-210523,0.956548,0.08623,5,31,0,210551,-3.17229,-2.56006,-1.6437,-1.23808,-1.65237,0.678561,-0.916508,0.420498,0.733656,0.286113,0.606296,0.446233,0.500685,-0.546063,-0.0982183,0.475998,-0.769459,0.221197,1.20559,-1.27628,-1.30339,-0.323639,0.496081,-1.645,-0.721442,1.16913,-1.37372,0.145683,0.521906,1.13636,0.702122,0.670084,-0.484232,0.713245,0.0343401,-0.0651924,-0.0261615,-0.0191563,-0.0401401,-0.0162957,-0.0381403,0.0240257,0.0249937,-0.00535979,0.0207432,-0.0114373,0.0336677,-0.0293063,-0.00263007,-0.00734048,0.916786,0.161458,1.40973,-0.27717,-0.208773,-0.278633,0.114423,-0.154547,0.0709069,0.123713,0.0482461,0.102237,0.0752464,0.0844284,-0.0920804,-0.0165622,0.0802655,-0.129751,0.0372995,0.203294,-0.215214,-0.219786,-0.0545739,0.0836522,-0.27739,-0.121654,0.197146,-0.231644,0.0245659,0.088007,0.19162,0.118396,0.112994,-0.0816542,0.120272,0.168626
-210521,0.945264,0.08623,5,31,0,210548,-3.1845,-2.54983,-0.755218,-1.41488,-1.78809,1.50644,-0.899167,0.33986,1.19012,-0.227582,0.699045,0.185671,-0.00613818,-0.947435,0.0309934,0.621493,-0.589588,0.635941,2.52161,-1.42336,-1.221,-0.332382,-0.10252,-1.6265,-0.550827,0.929987,-1.63515,0.413966,0.442893,0.719939,0.984921,1.11002,-0.365292,0.254325,0.0340182,-0.0770266,-0.0236973,-0.0257217,-0.0358511,0.00510109,-0.0443405,0.0131963,0.0264448,0.00917897,0.0162658,-0.00369223,0.0353528,-0.0261181,-0.0069995,-0.00413642,2.69743,0.247348,1.4052,-0.113738,-0.213084,-0.269291,0.226874,-0.135417,0.0511838,0.179235,-0.0342744,0.105278,0.0279625,-0.000924426,-0.142686,0.00466769,0.0935985,-0.0887935,0.0957744,0.379761,-0.214361,-0.183886,-0.0500576,-0.0154397,-0.244955,-0.082956,0.140058,-0.246257,0.0623444,0.0667008,0.108425,0.148332,0.167172,-0.055014,0.038302,0.150603
-210528,0.886403,0.08623,5,31,0,210544,-3.15985,-2.5499,-0.858179,-1.23684,-1.41473,0.707111,-1.46422,0.658444,1.04093,-0.911282,0.545478,0.288609,0.81561,0.170103,0.0759882,0.499776,-0.89934,0.100376,2.12119,-1.02885,-1.22853,-0.576555,0.448998,-1.54423,-0.437603,1.14202,-1.32595,0.457198,0.471689,1.16413,1.13021,0.9115,-0.679052,0.322186,0.0338656,-0.069661,-0.0230104,-0.00542648,-0.0276904,-0.0117592,-0.0293844,0.0109423,0.0260856,0.00831873,0.00696224,-0.00652662,0.034815,-0.02506,-0.00164836,-0.00693758,0.407958,0.104137,1.40306,-0.139919,-0.201656,-0.23066,0.115288,-0.238729,0.107354,0.169715,-0.148577,0.0889355,0.0470552,0.132978,0.0277338,0.0123892,0.0814842,-0.14663,0.0163654,0.345842,-0.167746,-0.200302,-0.0940024,0.0732053,-0.251774,-0.0713474,0.186197,-0.216186,0.0745423,0.0769049,0.189801,0.184271,0.148612,-0.110714,0.0525297,0.163041
-210532,0.997346,0.08623,6,95,0,210558,-3.22973,-2.57153,-1.00279,-1.15283,-1.88935,2.01738,-0.162001,0.756463,1.27187,0.556739,0.275494,0.624258,0.0892765,-0.993857,0.19367,1.00603,-0.689023,1.08501,2.5107,-1.38287,-1.00956,0.0914733,0.414332,-1.32989,-0.590396,1.22109,-1.56522,0.716735,1.04315,1.07769,0.916191,1.08388,0.248911,0.321786,0.0347021,-0.0785329,-0.0251212,-0.0308436,-0.0395359,0.00224939,-0.040072,0.0194375,0.0265609,0.00098833,0.021205,-0.00732371,0.0355452,-0.0293969,-0.0090323,-0.0110297,3.20384,0.238544,1.41485,-0.133641,-0.153638,-0.251793,0.268856,-0.0215898,0.100814,0.169502,0.0741966,0.0367151,0.0831949,0.0118979,-0.132451,0.0258104,0.134074,-0.091826,0.144599,0.3346,-0.184295,-0.134543,0.0121906,0.055218,-0.177235,-0.078682,0.162734,-0.208597,0.0955192,0.13902,0.143623,0.122101,0.144449,0.0331724,0.0428844,0.13327
-210528,0.991233,0.08623,6,63,0,210553,-3.19651,-2.56426,-0.89801,-0.797403,-1.3643,0.770402,-1.27874,0.420401,1.09989,-0.712705,0.536251,0.433284,0.887162,0.246702,0.209469,0.559817,-0.731062,0.200648,2.07932,-1.0095,-1.34832,-0.460696,0.312323,-1.42902,-0.153251,1.35053,-1.22511,0.377942,0.422623,1.15945,1.47609,1.13086,-0.578746,0.199436,0.0343271,-0.0691474,-0.0260324,-0.00593559,-0.0360425,-0.013706,-0.0306931,0.00789394,0.027598,0.00781566,0.00747261,-0.00552012,0.0351171,-0.029559,0.000501302,-0.00359348,0.473281,0.107102,1.40955,-0.139803,-0.124141,-0.212396,0.119937,-0.199076,0.0654485,0.171233,-0.110955,0.0834842,0.0674542,0.138114,0.0384068,0.0326104,0.087153,-0.113813,0.0312371,0.323712,-0.15716,-0.209908,-0.0717217,0.0486228,-0.222471,-0.0238583,0.210252,-0.190727,0.0588386,0.0657945,0.180504,0.2298,0.176054,-0.0901,0.0310485,0.155681
-210524,0.987621,0.08623,5,31,0,210548,-3.19288,-2.54851,-0.479729,-1.1566,-1.05915,1.01172,-0.729746,0.486519,0.808024,-0.32099,0.867138,0.339893,0.422061,-0.573586,0.0584136,0.640139,-0.317397,0.385426,2.00608,-0.659143,-0.579819,-0.367611,0.174216,-1.53567,-0.4311,0.625266,-1.27255,0.346889,0.313631,1.15739,0.649839,0.864139,0.0796798,0.1157,0.0340882,-0.0682715,-0.0259496,-0.0145418,-0.0408205,0.00618861,-0.0335034,0.00902388,0.0259079,0.0180338,0.0105054,-0.00449345,0.0421131,-0.0274609,-0.0051022,-0.00520544,0.350214,0.115395,1.40619,-0.0935442,-0.225529,-0.206527,0.19728,-0.142296,0.0948684,0.15756,-0.0625912,0.169087,0.0662771,0.0822993,-0.111846,0.0113903,0.124823,-0.0618906,0.0751557,0.391173,-0.128529,-0.113061,-0.071682,0.0339711,-0.299446,-0.0840619,0.121923,-0.24814,0.0676414,0.0611562,0.225685,0.126715,0.168502,0.0155371,0.0225609,0.194994
-210526,0.971485,0.08623,5,31,0,210555,-3.2124,-2.5482,-1.20267,-1.05812,-1.78618,1.381,-0.718313,0.515516,1.41293,-0.0696126,0.193214,0.518585,0.295767,-0.326442,0.0574617,0.773896,-0.251725,0.606312,1.96128,-1.55732,-1.35483,-0.0583898,0.437942,-1.01665,-0.562579,1.69451,-1.43044,0.745919,0.897835,0.79977,1.20267,0.897271,-0.518743,0.509254,0.0341042,-0.0769077,-0.0272099,-0.0248857,-0.0287244,-0.0136895,-0.0355964,0.0190409,0.0280362,-0.00888351,0.0214916,-0.00896215,0.0289826,-0.0293983,-0.00381845,-0.00867411,0.709629,0.13424,1.40641,-0.191652,-0.168616,-0.284638,0.22007,-0.114467,0.0821502,0.225157,-0.0110931,0.0307896,0.0826393,0.047132,-0.0520202,0.00915682,0.123324,-0.0401136,0.096619,0.31254,-0.248168,-0.215899,-0.00930472,0.0697883,-0.162008,-0.0896498,0.270028,-0.227948,0.118866,0.143075,0.127448,0.191651,0.142985,-0.0826644,0.0811523,0.159355
-210531,0.902529,0.08623,5,31,0,210548,-3.19295,-2.55345,-1.43058,-1.07299,-1.2391,1.57355,-0.695211,0.886694,0.941949,-0.812886,0.370528,0.572935,0.584119,-0.431818,0.34686,0.687415,-0.773101,0.780432,1.93155,-1.14281,-0.803155,-0.296156,-0.00950617,-1.48855,-0.0961157,0.765348,-1.0092,0.484672,0.34077,1.21193,1.45446,1.40695,0.0982339,0.752698,0.0339829,-0.0740926,-0.025756,-0.0121388,-0.0394233,-0.0114828,-0.0371436,0.0132305,0.0297431,0.00380227,0.00308906,-0.0114238,0.0318715,-0.0267923,0.00077169,0.00141873,0.521413,0.115804,1.40471,-0.229428,-0.17208,-0.19872,0.252357,-0.111494,0.142203,0.151064,-0.130366,0.059423,0.091884,0.0936775,-0.0692525,0.0556274,0.110244,-0.123985,0.125161,0.309771,-0.183276,-0.128805,-0.0474958,-0.00152454,-0.238725,-0.0154145,0.122742,-0.16185,0.0777288,0.0546507,0.194361,0.233258,0.225639,0.0157542,0.120713,0.160374
-210531,0.960239,0.08623,5,31,0,210556,-3.19924,-2.55261,-0.254093,-1.28269,-1.61213,1.24328,-0.912532,0.404896,1.49241,0.551498,0.141631,0.544827,0.548138,-0.109631,0.177198,0.835103,-0.730387,0.384866,2.60379,-0.74916,-1.23975,-0.061858,0.844363,-1.14493,-0.69576,1.72742,-1.22717,0.777229,1.02924,1.09592,0.942793,0.979729,-0.240861,0.206836,0.0341146,-0.0723808,-0.0217355,-0.0256084,-0.0276746,0.00224936,-0.0348519,0.0152323,0.0226471,0.00865628,0.0259515,-0.0024562,0.0404512,-0.0291691,-0.010107,-0.015297,2.25717,0.203576,1.40656,-0.03443,-0.173807,-0.218446,0.168466,-0.12365,0.0548641,0.202224,0.074729,0.0191913,0.0738249,0.0742737,-0.0148552,0.0240106,0.113158,-0.0989687,0.05215,0.352818,-0.101512,-0.167989,-0.00838186,0.114413,-0.155139,-0.0942766,0.234068,-0.166284,0.105316,0.139463,0.1485,0.12775,0.132755,-0.0326371,0.0280267,0.135502
-210547,0.984456,0.08623,5,31,0,210567,-3.18834,-2.54104,-1.35274,-1.22665,-1.28957,0.546134,-0.655467,1.27357,1.21483,-0.986642,-0.701452,0.701214,1.08029,-0.652752,0.405576,0.965708,-0.438778,0.774469,2.58889,-1.51208,-1.48484,-0.416901,0.198936,-2.29036,0.342062,1.11128,-1.71052,0.596059,0.901225,1.73964,1.77574,1.78822,0.163796,1.23194,0.0337042,-0.0736488,-0.0311149,-0.00730061,-0.0454825,-0.0102776,-0.0313207,0.0170179,0.0295195,0.00304191,0.00767644,-0.0100866,0.0307667,-0.0261616,0.00169983,9.64652e-05,0.985162,0.11105,1.4008,-0.151349,-0.137241,-0.144282,0.0611033,-0.0733358,0.142491,0.135919,-0.110389,-0.0784808,0.0784542,0.120867,-0.0730321,0.0453772,0.108047,-0.049092,0.0866502,0.289654,-0.169176,-0.166129,-0.0466443,0.0222576,-0.256254,0.0382711,0.124334,-0.191378,0.0666891,0.100832,0.194637,0.198676,0.200072,0.0183261,0.137834,0.111883
-210546,0.964155,0.08623,6,63,0,210579,-3.16671,-2.55889,-0.853158,-1.8356,-2.46726,1.97034,-1.60251,-0.0972512,1.30207,0.486435,1.75813,0.32559,-0.138691,-0.42913,-0.0484716,0.563576,-0.98943,0.256188,2.12745,-1.31006,-1.30484,0.0377115,0.396557,-1.21046,-1.43972,1.48448,-1.87485,0.411301,0.504412,0.483246,0.786511,0.594103,-0.897632,-0.431611,0.034158,-0.0739616,-0.0200547,-0.0272087,-0.02064,-0.00326455,-0.0383888,0.0113911,0.0238918,0.00732797,0.0218376,-0.00200292,0.0402066,-0.0254947,-0.00846667,-0.0144175,1.91167,0.166129,1.40717,-0.102511,-0.220556,-0.296452,0.236745,-0.192549,-0.0116852,0.156449,0.0584474,0.211247,0.0391211,-0.0166644,-0.0515619,-0.00582408,0.0677162,-0.118884,0.0307822,0.255623,-0.15741,-0.156782,0.0045312,0.0476481,-0.145442,-0.172989,0.178366,-0.225272,0.0494197,0.0606074,0.0580641,0.0945028,0.0713841,-0.107855,-0.05186,0.120154
-210534,0.971677,0.08623,5,63,0,210577,-3.20512,-2.57261,-1.865,-1.08523,-1.33306,1.90094,-1.26469,0.548972,0.944875,-0.271709,0.936647,0.357806,0.57971,-0.410412,-0.0108994,0.720197,-0.710019,0.685601,2.63754,-0.789371,-1.34414,-0.926535,0.386517,-1.29224,-0.101322,1.18033,-1.67604,0.0209206,0.83183,1.10743,0.626553,0.866567,-0.5199,0.503466,0.0343922,-0.0700353,-0.0206194,-0.0264221,-0.0341715,-0.00835577,-0.0386247,0.0178671,0.0206289,0.00547367,0.0122807,-0.000520627,0.032165,-0.0296494,-0.00600433,-0.0124667,0.467112,0.10788,1.41047,-0.294382,-0.171298,-0.210418,0.300055,-0.199625,0.0866527,0.149144,-0.042888,0.147846,0.056478,0.0915046,-0.0647817,-0.00172042,0.11368,-0.112073,0.108219,0.416323,-0.124599,-0.212167,-0.146249,0.06101,-0.203975,-0.0159933,0.18631,-0.264556,0.00330222,0.131301,0.174804,0.0988986,0.136784,-0.082064,0.0794699,0.157846
-210526,0.993308,0.08623,5,31,0,210552,-3.16482,-2.55236,-0.157216,-1.49275,-1.9537,0.629919,-0.323537,0.304257,1.16219,-0.787403,0.155576,0.571465,0.275645,-0.718761,0.0754908,0.564326,-0.718534,0.444219,2.19808,-0.881776,-1.47392,-0.152846,0.135417,-1.68278,-0.438653,0.909764,-1.36525,0.74907,0.573667,0.737013,1.20457,1.18703,-0.405811,0.460138,0.0337558,-0.0775227,-0.0238428,-0.011131,-0.0334522,-0.00424239,-0.0287863,0.0104081,0.0313383,0.00118358,0.0173296,-0.0130271,0.0378839,-0.0237933,-0.0013266,-0.000675026,1.65365,0.180158,1.40152,-0.0220256,-0.209132,-0.27371,0.0882503,-0.0453269,0.0426258,0.16282,-0.110314,0.0217958,0.080061,0.0386173,-0.100697,0.0105761,0.0790609,-0.100665,0.0622341,0.307947,-0.123535,-0.206493,-0.0214134,0.0189716,-0.235754,-0.0614544,0.127456,-0.191269,0.104943,0.0803695,0.103254,0.168758,0.1663,-0.0568533,0.0644644,0.140098
-210545,0.991922,0.08623,5,31,0,210566,-3.20629,-2.55827,-0.83929,-1.15058,-2.01815,1.6438,-0.889212,1.03187,1.59346,0.159192,0.240583,0.738414,0.0596654,0.0705405,-0.0144561,0.603589,-0.783677,0.317461,0.959448,-1.29282,-1.40611,0.349463,0.431961,-1.03537,-1.83502,1.89427,-1.83631,0.475923,0.697188,1.57567,1.37147,1.14452,-0.354141,0.687386,0.0344605,-0.0735003,-0.0250105,-0.00727572,-0.0343567,-0.00940677,-0.0209424,0.00492274,0.0165672,0.00495609,0.0145665,-0.00371551,0.0340269,-0.0250232,-0.00903607,-0.00885218,1.76813,0.180015,1.41143,-0.113622,-0.155765,-0.273215,0.222536,-0.120381,0.139693,0.21572,0.0215513,0.0325698,0.0999657,0.00807743,0.0095497,-0.00195704,0.0817133,-0.106093,0.0429775,0.129889,-0.175021,-0.190357,0.0473099,0.0584784,-0.140168,-0.248422,0.256444,-0.248598,0.0644299,0.0943845,0.213312,0.185668,0.154943,-0.0479432,0.0930576,0.135379
-210536,0.777704,0.08623,5,31,0,210574,-3.18975,-2.54997,-0.466338,-1.25878,-2.12126,1.2889,-1.54139,0.805056,1.4199,0.971535,0.372468,0.537713,0.938928,-0.600206,0.340478,0.832567,-0.540348,0.475084,2.80479,-0.83176,-1.40187,-0.272738,0.0445494,-1.37602,-0.842294,0.861917,-1.18336,0.440054,0.587578,0.759035,0.814943,1.00103,0.0986137,-0.0554324,0.0340586,-0.0696791,-0.0242762,-0.0159214,-0.0295945,0.000758156,-0.0523994,0.0187166,0.0184549,0.00386559,0.0193085,-0.00658509,0.0367751,-0.024462,0.00422786,-0.00586852,0.919919,0.125307,1.40577,-0.060926,-0.164457,-0.277138,0.168392,-0.20138,0.105179,0.185507,0.126929,0.0486621,0.0702511,0.122669,-0.0784155,0.0444827,0.108773,-0.0705953,0.0620687,0.36644,-0.108668,-0.183152,-0.0356327,0.00582028,-0.179774,-0.110044,0.112608,-0.154603,0.057492,0.0767658,0.0991663,0.10647,0.130783,0.0128837,-0.00724213,0.130648
-210536,0.992776,0.08623,5,63,0,210558,-3.21875,-2.5745,-1.29352,-1.09766,-1.25631,1.22772,0.122031,0.436085,0.985561,-0.592908,0.759286,0.454219,-0.105817,-0.0216387,-0.0397554,0.651283,-0.70699,0.531332,1.85995,-1.74032,-0.93894,-0.52851,0.528724,-1.46495,0.0702205,1.6721,-1.57626,0.746287,0.762743,1.54539,1.60968,1.27285,-0.670429,0.834739,0.0348528,-0.0739289,-0.0287489,-0.0225113,-0.0329052,-0.00597723,-0.0273556,0.00993158,0.0312187,0.00547937,0.0116367,-0.0058002,0.0338935,-0.0308608,-0.0120855,-0.00881473,0.368533,0.0796282,1.41698,-0.169669,-0.143979,-0.164788,0.161038,0.0160065,0.0572005,0.129274,-0.0777707,0.0995942,0.0595792,-0.0138799,-0.00283831,-0.00521465,0.0854276,-0.0927346,0.0696939,0.243967,-0.228274,-0.123159,-0.0693237,0.0693519,-0.192155,0.0092107,0.219327,-0.206755,0.0978891,0.100048,0.202707,0.211139,0.166957,-0.087939,0.109491,0.131168
-210533,0.991186,0.08623,6,63,0,210558,-3.21199,-2.55669,-0.3801,-0.882094,-1.42907,1.56974,-1.25195,0.918838,1.49626,0.365402,0.197332,0.695278,1.16542,-0.500342,0.60409,0.732512,-0.588913,0.698315,2.70907,-0.303005,-1.01433,0.19269,0.385133,-1.09693,-0.706104,0.910149,-0.900336,0.48585,0.720334,0.770097,0.711945,1.16814,0.375175,0.0401962,0.0341066,-0.0732113,-0.0206669,-0.0125674,-0.0350276,-0.00796129,-0.046764,0.0160366,0.0246075,0.000802434,0.0191029,-0.00826864,0.037199,-0.0248967,0.00329081,-0.00475087,0.612439,0.122979,1.40645,-0.0597309,-0.138617,-0.224571,0.246678,-0.196738,0.144391,0.23513,0.0574213,0.0310098,0.10926,0.18314,-0.0786264,0.0949299,0.115111,-0.0925448,0.109737,0.425718,-0.0476158,-0.159398,0.0302804,0.0605219,-0.172377,-0.110961,0.143026,-0.141484,0.0763491,0.113197,0.121017,0.111879,0.183568,0.0589569,0.00631664,0.157145
-210530,0.998171,0.08623,6,63,0,210558,-3.15848,-2.54706,-1.1425,-1.10824,-1.37168,1.47937,-0.407285,0.192461,0.66706,-0.859273,0.443641,0.252241,-0.302701,-0.137407,-0.240642,0.555782,-0.752696,0.369351,1.4846,-1.52971,-0.979867,-0.581053,0.240426,-1.29221,0.0827074,1.41015,-1.44958,0.523304,0.739005,0.759919,1.38438,0.897519,-0.645576,0.427191,0.0338268,-0.0731908,-0.0331211,-0.0119567,-0.0389515,-0.00554573,-0.0363284,0.0159841,0.0163555,0.00976285,0.0125024,-0.00353309,0.0322897,-0.0292361,-0.0126163,-0.0118135,0.670534,0.13283,1.40252,-0.185328,-0.179771,-0.222505,0.239972,-0.0660669,0.0312196,0.108206,-0.139385,0.0719643,0.0409167,-0.049102,-0.0222892,-0.0390352,0.0901551,-0.122097,0.0599134,0.240822,-0.248138,-0.158947,-0.0942542,0.0390002,-0.209614,0.0134162,0.228744,-0.235141,0.0848867,0.119876,0.123269,0.224564,0.145589,-0.104721,0.0692959,0.162213
-210530,0.985663,0.08623,5,31,0,210559,-3.1468,-2.54096,-0.928966,-1.21213,-2.44075,1.54089,-0.119104,0.371999,0.685679,-0.831972,0.0641979,-0.0991118,0.337519,-0.535413,-0.195068,0.417007,-0.6756,0.213882,1.7262,-1.09547,-1.24472,-0.448875,0.507063,-1.34274,-1.10968,0.931964,-1.45779,0.249249,0.421927,1.51084,0.628557,0.850418,-0.201731,-0.706789,0.0336906,-0.0725711,-0.0295777,-0.0203545,-0.0349389,-0.00188103,-0.0322262,0.0154788,0.020185,0.0121611,0.00426062,-0.0159474,0.0336694,-0.0261069,-0.00116669,0.000310464,1.23922,0.188568,1.40061,-0.15736,-0.205327,-0.413445,0.261016,-0.0201754,0.0630138,0.116149,-0.14093,0.0108746,-0.0167888,0.0571732,-0.090695,-0.0330431,0.0706379,-0.114442,0.03623,0.292406,-0.185565,-0.210846,-0.0760361,0.0858927,-0.227451,-0.187972,0.157868,-0.246938,0.042221,0.0714713,0.255926,0.106473,0.144055,-0.0341717,-0.119725,0.169393
-210533,0.933783,0.08623,5,31,0,210566,-3.14158,-2.54188,-0.908354,-1.05776,-2.42383,1.47385,-0.263066,0.33621,1.05351,-0.715545,0.0890216,-0.0528987,0.301775,-0.475726,-0.236564,0.426851,-0.618081,0.30071,1.79344,-1.17236,-1.3098,-0.447607,0.421289,-1.37753,-1.02422,1.16249,-1.63652,0.442682,0.360474,1.33417,0.467796,1.12453,-0.301518,-0.590656,0.0336905,-0.0725893,-0.0213976,-0.0230142,-0.0386808,-0.00256119,-0.0337359,0.0158467,0.0194977,0.00957504,8.25784e-05,-0.0131363,0.0331259,-0.0241546,0.00404808,0.000271846,1.20493,0.18369,1.40061,-0.152005,-0.177007,-0.405607,0.246636,-0.0440218,0.0562619,0.176296,-0.11974,0.014897,-0.00885215,0.0504994,-0.0796086,-0.039587,0.0714299,-0.103431,0.0503212,0.300117,-0.196185,-0.219184,-0.0749032,0.070499,-0.230518,-0.171395,0.194533,-0.273857,0.0740791,0.0603222,0.223263,0.0782817,0.188181,-0.0504564,-0.0988412,0.167341
-210523,0.997248,0.08623,5,63,0,210555,-3.19956,-2.55908,-1.04557,-1.28685,-0.833834,1.59798,-0.388139,0.34269,1.38662,-0.104656,0.246193,0.626573,0.527619,-0.307105,0.316635,0.600007,-0.725745,0.291703,2.04129,-1.19915,-1.07971,-0.065932,0.0585897,-1.44109,-0.41934,0.889745,-1.29034,0.238619,0.473812,1.0847,1.08133,0.77311,-0.462598,0.629746,0.0343681,-0.0658271,-0.0322822,-0.0273679,-0.0423338,-0.0060607,-0.032997,0.0122232,0.0191285,0.0092194,0.0209941,-0.00431243,0.0384837,-0.0256395,-0.0111174,-0.0155581,0.941061,0.15796,1.41013,-0.170252,-0.20954,-0.135775,0.260202,-0.0632015,0.0558009,0.225786,-0.0170413,0.040088,0.102026,0.0859132,-0.0500065,0.0515583,0.0977004,-0.118174,0.0474986,0.332387,-0.19526,-0.175811,-0.0107358,0.00954027,-0.234656,-0.068282,0.144879,-0.210108,0.0388547,0.0771517,0.176624,0.176076,0.125887,-0.0753258,0.102543,0.162832
-210521,0.885054,0.08623,5,31,0,210541,-3.18951,-2.55814,-0.434076,-1.14531,-1.46014,1.21883,-0.622062,0.640035,0.890045,-0.35294,0.697445,0.513447,0.278839,-0.405584,0.0249376,0.501103,-0.494433,0.558097,1.7124,-1.13592,-1.35516,-0.525841,0.168338,-1.20787,-0.177345,1.09739,-1.46815,0.243873,0.13513,1.42061,0.496708,0.947418,0.0541578,0.529987,0.0341311,-0.0699342,-0.0388083,-0.0207606,-0.0406287,0.00124967,-0.0367168,0.0131837,0.0260511,0.00653615,0.00991177,-0.0038278,0.0391477,-0.031676,-0.00864671,-0.00746822,1.03715,0.17443,1.40679,-0.0743476,-0.196166,-0.250089,0.208759,-0.106546,0.109624,0.152445,-0.0604508,0.119457,0.0879421,0.0477589,-0.0694675,0.00427126,0.0858278,-0.0846855,0.0955897,0.293296,-0.194559,-0.232108,-0.090065,0.0288325,-0.206881,-0.0303753,0.187958,-0.251462,0.0417701,0.0231448,0.243319,0.0850752,0.162272,0.00927604,0.0907751,0.171278
-210524,0.976534,0.08623,5,31,0,210546,-3.19563,-2.54965,-1.13611,-0.928631,-1.61962,1.01152,-0.684752,0.337468,0.901151,-0.115215,0.0234474,0.335322,0.364476,-0.313025,0.049464,0.55467,-0.295842,0.277849,1.96261,-0.884755,-0.659516,0.055806,0.324918,-1.24783,-0.627839,0.639193,-0.968555,0.521107,0.915696,0.375075,1.23143,0.942653,-0.411397,0.0423791,0.0338663,-0.0775336,-0.0146899,-0.0141288,-0.0197397,-0.010345,-0.0337157,0.00826066,0.0173721,0.0086221,0.0267638,-0.00935301,0.0305148,-0.0244805,-0.000206739,-0.00670545,0.479011,0.133793,1.40307,-0.219624,-0.179516,-0.313094,0.19554,-0.132371,0.0652369,0.174204,-0.0222726,0.00453267,0.0648219,0.0704578,-0.0605118,0.00956203,0.107225,-0.05719,0.0537117,0.379398,-0.171034,-0.127493,0.010788,0.0628107,-0.241222,-0.121369,0.123564,-0.187234,0.100737,0.177016,0.0725067,0.238051,0.182227,-0.0795283,0.00819242,0.193313
